requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,16,baseline2_matched,5.87,3.6455,2.2245,1.6102043615416266,-0.37075,-0.022459999999998703,0.9691787971119892,-0.07301291666665977,-0.0035
0.3,0.3,0,16,graph_noop,5.87,2.5575,3.3125,2.295210166177908,-0.5520833333333334,-0.029733124999997806,0.9596013069431127,-0.09635000000000282,-0.0405
0.3,0.3,0,16,left_if_safe,5.87,5.8145,0.05550000000000033,1.0095451027603406,-0.009250000000000091,-0.000901999999998182,0.9987244773954477,-0.002960416666668131,0.0
0.3,0.3,0,17,baseline1_hdv,4.936,2.3635,2.5725,2.0884281785487624,-0.42874999999999996,-0.01603750000000037,0.9774959736560811,-0.051314583333342156,-0.15000000000000002
0.3,0.3,0,17,baseline2_matched,4.936,3.2585,1.6774999999999998,1.5148074267300904,-0.2795833333333333,-0.017173500000000952,0.9759402762381583,-0.05584708333334154,-0.117
0.3,0.3,0,17,graph_noop,4.936,2.416,2.52,2.043046357615894,-0.41999999999999993,-0.015807000000001015,0.977812237799414,-0.05059000000000413,-0.15850000000000003
0.3,0.3,0,17,left_if_safe,4.936,5.141,-0.20500000000000007,0.9601244893989496,0.03416666666666668,-0.003032374999999421,0.9956658384491718,-0.010278750000006553,0.025499999999999995
0.3,0.3,0,18,baseline1_hdv,5.8695,2.4555,3.4140000000000006,2.3903481979230303,-0.5690000000000002,-0.02933450000000115,0.9601244611069221,-0.09493666666666467,-0.0385
0.3,0.3,0,18,baseline2_matched,5.8695,3.6445,2.2250000000000005,1.610508986143504,-0.37083333333333346,-0.021972375000000932,0.9698301585135704,-0.07138708333333277,-0.0025
0.3,0.3,0,18,graph_noop,5.8695,2.4825,3.3870000000000005,2.3643504531722055,-0.5645,-0.021444125000000813,0.9705341158474207,-0.0686579166666701,-0.1285
0.3,0.3,0,18,left_if_safe,5.8695,5.716,0.1535000000000002,1.0268544436669,-0.025583333333333402,0.00030349999999890187,1.0004298784654952,0.0011395833333343042,0.0
0.3,0.3,0,19,baseline1_hdv,5.8855,2.493,3.3925000000000005,2.360810268752507,-0.5654166666666668,-0.028144375000000443,0.9616845556026175,-0.09098750000000155,-0.0285
0.3,0.3,0,19,baseline2_matched,5.8855,3.6075,2.2780000000000005,1.6314622314622316,-0.3796666666666668,-0.02103074999999932,0.9710889806960883,-0.06820416666666507,-0.007
0.3,0.3,0,19,graph_noop,5.8855,2.4705,3.4150000000000005,2.3823112730216556,-0.5691666666666667,-0.03076250000000047,0.9582690100683425,-0.09969583333333087,-0.0655
0.3,0.3,0,19,left_if_safe,5.8855,5.869,0.016500000000000625,1.0028113818367697,-0.0027500000000001412,0.00017337499999914296,1.000245495024698,0.0005916666666618831,0.0
