requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,6,node-mlp-matched,policy_noop,5.8145,2.4975,3.3169999999999997,2.328128128128128,-0.5528333333333333,-0.03160149999999873,0.9571983447651913,-0.10257416666666375,-0.0525
0.3,0.3,0,6,node-mlp-matched,left_if_safe,5.8145,5.71,0.10449999999999982,1.0183012259194395,-0.017416666666666636,0.00016587499999931588,1.0002347652480197,0.0006400000000028605,-0.002
0.3,0.3,0,7,node-mlp-matched,baseline1_hdv,5.8435,2.4365,3.4069999999999996,2.398317258362405,-0.5678333333333333,-0.02701200000000037,0.9632830614032072,-0.08720083333334339,-0.0305
0.3,0.3,0,7,node-mlp-matched,baseline2_matched,5.8435,3.7445,2.0989999999999998,1.5605554813726799,-0.34983333333333333,-0.020612875000000863,0.9717354285415546,-0.06696041666667885,-0.001
0.3,0.3,0,7,node-mlp-matched,policy_noop,5.8435,2.533,3.3104999999999998,2.306948282668772,-0.5517500000000001,-0.02922287499999976,0.9603968731921716,-0.09465083333334423,-0.0495
0.3,0.3,0,7,node-mlp-matched,left_if_safe,5.8435,3.7015,2.142,1.5786843171687155,-0.357,0.09470562500000046,1.154252576034003,0.31747041666665954,-0.276
0.3,0.3,0,8,node-mlp-matched,baseline1_hdv,5.5765,2.431,3.1455,2.293911970382559,-0.52425,-0.025260125000001188,0.9655768791152768,-0.08157916666666765,-0.03
0.3,0.3,0,8,node-mlp-matched,baseline2_matched,5.5765,3.7025,1.874,1.5061444969615125,-0.31233333333333335,-0.01834524999999887,0.9747622731735199,-0.05958916666666436,-0.0235
0.3,0.3,0,8,node-mlp-matched,policy_noop,5.5765,2.573,3.0035000000000003,2.1673144189661873,-0.5005833333333333,-0.028164249999999114,0.9617705919930243,-0.09137791666667017,-0.0315
0.3,0.3,0,8,node-mlp-matched,left_if_safe,5.5765,5.842,-0.2654999999999994,0.954553235193427,0.0442499999999999,0.0021946250000008938,1.0031069585111245,0.007094166666669288,0.002
