requested_density,effective_density,density_index,run_index,priority_scenario,treatment_mode,controller_fraction,priority_speed_delta,worst_priority_speed_delta,priority_time_loss_delta,background_flow_ratio,background_flow_loss,priority_lap_time_delta
0.2,0.2,3,4,two-2g,baseline2_matched_0.950,0.95,0.74125,0.7574999999999994,-0.12354166666666655,0.9854282548029661,0.014571745197033859,-39.38194444444446
0.2,0.2,3,4,two-g,baseline2_all_hdv_yield,1.0,1.1360000000000001,1.1364999999999998,-0.18933333333333324,0.9889778723874961,0.011022127612503874,-54.4375
0.2,0.2,3,4,two-g,baseline2_matched_0.050,0.05,-0.03925000000000001,-0.05550000000000033,0.006541666666666779,0.9989364376030926,0.0010635623969074137,1.9625000000000057
0.2,0.2,3,4,two-g,baseline2_matched_0.200,0.2,0.11474999999999991,0.09600000000000009,-0.019125000000000003,0.9987633477240219,0.001236652275978134,-6.875
0.2,0.2,3,4,two-g,baseline2_matched_0.350,0.35,0.08650000000000002,0.0990000000000002,-0.014416666666666633,0.9978331888526945,0.0021668111473055474,-4.5625
0.2,0.2,3,4,two-g,baseline2_matched_0.500,0.5,0.25649999999999995,0.2764999999999995,-0.0427499999999999,0.9977456876154848,0.0022543123845152335,-14.9375
0.2,0.2,3,4,two-g,baseline2_matched_0.650,0.65,0.32899999999999974,0.3014999999999999,-0.054833333333333234,0.9953946297829045,0.004605370217095506,-18.5
0.2,0.2,3,4,two-g,baseline2_matched_0.800,0.8,0.516,0.5164999999999997,-0.08599999999999991,0.9922549451348147,0.007745054865185286,-28.381944444444457
0.2,0.2,3,4,two-g,baseline2_matched_0.950,0.95,0.8040000000000003,0.8045,-0.13399999999999995,0.9886527311781885,0.011347268821811474,-41.88194444444446
0.2,0.2,3,5,one,baseline2_all_hdv_yield,1.0,1.1915000000000004,1.1915000000000004,-0.19858333333333344,0.9905073028197405,0.009492697180259468,-57.275000000000006
0.2,0.2,3,5,one,baseline2_matched_0.050,0.05,0.0035000000000007248,0.0035000000000007248,-0.0005833333333334911,0.9967084362277797,0.003291563772220285,-0.375
0.2,0.2,3,5,one,baseline2_matched_0.200,0.2,0.11100000000000065,0.11100000000000065,-0.018500000000000183,0.9959573081066916,0.004042691893308414,-5.75
0.2,0.2,3,5,one,baseline2_matched_0.350,0.35,0.08000000000000007,0.08000000000000007,-0.01333333333333342,0.9959457180934099,0.004054281906590074,-4.625
0.2,0.2,3,5,one,baseline2_matched_0.500,0.5,0.23900000000000077,0.23900000000000077,-0.0398333333333335,0.9951861753051437,0.00481382469485625,-14.25
0.2,0.2,3,5,one,baseline2_matched_0.650,0.65,0.3955000000000002,0.3955000000000002,-0.06591666666666673,0.995533716936313,0.0044662830636870154,-23.5
0.2,0.2,3,5,one,baseline2_matched_0.800,0.8,0.5605000000000002,0.5605000000000002,-0.0934166666666667,0.9917482280774897,0.008251771922510254,-30.208333333333343
0.2,0.2,3,5,one,baseline2_matched_0.950,0.95,0.7695000000000007,0.7695000000000007,-0.1282500000000002,0.9918265003589756,0.008173499641024429,-39.986111111111114
0.2,0.2,3,5,two-2g,baseline2_all_hdv_yield,1.0,1.2345000000000002,1.2534999999999998,-0.20574999999999993,0.984962193815831,0.015037806184168945,-59.05000000000001
0.2,0.2,3,5,two-2g,baseline2_matched_0.050,0.05,0.06725000000000003,0.07699999999999996,-0.011208333333333376,0.9993735243980277,0.000626475601972265,-3.5
0.2,0.2,3,5,two-2g,baseline2_matched_0.200,0.2,0.13449999999999962,0.15949999999999953,-0.02241666666666664,1.000173799543433,-0.0001737995434329953,-7.75
0.2,0.2,3,5,two-2g,baseline2_matched_0.350,0.35,0.21850000000000014,0.1849999999999996,-0.0364166666666666,0.9945815999220617,0.005418400077938257,-12.4375
0.2,0.2,3,5,two-2g,baseline2_matched_0.500,0.5,0.30425000000000013,0.3434999999999997,-0.050708333333333244,0.9976007690550083,0.002399230944991726,-16.9375
0.2,0.2,3,5,two-2g,baseline2_matched_0.650,0.65,0.32250000000000023,0.35599999999999987,-0.053749999999999964,0.9961681186900979,0.0038318813099020854,-18.8125
0.2,0.2,3,5,two-2g,baseline2_matched_0.800,0.8,0.5402499999999999,0.5424999999999995,-0.09004166666666663,0.9913915013298858,0.00860849867011415,-29.470588235294116
0.2,0.2,3,5,two-2g,baseline2_matched_0.950,0.95,0.7254999999999998,0.7204999999999995,-0.12091666666666662,0.9871763043296978,0.012823695670302171,-37.83333333333334
0.2,0.2,3,5,two-g,baseline2_all_hdv_yield,1.0,1.2345000000000002,1.2534999999999998,-0.20574999999999993,0.984962193815831,0.015037806184168945,-59.05000000000001
0.2,0.2,3,5,two-g,baseline2_matched_0.050,0.05,0.06849999999999978,0.1014999999999997,-0.01141666666666663,1.0036247568998797,-0.003624756899879733,-3.5
0.2,0.2,3,5,two-g,baseline2_matched_0.200,0.2,0.12449999999999983,0.1459999999999999,-0.02074999999999999,0.9950899237243243,0.0049100762756757454,-6.75
0.2,0.2,3,5,two-g,baseline2_matched_0.350,0.35,0.21850000000000014,0.20350000000000001,-0.03641666666666671,0.9957854407963023,0.004214559203697732,-13.125
0.2,0.2,3,5,two-g,baseline2_matched_0.500,0.5,0.29925000000000024,0.3155000000000001,-0.049875,0.9954107353586235,0.004589264641376545,-16.5625
0.2,0.2,3,5,two-g,baseline2_matched_0.650,0.65,0.4069999999999996,0.4249999999999998,-0.06783333333333336,0.9953614655797982,0.00463853442020179,-23.1875
0.2,0.2,3,5,two-g,baseline2_matched_0.800,0.8,0.5052499999999998,0.5234999999999994,-0.08420833333333333,0.9909775714080966,0.009022428591903386,-28.823529411764696
0.2,0.2,3,5,two-g,baseline2_matched_0.950,0.95,0.8580000000000001,0.8879999999999999,-0.14300000000000002,0.988022341373237,0.011977658626763033,-43.66666666666666
0.2,0.2,3,6,one,baseline2_all_hdv_yield,1.0,1.1875,1.1875,-0.19791666666666663,0.9955670343743754,0.004432965625624563,-58.35714285714286
0.2,0.2,3,6,one,baseline2_matched_0.050,0.05,0.037499999999999645,0.037499999999999645,-0.006249999999999867,1.001653154003538,-0.0016531540035380488,-1.8571428571428612
0.2,0.2,3,6,one,baseline2_matched_0.200,0.2,0.15499999999999936,0.15499999999999936,-0.025833333333333153,1.0013897463633112,-0.0013897463633112395,-8.857142857142861
0.2,0.2,3,6,one,baseline2_matched_0.350,0.35,0.23899999999999988,0.23899999999999988,-0.039833333333333276,0.9984960890662214,0.0015039109337785517,-13.857142857142861
0.2,0.2,3,6,one,baseline2_matched_0.500,0.5,0.3439999999999994,0.3439999999999994,-0.057333333333333236,1.0002182839342995,-0.00021828393429945692,-19.60714285714286
0.2,0.2,3,6,one,baseline2_matched_0.650,0.65,0.3179999999999996,0.3179999999999996,-0.052999999999999936,0.9981346210756706,0.001865378924329364,-17.98214285714286
0.2,0.2,3,6,one,baseline2_matched_0.800,0.8,0.5350000000000001,0.5350000000000001,-0.08916666666666662,1.0013192704692566,-0.001319270469256617,-29.30158730158732
0.2,0.2,3,6,one,baseline2_matched_0.950,0.95,0.9254999999999995,0.9254999999999995,-0.1542499999999999,0.9966021689992756,0.0033978310007244383,-47.412698412698404
0.2,0.2,3,6,two-2g,baseline2_all_hdv_yield,1.0,1.1110000000000007,1.0995,-0.1851666666666666,0.987627518980404,0.012372481019595982,-53.78333333333333
0.2,0.2,3,6,two-2g,baseline2_matched_0.050,0.05,0.008500000000000618,0.025000000000000355,-0.0014166666666666217,0.9995101883060901,0.0004898116939099362,-0.9708333333333314
0.2,0.2,3,6,two-2g,baseline2_matched_0.200,0.2,0.08950000000000014,0.0625,-0.014916666666666578,0.9957937002925517,0.004206299707448347,-5.970833333333331
0.2,0.2,3,6,two-2g,baseline2_matched_0.350,0.35,0.1982500000000007,0.19599999999999973,-0.033041666666666636,0.9956894342348611,0.004310565765138885,-12.345833333333331
0.2,0.2,3,6,two-2g,baseline2_matched_0.500,0.5,0.2110000000000003,0.22550000000000026,-0.03516666666666657,0.9943546695116193,0.005645330488380673,-12.220833333333331
0.2,0.2,3,6,two-2g,baseline2_matched_0.650,0.65,0.35975,0.39250000000000007,-0.059958333333333336,0.990966898153234,0.009033101846765978,-20.72083333333333
0.2,0.2,3,6,two-2g,baseline2_matched_0.800,0.8,0.48575000000000035,0.4790000000000001,-0.0809583333333333,0.9894645118135824,0.010535488186417585,-26.827450980392143
0.2,0.2,3,6,two-2g,baseline2_matched_0.950,0.95,0.8040000000000003,0.8375000000000004,-0.13399999999999995,0.99093840407029,0.009061595929710009,-41.53333333333333
0.2,0.2,3,6,two-g,baseline2_all_hdv_yield,1.0,1.146,1.1604999999999999,-0.191,0.9859052560296934,0.014094743970306634,-55.17500000000001
0.2,0.2,3,6,two-g,baseline2_matched_0.050,0.05,-0.037499999999999645,-0.007500000000000284,0.006249999999999978,0.9965119550108715,0.0034880449891284693,2.25
0.2,0.2,3,6,two-g,baseline2_matched_0.200,0.2,0.09774999999999956,0.07850000000000001,-0.01629166666666665,0.9986314809346104,0.0013685190653895951,-5.6875
0.2,0.2,3,6,two-g,baseline2_matched_0.350,0.35,0.07749999999999968,0.08149999999999924,-0.012916666666666632,0.995606132543802,0.004393867456197964,-4.3125
0.2,0.2,3,6,two-g,baseline2_matched_0.500,0.5,0.1457499999999996,0.16449999999999942,-0.02429166666666671,0.9938897954715549,0.006110204528445129,-8.375
0.2,0.2,3,6,two-g,baseline2_matched_0.650,0.65,0.36075000000000035,0.383,-0.060125000000000095,0.9934665585556247,0.0065334414443752875,-20.1875
0.2,0.2,3,6,two-g,baseline2_matched_0.800,0.8,0.3877499999999996,0.39649999999999963,-0.06462499999999999,0.9882979766093188,0.01170202339068116,-20.8125
0.2,0.2,3,6,two-g,baseline2_matched_0.950,0.95,0.7477499999999999,0.7774999999999999,-0.12462499999999999,0.9878418035875226,0.012158196412477396,-40.06944444444446
0.2,0.2,3,7,one,baseline2_all_hdv_yield,1.0,1.3125,1.3125,-0.21875,0.9959165372746345,0.004083462725365528,-63.0
0.2,0.2,3,7,one,baseline2_matched_0.050,0.05,0.1120000000000001,0.1120000000000001,-0.01866666666666661,0.9979544418858347,0.002045558114165291,-6.625
0.2,0.2,3,7,one,baseline2_matched_0.200,0.2,0.16300000000000026,0.16300000000000026,-0.027166666666666672,1.0013218237404666,-0.0013218237404666322,-9.875
0.2,0.2,3,7,one,baseline2_matched_0.350,0.35,0.22850000000000037,0.22850000000000037,-0.03808333333333336,1.0014659647128863,-0.0014659647128862918,-12.875
0.2,0.2,3,7,one,baseline2_matched_0.500,0.5,0.375,0.375,-0.0625,0.9978278401910319,0.0021721598089681216,-21.125
0.2,0.2,3,7,one,baseline2_matched_0.650,0.65,0.4355000000000002,0.4355000000000002,-0.07258333333333333,0.9978780663042105,0.002121933695789502,-25.75
0.2,0.2,3,7,one,baseline2_matched_0.800,0.8,0.6320000000000006,0.6320000000000006,-0.10533333333333339,0.9987964866594682,0.0012035133405318144,-34.888888888888886
0.2,0.2,3,7,one,baseline2_matched_0.950,0.95,0.952,0.952,-0.15866666666666662,0.9969307858648732,0.003069214135126841,-49.55555555555554
0.2,0.2,3,7,two-2g,baseline2_all_hdv_yield,1.0,1.0467500000000003,1.032,-0.17445833333333333,0.9894320961357991,0.010567903864200923,-51.525000000000006
0.2,0.2,3,7,two-2g,baseline2_matched_0.050,0.05,-0.06399999999999961,-0.06050000000000022,0.010666666666666658,0.9988457173723044,0.0011542826276955687,4.910714285714278
0.2,0.2,3,7,two-2g,baseline2_matched_0.200,0.2,0.034000000000000696,0.04049999999999976,-0.005666666666666709,1.001440780677692,-0.001440780677691933,-2.125
0.2,0.2,3,7,two-2g,baseline2_matched_0.350,0.35,0.11950000000000038,0.1144999999999996,-0.019916666666666638,0.9967627474094822,0.0032372525905177696,-7.375
0.2,0.2,3,7,two-2g,baseline2_matched_0.500,0.5,0.18524999999999991,0.18050000000000033,-0.03087500000000004,0.9961919833477172,0.0038080166522828085,-12.125
0.2,0.2,3,7,two-2g,baseline2_matched_0.650,0.65,0.2815000000000003,0.266,-0.04691666666666666,0.9942008458149454,0.005799154185054611,-15.625
0.2,0.2,3,7,two-2g,baseline2_matched_0.800,0.8,0.5417500000000004,0.5359999999999996,-0.0902916666666666,0.9928192141503566,0.007180785849643434,-29.65277777777777
0.2,0.2,3,7,two-2g,baseline2_matched_0.950,0.95,0.8187500000000005,0.8105000000000002,-0.1364583333333334,0.9886373310944934,0.011362668905506634,-43.65277777777777
0.2,0.2,3,7,two-g,baseline2_all_hdv_yield,1.0,1.12275,1.0705,-0.18712499999999999,0.9874604361593001,0.012539563840699874,-54.55000000000001
0.2,0.2,3,7,two-g,baseline2_matched_0.050,0.05,0.06625000000000014,0.03200000000000003,-0.011041666666666616,1.0007387267338532,-0.0007387267338532233,-4.1875
0.2,0.2,3,7,two-g,baseline2_matched_0.200,0.2,0.05325000000000024,0.06299999999999972,-0.008874999999999966,0.99475311335339,0.005246886646609994,-3.875
0.2,0.2,3,7,two-g,baseline2_matched_0.350,0.35,0.16174999999999962,0.17250000000000032,-0.026958333333333362,0.995173991723207,0.004826008276793026,-9.5625
0.2,0.2,3,7,two-g,baseline2_matched_0.500,0.5,0.20974999999999966,0.17649999999999988,-0.034958333333333313,0.9953001119157499,0.004699888084250148,-11.5
0.2,0.2,3,7,two-g,baseline2_matched_0.650,0.65,0.38175000000000026,0.3520000000000003,-0.06362500000000004,0.9927493628700903,0.007250637129909698,-21.8125
0.2,0.2,3,7,two-g,baseline2_matched_0.800,0.8,0.5415000000000001,0.5475000000000003,-0.09025000000000005,0.9925893239894014,0.007410676010598638,-30.0
0.2,0.2,3,7,two-g,baseline2_matched_0.950,0.95,0.7712500000000002,0.7650000000000006,-0.12854166666666672,0.9910018338385617,0.008998166161438337,-40.0
0.2,0.2,3,8,one,baseline2_all_hdv_yield,1.0,1.2514999999999996,1.2514999999999996,-0.20858333333333334,0.9986386782879152,0.0013613217120848065,-59.900000000000006
0.2,0.2,3,8,one,baseline2_matched_0.050,0.05,0.01799999999999935,0.01799999999999935,-0.0029999999999998916,1.0042267499636677,-0.004226749963667675,-1.25
0.2,0.2,3,8,one,baseline2_matched_0.200,0.2,0.04999999999999938,0.04999999999999938,-0.008333333333333304,1.0000708340372875,-7.083403728747051e-05,-3.375
0.2,0.2,3,8,one,baseline2_matched_0.350,0.35,0.23349999999999982,0.23349999999999982,-0.03891666666666671,1.0014945343722963,-0.0014945343722962967,-13.125
0.2,0.2,3,8,one,baseline2_matched_0.500,0.5,0.2719999999999998,0.2719999999999998,-0.04533333333333334,0.9996174323842038,0.00038256761579624765,-15.375
0.2,0.2,3,8,one,baseline2_matched_0.650,0.65,0.46649999999999947,0.46649999999999947,-0.07774999999999999,0.9997058153946958,0.0002941846053041708,-26.75
0.2,0.2,3,8,one,baseline2_matched_0.800,0.8,0.6364999999999994,0.6364999999999994,-0.10608333333333331,0.9933703169966774,0.006629683003322562,-34.66666666666666
0.2,0.2,3,8,one,baseline2_matched_0.950,0.95,0.9774999999999996,0.9774999999999996,-0.1629166666666666,0.9956325391784819,0.0043674608215180655,-49.55555555555554
0.2,0.2,3,8,two-2g,baseline2_all_hdv_yield,1.0,1.1367500000000001,1.1380000000000003,-0.18945833333333334,0.9833262226641929,0.016673777335807105,-54.75
0.2,0.2,3,8,two-2g,baseline2_matched_0.050,0.05,-0.014000000000000234,0.0030000000000001137,0.002333333333333354,0.9921049318583833,0.007895068141616668,1.1333333333333258
0.2,0.2,3,8,two-2g,baseline2_matched_0.200,0.2,0.08574999999999999,0.11050000000000049,-0.014291666666666702,0.9923223848103417,0.00767761518965826,-4.912499999999994
0.2,0.2,3,8,two-2g,baseline2_matched_0.350,0.35,0.17574999999999985,0.1970000000000005,-0.02929166666666666,0.9954690943402495,0.0045309056597504505,-9.599999999999994
0.2,0.2,3,8,two-2g,baseline2_matched_0.500,0.5,0.22424999999999962,0.23250000000000037,-0.03737500000000005,0.9950235383283097,0.004976461671690302,-12.537499999999994
0.2,0.2,3,8,two-2g,baseline2_matched_0.650,0.65,0.38874999999999993,0.3995000000000002,-0.06479166666666664,0.9918030728263939,0.008196927173606094,-22.099999999999994
0.2,0.2,3,8,two-2g,baseline2_matched_0.800,0.8,0.4059999999999997,0.42500000000000027,-0.06766666666666665,0.993440328239509,0.006559671760490993,-21.724999999999994
0.2,0.2,3,8,two-2g,baseline2_matched_0.950,0.95,0.7392499999999993,0.7435000000000005,-0.12320833333333331,0.988369446207102,0.011630553792898013,-37.93333333333334
0.2,0.2,3,8,two-g,baseline2_all_hdv_yield,1.0,1.1367500000000001,1.1380000000000003,-0.18945833333333334,0.9833262226641929,0.016673777335807105,-54.75
0.2,0.2,3,8,two-g,baseline2_matched_0.050,0.05,-0.06400000000000006,-0.06000000000000005,0.010666666666666713,0.9974824416278735,0.002517558372126527,4.757142857142867
0.2,0.2,3,8,two-g,baseline2_matched_0.200,0.2,0.11374999999999957,0.09599999999999964,-0.018958333333333244,0.9959957183386612,0.0040042816613388155,-5.849999999999994
0.2,0.2,3,8,two-g,baseline2_matched_0.350,0.35,0.15749999999999975,0.18300000000000027,-0.026249999999999996,0.9979128967403665,0.0020871032596334604,-9.287499999999994
0.2,0.2,3,8,two-g,baseline2_matched_0.500,0.5,0.23524999999999974,0.22350000000000003,-0.03920833333333329,0.9964908688835011,0.0035091311164988648,-12.662499999999994
0.2,0.2,3,8,two-g,baseline2_matched_0.650,0.65,0.2829999999999995,0.30699999999999994,-0.047166666666666635,0.9893548196348572,0.010645180365142837,-16.287499999999994
0.2,0.2,3,8,two-g,baseline2_matched_0.800,0.8,0.5415000000000001,0.5515000000000003,-0.09025,0.9924485965383036,0.00755140346169636,-28.877777777777766
0.2,0.2,3,8,two-g,baseline2_matched_0.950,0.95,0.8512499999999994,0.8569999999999998,-0.14187499999999992,0.9875601969538808,0.012439803046119247,-42.76666666666665
0.2,0.2,3,9,one,baseline2_all_hdv_yield,1.0,1.2639999999999993,1.2639999999999993,-0.21066666666666656,0.9894891163939772,0.010510883606022814,-59.628571428571405
0.2,0.2,3,9,one,baseline2_matched_0.050,0.05,-0.012500000000000178,-0.012500000000000178,0.002083333333333326,0.9982644490624635,0.001735550937536523,1.0
0.2,0.2,3,9,one,baseline2_matched_0.200,0.2,0.1639999999999997,0.1639999999999997,-0.02733333333333332,1.0017727993021501,-0.0017727993021501298,-10.428571428571416
0.2,0.2,3,9,one,baseline2_matched_0.350,0.35,0.16199999999999992,0.16199999999999992,-0.027000000000000024,0.9986830952117556,0.0013169047882444218,-9.803571428571416
0.2,0.2,3,9,one,baseline2_matched_0.500,0.5,0.32449999999999957,0.32449999999999957,-0.05408333333333326,0.9999345765903588,6.542340964121873e-05,-18.803571428571416
0.2,0.2,3,9,one,baseline2_matched_0.650,0.65,0.31599999999999984,0.31599999999999984,-0.05266666666666664,0.997479049784667,0.002520950215333051,-18.553571428571416
0.2,0.2,3,9,one,baseline2_matched_0.800,0.8,0.6404999999999994,0.6404999999999994,-0.1067499999999999,0.9964696827760547,0.0035303172239452563,-34.095238095238074
0.2,0.2,3,9,one,baseline2_matched_0.950,0.95,0.8599999999999994,0.8599999999999994,-0.1433333333333332,0.9922200264081364,0.007779973591863554,-43.76190476190476
0.2,0.2,3,9,two-2g,baseline2_all_hdv_yield,1.0,1.1245000000000003,1.077,-0.18741666666666673,0.9864477824027549,0.01355221759724512,-53.900000000000006
0.2,0.2,3,9,two-2g,baseline2_matched_0.050,0.05,0.018749999999999822,0.011999999999999567,-0.0031249999999999334,0.9974070695411404,0.0025929304588595548,-0.625
0.2,0.2,3,9,two-2g,baseline2_matched_0.200,0.2,0.10725000000000051,0.09199999999999964,-0.017874999999999974,0.9963413311745736,0.0036586688254264255,-6.125
0.2,0.2,3,9,two-2g,baseline2_matched_0.350,0.35,0.16875000000000018,0.1609999999999996,-0.02812500000000001,0.9988844220833457,0.0011155779166542867,-9.0
0.2,0.2,3,9,two-2g,baseline2_matched_0.500,0.5,0.22775000000000034,0.22799999999999976,-0.037958333333333316,0.9938227619613718,0.006177238038628241,-13.5625
0.2,0.2,3,9,two-2g,baseline2_matched_0.650,0.65,0.2890000000000006,0.28749999999999964,-0.04816666666666669,0.9930012851597715,0.006998714840228515,-16.8125
0.2,0.2,3,9,two-2g,baseline2_matched_0.800,0.8,0.4930000000000003,0.49049999999999994,-0.08216666666666672,0.9910535619116314,0.008946438088368591,-26.77777777777777
0.2,0.2,3,9,two-2g,baseline2_matched_0.950,0.95,0.8355000000000006,0.819,-0.13924999999999998,0.9893938889705389,0.010606111029461074,-42.66666666666666
0.2,0.2,3,9,two-g,baseline2_all_hdv_yield,1.0,1.1245000000000003,1.077,-0.18741666666666673,0.9864477824027549,0.01355221759724512,-53.900000000000006
0.2,0.2,3,9,two-g,baseline2_matched_0.050,0.05,-0.020999999999999908,-0.03849999999999998,0.003500000000000003,0.99950638145281,0.000493618547189989,1.8333333333333428
0.2,0.2,3,9,two-g,baseline2_matched_0.200,0.2,0.0757500000000002,0.05900000000000016,-0.012625000000000053,0.9990934934228494,0.0009065065771506342,-3.8125
0.2,0.2,3,9,two-g,baseline2_matched_0.350,0.35,0.17025000000000023,0.1565000000000003,-0.02837500000000004,0.9987181840951985,0.0012818159048014754,-10.0625
0.2,0.2,3,9,two-g,baseline2_matched_0.500,0.5,0.24675000000000047,0.21450000000000014,-0.04112500000000002,0.9959491432772415,0.004050856722758511,-14.0
0.2,0.2,3,9,two-g,baseline2_matched_0.650,0.65,0.3280000000000003,0.30400000000000027,-0.0546666666666667,0.995029261229783,0.004970738770217031,-17.25
0.2,0.2,3,9,two-g,baseline2_matched_0.800,0.8,0.45124999999999993,0.4379999999999997,-0.07520833333333332,0.9930917288161621,0.006908271183837855,-25.75
0.2,0.2,3,9,two-g,baseline2_matched_0.950,0.95,0.8272500000000003,0.7565,-0.13787500000000003,0.9908626429961191,0.009137357003880853,-42.611111111111114
0.25,0.25,4,0,one,baseline2_all_hdv_yield,1.0,1.1925000000000003,1.1925000000000003,-0.19874999999999998,0.990024845571514,0.009975154428485955,-86.75
0.25,0.25,4,0,one,baseline2_matched_0.050,0.05,-0.03100000000000014,-0.03100000000000014,0.005166666666666764,0.9966023385382009,0.0033976614617990952,4.166666666666686
0.25,0.25,4,0,one,baseline2_matched_0.200,0.2,0.05500000000000016,0.05500000000000016,-0.009166666666666656,0.9970420473359859,0.0029579526640141074,-7.0
0.25,0.25,4,0,one,baseline2_matched_0.350,0.35,0.20299999999999985,0.20299999999999985,-0.03383333333333327,0.997241900248131,0.0027580997518690253,-16.333333333333314
0.25,0.25,4,0,one,baseline2_matched_0.500,0.5,0.2549999999999999,0.2549999999999999,-0.04249999999999998,0.9954404707977479,0.0045595292022521106,-23.666666666666686
0.25,0.25,4,0,one,baseline2_matched_0.650,0.65,0.43900000000000006,0.43900000000000006,-0.0731666666666666,0.9941164857436361,0.005883514256363909,-37.21428571428572
0.25,0.25,4,0,one,baseline2_matched_0.800,0.8,0.5485000000000002,0.5485000000000002,-0.0914166666666667,0.9944326226030394,0.00556737739696056,-45.928571428571445
0.25,0.25,4,0,one,baseline2_matched_0.950,0.95,0.8010000000000002,0.8010000000000002,-0.13349999999999995,0.9920745525861756,0.007925447413824394,-62.78571428571428
0.25,0.25,4,0,two-2g,baseline2_all_hdv_yield,1.0,1.1337499999999996,1.1280000000000001,-0.18895833333333334,0.9844341391891457,0.015565860810854315,-84.77083333333331
0.25,0.25,4,0,two-2g,baseline2_matched_0.050,0.05,0.046499999999999986,0.060499999999999776,-0.007749999999999979,1.0000755033148374,-7.550331483741068e-05,-4.0
0.25,0.25,4,0,two-2g,baseline2_matched_0.200,0.2,0.08250000000000002,0.08149999999999968,-0.013749999999999984,0.9967637493160054,0.0032362506839945793,-8.833333333333314
0.25,0.25,4,0,two-2g,baseline2_matched_0.350,0.35,0.18725000000000014,0.19199999999999973,-0.031208333333333338,0.9973028267466826,0.0026971732533174197,-17.0
0.25,0.25,4,0,two-2g,baseline2_matched_0.500,0.5,0.29000000000000004,0.3304999999999998,-0.04833333333333334,0.9988633909594129,0.0011366090405870999,-25.16666666666663
0.25,0.25,4,0,two-2g,baseline2_matched_0.650,0.65,0.4317500000000001,0.472,-0.07195833333333335,0.9944835492078659,0.005516450792134142,-38.54761904761904
0.25,0.25,4,0,two-2g,baseline2_matched_0.800,0.8,0.48724999999999996,0.4754999999999998,-0.08120833333333333,0.9929254205859395,0.007074579414060533,-43.26190476190476
0.25,0.25,4,0,two-2g,baseline2_matched_0.950,0.95,0.7290000000000001,0.734,-0.12150000000000005,0.9861924733749349,0.013807526625065125,-60.833333333333314
0.25,0.25,4,0,two-g,baseline2_all_hdv_yield,1.0,1.1337499999999996,1.1280000000000001,-0.18895833333333334,0.9844341391891457,0.015565860810854315,-84.77083333333331
0.25,0.25,4,0,two-g,baseline2_matched_0.050,0.05,-0.013250000000000206,0.00749999999999984,0.0022083333333333677,0.9988133801616288,0.0011866198383712057,2.4166666666666856
0.25,0.25,4,0,two-g,baseline2_matched_0.200,0.2,0.13675000000000015,0.1509999999999998,-0.022791666666666655,0.9969144312002437,0.0030855687997562997,-12.75
0.25,0.25,4,0,two-g,baseline2_matched_0.350,0.35,0.17974999999999985,0.20399999999999974,-0.029958333333333365,0.9971511706261271,0.0028488293738728743,-15.833333333333314
0.25,0.25,4,0,two-g,baseline2_matched_0.500,0.5,0.2752499999999998,0.3099999999999996,-0.045875,0.9965229505721197,0.0034770494278802966,-25.41666666666663
0.25,0.25,4,0,two-g,baseline2_matched_0.650,0.65,0.43400000000000016,0.4484999999999997,-0.0723333333333333,0.9941073316154309,0.005892668384569144,-38.76190476190476
0.25,0.25,4,0,two-g,baseline2_matched_0.800,0.8,0.4794999999999998,0.5225,-0.07991666666666669,0.9920510434882869,0.007948956511713123,-42.54761904761904
0.25,0.25,4,0,two-g,baseline2_matched_0.950,0.95,0.7872499999999998,0.7719999999999998,-0.13120833333333337,0.9888316795671808,0.011168320432819234,-63.833333333333314
0.25,0.25,4,1,one,baseline2_all_hdv_yield,1.0,1.1205000000000003,1.1205000000000003,-0.18674999999999997,0.9900150581655531,0.00998494183444687,-88.70833333333331
0.25,0.25,4,1,one,baseline2_matched_0.050,0.05,0.026000000000000245,0.026000000000000245,-0.0043333333333333,0.9945454932064564,0.005454506793543645,-6.0
0.25,0.25,4,1,one,baseline2_matched_0.200,0.2,0.06349999999999989,0.06349999999999989,-0.010583333333333278,0.9975895897546672,0.002410410245332839,-9.166666666666629
0.25,0.25,4,1,one,baseline2_matched_0.350,0.35,0.3275000000000001,0.3275000000000001,-0.05458333333333332,0.9973240388347121,0.002675961165287899,-31.0
0.25,0.25,4,1,one,baseline2_matched_0.500,0.5,0.2745000000000002,0.2745000000000002,-0.04574999999999996,0.9975045355480304,0.0024954644519695757,-26.0
0.25,0.25,4,1,one,baseline2_matched_0.650,0.65,0.4304999999999999,0.4304999999999999,-0.07174999999999998,0.9958432191264162,0.004156780873583843,-41.26190476190476
0.25,0.25,4,1,one,baseline2_matched_0.800,0.8,0.5920000000000001,0.5920000000000001,-0.09866666666666668,0.9957946862871332,0.0042053137128668094,-53.69047619047615
0.25,0.25,4,1,one,baseline2_matched_0.950,0.95,0.9330000000000003,0.9330000000000003,-0.15549999999999997,0.991105667353322,0.00889433264667805,-77.08333333333331
0.25,0.25,4,1,two-2g,baseline2_all_hdv_yield,1.0,1.0835000000000004,1.0970000000000004,-0.18058333333333332,0.9886568980335381,0.011343101966461933,-84.39583333333331
0.25,0.25,4,1,two-2g,baseline2_matched_0.050,0.05,0.0405000000000002,0.0625,-0.006749999999999978,0.9992034708444981,0.0007965291555018794,-7.916666666666629
