requested_density,effective_density_mean,priority_scenario,mode,runs,controller_fraction,flow_all_mean,flow_all_std,flow_all_sem,flow_background_mean,flow_background_std,flow_background_sem,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,worst_priority_mean_speed_mean,worst_priority_mean_speed_std,worst_priority_mean_speed_sem,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_priority_mean,lane_change_rate_priority_std,lane_change_rate_priority_sem,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_applied_mean,rule_applied_std,rule_applied_sem
0.49999999999999994,0.49975,one,baseline1_hdv,10,0.0,0.5027523875000002,0.0003911415338202647,0.00012368981343638177,0.502500825,0.00039084363970049926,0.00012359561104437878,1.0060077788894448,0.000782674404842895,0.0002475033785620269,1.0060076576576578,0.0007824697491500524,0.0002474386607494766,1.00625,0.017161406961228115,0.005426913385054978,1.00625,0.017161406961228115,0.005426913385054978,0.8322916666666667,0.0028602344935380257,0.0009044855641758317,0.5801562781390699,0.015135616539481292,0.004786302205567672,0.57875,0.020014231048042917,0.006329055572867448,0.017908004002001,0.0008191861600790386,0.00025904940935370617,0.0183,0.0028982753492378874,0.0009165151389911679,0.0,0.0,0.0,0.0,0.0,0.0
0.49999999999999994,0.49975,one,baseline2_all_hdv_yield,10,1.0,0.5043927250000001,0.0007569676938832492,0.00023937420278361752,0.5040353499999999,0.0007539150289208166,0.00023840886536214957,1.0092900950475236,0.0015146927341337815,0.00047898789951706196,1.0090797797797797,0.0015093393972393588,0.0004772950257502031,1.4295,0.039539010272556574,0.01250333288900737,1.4295,0.039539010272556574,0.01250333288900737,0.7617499999999999,0.00658983504542609,0.00208388881483456,0.5619885442721354,0.011188850733969649,0.0035382252718990795,0.4574,0.030822790990506437,0.00974702233733177,0.01996350675337669,0.0005652342552987605,0.00017874276582931806,0.0057,0.0016193277068654826,0.0005120763831912405,2442.7,244.70892005718866,77.38375511407776,2442.7,244.70892005718866,77.38375511407776
0.49999999999999994,0.49975,one,baseline2_matched_0.050,10,0.05,0.5028832,0.0002825958613164363,8.93646579097008e-05,0.5026310625000001,0.0002800285467220632,8.855280175085977e-05,1.0062695347673842,0.000565474459863261,0.0001788187251821371,1.0062683933933934,0.0005606177111546195,0.00017728288638789823,1.00855,0.017052940443740977,0.005392613260542394,1.00855,0.017052940443740977,0.005392613260542394,0.8319083333333334,0.0028421567406234876,0.000898768876757063,0.579044147073537,0.013759640601347933,0.0043511804085588374,0.5760500000000001,0.0167057042819378,0.0052828075448151145,0.018021060530265132,0.0007574994266496011,0.00023954235144843893,0.01805,0.0031662280397975126,0.0010012492197250392,61.9,21.91118435867856,6.928924880528003,61.9,21.91118435867856,6.928924880528003
0.49999999999999994,0.49975,one,baseline2_matched_0.200,10,0.2,0.5028578124999998,0.00024529993863797836,7.757065159955532e-05,0.5025951749999996,0.0002425015764556038,7.6685731778117e-05,1.0062187343671831,0.0004908452999259062,0.0001552189126554341,1.0061965465465463,0.0004854886415521114,0.00015352498854457358,1.0505499999999999,0.025509747592287562,0.008066890492762506,1.0505499999999999,0.025509747592287562,0.008066890492762506,0.8249083333333334,0.004251624598714597,0.0013444817487937518,0.5758016508254128,0.015350661118951378,0.004854305272527528,0.56575,0.021863528738263832,0.006913854850146107,0.01821538269134567,0.0009091276765110388,0.0002874914141671643,0.0158,0.0025516878945339517,0.0008069145624606803,255.9,56.753756605963,17.947113664567038,255.9,56.753756605963,17.947113664567038
0.49999999999999994,0.49975,one,baseline2_matched_0.350,10,0.35,0.50308225,0.00024226466243892808,7.661081298788556e-05,0.5028111249999997,0.00023958410144784677,7.576314517400404e-05,1.0066678339169581,0.0004847717107339708,0.00015329827511356434,1.0066288788788793,0.00047964785074701866,0.0001516779683165074,1.0845,0.019527758021169087,0.006175219294351688,1.0845,0.019527758021169087,0.006175219294351688,0.8192499999999999,0.003254626336861539,0.001029203215725289,0.5765386193096551,0.012694179899049925,0.0040142521508924065,0.55465,0.01400803340944044,0.00442972911135658,0.0183612056028014,0.000714333078928827,0.0002258919537415925,0.0174,0.003281259920619923,0.0010376254944182252,499.9,76.36236711306893,24.147900759923438,499.9,76.36236711306893,24.147900759923438
0.49999999999999994,0.49975,one,baseline2_matched_0.500,10,0.5,0.5034472624999995,0.00031879322392122113,0.00010081126902191333,0.5031646499999995,0.00031920596363830487,0.00010094178878059315,1.0073982241120554,0.0006379054005424022,0.00020172339974360004,1.0073366366366368,0.0006390509782549092,0.0002020856632244248,1.1304500000000002,0.020321649648698436,0.0064262698701847655,1.1304500000000002,0.020321649648698436,0.0064262698701847655,0.8115916666666667,0.003386941608116396,0.0010710449783641245,0.5749116558279143,0.015690024064844623,0.004961621258776241,0.5361,0.025966645271707063,0.008211374225223611,0.018504277138569284,0.0008395812143743241,0.0002654988918112964,0.01735,0.0016507574019219177,0.0005220153254455274,788.9,98.46877677720994,31.13856130266779,788.9,98.46877677720994,31.13856130266779
0.49999999999999994,0.49975,one,baseline2_matched_0.650,10,0.65,0.5040001999999997,0.000536181487464801,0.0001695554739605792,0.5037049624999999,0.0005395954311706363,0.00017063505775198276,1.0085046523261627,0.0010728994246423642,0.0003392805882154056,1.0084183433433433,0.0010802711334750787,0.00034161172723130146,1.18095,0.029591149202271846,0.00935754300610536,1.18095,0.029591149202271846,0.00935754300610536,0.8031750000000001,0.004931858200378645,0.0015595905010175614,0.570514682341171,0.015628651143856975,0.00494221343707839,0.51725,0.030669610365963232,0.009698582370635407,0.018951975987993995,0.0008491305819880471,0.00026851866699865757,0.01625,0.0026692695630078276,0.0008440971508067065,1151.3,134.7986564390676,42.62707798779759,1151.3,134.7986564390676,42.62707798779759
0.49999999999999994,0.49975,one,baseline2_matched_0.800,10,0.8,0.5038774750000001,0.0006861443573817875,0.00021697789729990152,0.5035643625000001,0.0006866975858990415,0.00021715284351800956,1.0082590795397692,0.0013729752023642246,0.0004341728810401547,1.0081368618618618,0.0013747699417393975,0.00043474042746334806,1.25245,0.015004536351087646,0.004744851010422883,1.25245,0.015004536351087646,0.004744851010422883,0.7912583333333333,0.002500756058514607,0.000790808501737147,0.5679584042021009,0.011481412586314316,0.0036307414528877814,0.49189999999999995,0.024791127445116325,0.007839642849007854,0.019238669334667332,0.0006292790308409984,0.00019899550212408977,0.01365,0.003598224870991559,0.0011378586125798855,1560.4,73.21080673112557,23.15128986087432,1560.4,73.21080673112557,23.15128986087432
0.49999999999999994,0.49975,one,baseline2_matched_0.950,10,0.95,0.5042610125000002,0.0007720113171351604,0.00024413141415736836,0.5039229374999998,0.000767781913592803,0.00024279395932358497,1.0090265382691344,0.001544795031785926,0.0004885070818555734,1.00885472972973,0.001537100928113699,0.0004860739926398032,1.3523,0.03722543933029312,0.011771717518413927,1.3523,0.03722543933029312,0.011771717518413927,0.7746166666666666,0.00620423988838219,0.001961952919735656,0.5632424462231115,0.012285377769029897,0.0038849775665732483,0.4652,0.03119223550109154,0.00986385094958128,0.019697623811905953,0.0007022294324584626,0.00022206444465761157,0.00975,0.001829541533341679,0.0005785518319236594,2150.9,194.66521118177343,61.55854485320819,2150.9,194.66521118177343,61.55854485320819
0.49999999999999994,0.49975,two-2g,baseline1_hdv,10,0.0,0.5027230624999998,0.0004766149784404225,0.00015071888988237817,0.5022167499999998,0.00047855505169212945,0.00015133239491267448,1.0059490995497744,0.0009537068102856528,0.00030158857405167624,1.00594241362043,0.0009585479252723116,0.000303119469028938,1.012625,0.014928184566264088,0.004720706456076731,1.0040499999999999,0.015903266610633435,0.005029054472650781,0.8312291666666667,0.0024880307610439757,0.0007867844093461095,0.5801281640820413,0.016773269653855016,0.005304173591436592,0.5829,0.017754185734950256,0.005614366492411331,0.01794152076038019,0.00102429731492364,0.0003239112516353482,0.01805,0.0014897799986724363,0.00047110980083675226,0.0,0.0,0.0,0.0,0.0,0.0
0.49999999999999994,0.49975,two-2g,baseline2_all_hdv_yield,10,1.0,0.5056954625,0.0009899380487948225,0.0003130458976654542,0.5049987499999997,0.0009852647046323893,0.00031156805648114015,1.0118968734367182,0.0019808665308551363,0.0006264049978298435,1.0115147721582376,0.0019734896437315075,0.0006240722212945799,1.3934250000000001,0.04177852485295395,0.01321152958172857,1.38895,0.04076657808657588,0.01289152391646887,0.7677625,0.006963087475492309,0.002201921596954757,0.5529814907453725,0.013302809534613927,0.004206717740878454,0.457275,0.03326690255427391,0.010519918277037878,0.020924637318659327,0.0008594186988177124,0.00027177205520022285,0.00895,0.0019500712237705007,0.0006166666666666666,3974.8,579.2740284183299,183.18253191830274,3880.2,537.6260162355737,170.0122740667077
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.050,10,0.05,0.5027654249999999,0.000320955475667724,0.00010149503306127594,0.5022532374999998,0.0003244128480918185,0.00010258835021923556,1.0060338669334667,0.0006422320673689195,0.00020309161192844877,1.006015498247371,0.0006498003967788753,0.00020548492783023864,1.024375,0.012797162228834575,0.004046818022979416,1.01605,0.017417185000261466,0.005507797502934662,0.8292708333333334,0.0021328603714724204,0.0006744696704965666,0.577179764882442,0.015139122429609993,0.004787410865370972,0.570825,0.016334630050567064,0.005165463569602331,0.018156378189094546,0.0008310242313357616,0.0002627929361811678,0.02025,0.0021408720964441875,0.0006770032003863298,141.8,36.61754285099486,11.579483772795939,141.8,36.61754285099486,11.579483772795939
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.200,10,0.2,0.5033736624999999,0.00048316549187084616,0.00015279034411074435,0.5028502499999998,0.00048019877973141327,0.00015185218735847645,1.0072509504752372,0.0009668143909364881,0.00030573355499877543,1.007211316975463,0.0009618403199430188,0.00030416061564050146,1.046825,0.013705762170221182,0.004334142552647133,1.0405,0.015167582389937942,0.004796410695046407,0.8255291666666666,0.0022842936950368503,0.0007223570921078512,0.5773578039019511,0.017639177508504317,0.005577997697888773,0.565125,0.023831949260510677,0.0075363240744779235,0.018336418209104553,0.0009692359979262958,0.00030649933436733304,0.018175000000000004,0.001943829267765619,0.0006146927868636676,495.2,113.74220364002488,35.968442958917315,494.4,113.30019123255411,35.828666362751115
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.350,10,0.35,0.5035171624999999,0.00039167271294108434,0.00012385778702311335,0.5029793499999999,0.0003935154363056783,0.00012444050731608592,1.0075380940470233,0.0007837372945297184,0.0002478394937932134,1.0074699048572864,0.000788213192400656,0.00024925489697785947,1.075625,0.017203136826365942,0.005440109527083696,1.0642,0.01228187463070864,0.0038838697769678692,0.8207291666666666,0.002867189471060978,0.0009066849211806122,0.57479152076038,0.012816080485015228,0.004052800500868359,0.55155,0.01936627939945559,0.006124155270547751,0.018590995497748876,0.0006569704877417646,0.00020775230967757063,0.018975,0.0022467569220248696,0.0007104869222347914,936.1,71.89877143132095,22.736387869081874,932.3,71.23989207054024,22.528031920747583
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.500,10,0.5,0.5039468624999999,0.0002825878824098216,8.936213475788676e-05,0.5033887249999999,0.00028516007200624695,9.017553252773611e-05,1.0083979239619802,0.0005654584940652655,0.00017881367635350431,1.0082898848272417,0.0005711769093770668,0.00018062199805271171,1.116275,0.026957644246731423,0.00852475561722054,1.11135,0.023239155176841858,0.007348866125691335,0.8139541666666666,0.004492940707788588,0.0014207926028700958,0.5690190345172583,0.014334555468931953,0.004532984452784798,0.5287499999999999,0.02375570107012911,0.0075122122795707345,0.01912928964482241,0.0008769713846280396,0.00027732270182161806,0.017724999999999998,0.0031212755583432733,0.0009870339969378517,1435.5,167.65258390161748,53.016402074158975,1423.7,166.74668079321864,52.7299303579623
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.650,10,0.65,0.5041977124999999,0.0005422325219057036,0.00017146897906391678,0.5036134875000002,0.0005389011403427885,0.00017041550371452646,1.0088998749374685,0.0010850075475853282,0.0003431095128843163,1.0087400851276915,0.0010794214128038312,0.00034134302196169454,1.16845,0.01749118825771045,0.005531199387715724,1.16245,0.01852243384535506,0.0058573078761113,0.8052583333333333,0.00291519804295174,0.0009218665646192867,0.5678344922461229,0.010309082550406985,0.0032600181445983666,0.51705,0.02148798113675021,0.006795096271086472,0.019388919459729863,0.0006127833691430446,0.0001937791158763763,0.017974999999999998,0.001991126147016641,0.0006296493733287863,2093.5,191.4136010493159,60.53029544506343,2072.7,188.41151769464625,59.58095333241991
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.800,10,0.8,0.5045626750000001,0.0005042221085219869,0.00015944903095420752,0.5039441624999997,0.0005065506961919734,0.0001601853950310617,1.009630165082541,0.0010089486913898316,0.00031905759070381847,1.0094024286429644,0.0010146233273753411,0.00032085206816447493,1.237025,0.03073214251127532,0.00971835677125169,1.2276500000000001,0.02831278666766817,0.008953289277628017,0.7938291666666666,0.005122023751879206,0.001619726128541944,0.5604675837918955,0.01393812841574032,0.00440762321136537,0.48674999999999996,0.028860295678781036,0.009126426829086327,0.020049399699849927,0.0008916243721247787,0.00028195638332318454,0.014474999999999998,0.002256010490519344,0.0007134131575274829,2797.7,366.5927349707483,115.92680161780247,2752.9,350.34473498731694,110.78873288080035
0.49999999999999994,0.49975,two-2g,baseline2_matched_0.950,10,0.95,0.5049955624999998,0.0006198735009001501,0.00019602121240269084,0.5043323874999999,0.0006272572168941445,0.00019835614841637447,1.0104963731865932,0.0012403671853922133,0.00039223854407717263,1.0101800450676017,0.001256399032336434,0.0003973082592214674,1.3263500000000001,0.022298853981514155,0.0070515167793098925,1.3202,0.021855840816078807,0.006911423715688225,0.7789416666666666,0.00371647566358569,0.001175252796551648,0.5578615307653821,0.012680912351312754,0.004010056583910959,0.47004999999999997,0.03284428751278099,0.010386275666581459,0.020431365682841422,0.0008069193736305173,0.00025517031087888463,0.0123,0.001921371038260613,0.000607590871118606,3652.3,357.41138761936503,113.02340465584993,3553.3,342.0770056256015,108.17424729471325
0.49999999999999994,0.49975,two-g,baseline1_hdv,10,0.0,0.5027466624999999,0.00045363036397293383,0.00014345051659656594,0.5022402749999999,0.00045565305621582104,0.00014409014804587375,1.0059963231615803,0.0009077145852383995,0.00028704455547083965,1.0059895343014518,0.0009126751251196366,0.0002886132159157207,1.012775,0.014961269442575186,0.004731168812601533,1.0051,0.015928311621484274,0.005036974400482009,0.8312041666666665,0.0024935449070958332,0.000788528135433579,0.5790996748374188,0.01691807759815572,0.005349965884164294,0.582225,0.01479557460113589,0.00467877150305267,0.017973211605802904,0.0010430605813178452,0.00032984471745036646,0.017825,0.001536816695496101,0.000485984110394111,0.0,0.0,0.0,0.0,0.0,0.0
0.49999999999999994,0.49975,two-g,baseline2_all_hdv_yield,10,1.0,0.5056369875000002,0.0009990249837864217,0.0003159194388177879,0.5049386999999997,0.000994861218685459,0.0003146027406816915,1.0117798649324663,0.0019990494923190706,0.0006321549551131537,1.0113944917376068,0.001992711504629028,0.0006301507074248893,1.396575,0.04144240481278408,0.01310523909231216,1.39155,0.04046153866465179,0.012795061981526747,0.7672375,0.0069070674687973345,0.0021842065153853565,0.5518289144572284,0.013075909375962097,0.004134965610599119,0.45385,0.03260308438033297,0.010310000538851158,0.021005952976488242,0.0008397453773516624,0.00026555080470288276,0.009225,0.0013304656661819157,0.0004207301853788112,4044.8,539.2937356703982,170.5396532579251,3943.2,502.365471212609,158.86191068555945
0.49999999999999994,0.49975,two-g,baseline2_matched_0.050,10,0.05,0.5028101999999999,0.00039816043667509186,0.00012590938540605297,0.5022972874999998,0.0004014688441366176,0.00012695559570668468,1.0061234617308652,0.0007967192329669196,0.00025194474318377763,1.006103730595894,0.0008041439041291049,0.0002542926303588051,1.025825,0.013049611531042267,0.004126649501849064,1.01945,0.013895342944870237,0.004394093257494145,0.8290291666666667,0.0021749352551737175,0.000687774916974846,0.5787933216608308,0.01519658658710694,0.00480558262752227,0.5734,0.014950938283450848,0.004727901813231279,0.01802183591795898,0.0008690465630866829,0.00027481665320951273,0.0213,0.0027908580918579303,0.0008825468196582483,139.6,43.477197088435524,13.748696907949736,139.4,43.37741347752307,13.717142559585797
0.49999999999999994,0.49975,two-g,baseline2_matched_0.200,10,0.2,0.5032297625,0.00041120913529663436,0.00013003574622057033,0.5027042499999999,0.00040629787752054594,0.00012848267014570506,1.0069630065032515,0.0008228296854365254,0.0002602015932379299,1.0069188783174767,0.0008138164797608544,0.0002573513673424622,1.0510249999999999,0.01301945659388285,0.004117113673436763,1.0464499999999999,0.014095803157914307,0.00445748434284033,0.8248291666666667,0.0021699094323138087,0.0006861856122394607,0.5749504002000999,0.014915946599773793,0.004716836471272916,0.557725,0.019089136672172706,0.0060365150450312705,0.01841608304152076,0.0008175837888776092,0.0002585426950883484,0.017974999999999998,0.0032349008227970963,0.0010229654604791566,523.5,93.5856707930107,29.594387606061012,521.1,93.49444427938545,29.565539249455792
0.49999999999999994,0.49975,two-g,baseline2_matched_0.350,10,0.35,0.5038185999999999,0.0002983550550753346,9.434815254630369e-05,0.50327845,0.00030229428955878953,9.559384786682314e-05,1.008141270635317,0.0005970086144572368,0.0001887907004426197,1.0080690035052575,0.0006054968243543031,0.00019147490809585097,1.0802999999999998,0.024898348896619175,0.007873549249085683,1.0768,0.024142171493973887,0.007634424958334748,0.8199500000000001,0.004149724816103198,0.0013122582081809477,0.5739500500250124,0.015582306137513912,0.004927557859256487,0.5503750000000001,0.020380835905875465,0.006444986208070756,0.018647098549274637,0.0009501987100995416,0.00030047921536685904,0.01855,0.0017432409153323837,0.0005512611802847073,906.4,147.74166643164682,46.72001712328453,902.8,146.51037126732322,46.33064740416314
0.49999999999999994,0.49975,two-g,baseline2_matched_0.500,10,0.5,0.5040638624999998,0.0005114068845472738,0.00016172105662601535,0.5035056374999999,0.000513547805744258,0.00016239807535335576,1.0086320410205094,0.0010233254318106357,0.00032360391520969335,1.0085240610916373,0.0010286385693421306,0.0003252840768218182,1.11645,0.014212572681334721,0.0044944101083704184,1.10905,0.013967124097521141,0.004416792451039054,0.813925,0.0023687621135557815,0.0007490683513950681,0.5690854177088538,0.013431665747559196,0.004247465653235525,0.530075,0.022272632060196397,0.007043224679710909,0.01915967983991996,0.0007825239784198112,0.0002474558095503052,0.017875,0.002208726380116428,0.0006984606089266753,1488.4,118.95769556162952,37.61772631796522,1474.0,116.67047612828192,36.894444026167406
0.49999999999999994,0.49975,two-g,baseline2_matched_0.650,10,0.65,0.5043340374999999,0.000495326582957512,0.00015663601877740797,0.5037551375,0.0004909688743598049,0.00015525799032260266,1.0091726613306655,0.0009911487402856267,0.0003134287519309268,1.0090238107160743,0.0009834128680222896,0.0003109824543269001,1.1578,0.026231554365771872,0.00829514583623727,1.1499000000000001,0.02954638537772239,0.009343387441869716,0.8070333333333334,0.004371925727628635,0.0013825243060395418,0.5664453976988493,0.01508328763422775,0.004769754352761237,0.5158750000000001,0.03095791273828247,0.009789751585771275,0.01950250125062531,0.0010341248283916424,0.00032701898426483494,0.016975,0.0029778114633252236,0.0009416666666666665,2069.3,321.8447002998669,101.77623058018563,2052.5,324.1341457551864,102.50021680193872
0.49999999999999994,0.49975,two-g,baseline2_matched_0.800,10,0.8,0.5046980499999998,0.0005604061498396632,0.00017721598482589403,0.5040900249999998,0.0005620167362324807,0.00017772529696287182,1.0099010505252626,0.0011213729861718547,0.0003546092742887561,1.0096945918878322,0.0011257220555485714,0.00035598457078200743,1.21605,0.014233567523444193,0.004501049260388574,1.2109,0.015821574581002428,0.005003221184619186,0.7973250000000001,0.0023722612539073527,0.0007501748767314248,0.5639859179589792,0.012997442404340944,0.004110152175457255,0.497275,0.03187507080602158,0.010079782432616733,0.019921160580290146,0.0007145090221502948,0.0002259475918734631,0.014849999999999999,0.0018604061683167767,0.0005883120864907597,2685.2,249.93901478382904,79.03765628553968,2653.0,247.82386218172508,78.36878630339164
0.49999999999999994,0.49975,two-g,baseline2_matched_0.950,10,0.95,0.504930675,0.0006319591676549577,0.0001998430358013876,0.5042682625000001,0.0006320585181075821,0.0001998744531730738,1.0103665332666334,0.0012645506106157252,0.0003998860146102391,1.0100516024036064,0.0012660160603059738,0.0004003494304919964,1.3248250000000001,0.02610184380460511,0.008254127755250716,1.32085,0.027500555549943996,0.008696439245780743,0.7791958333333333,0.004350307300767494,0.0013756879592084447,0.5551082041020506,0.01240323462884178,0.003922247178061319,0.463475,0.025973931910453767,0.008213678462716253,0.020607703851925962,0.000808026219204616,0.0002555203261821075,0.01145,0.002793345266482068,0.0008833333333333332,3547.9,510.32613754996584,161.37929441742725,3493.7,480.7099032796299,152.0138188162876
0.5499999999999999,0.54975,one,baseline1_hdv,10,0.0,0.4525660249999997,0.0002612078767210146,8.260118332148804e-05,0.4523602624999998,0.0002635195837260937,8.333220926338969e-05,0.82322150977717,0.00047513938466757114,0.00015025226616004103,0.8232215878070978,0.0004795624817575983,0.00015165097227169588,0.82305,0.014103683522005472,0.004459976332772279,0.82305,0.014103683522005472,0.004459976332772279,0.862825,0.0023506139203342464,0.0007433293887953802,0.6072077989995449,0.010081459079918002,0.003188037283032636,0.608,0.013617798810543673,0.004306326095924978,0.017042587539790814,0.0005077952669447502,0.00016057896285986221,0.018099999999999998,0.004121757985239901,0.0013034143197344767,0.0,0.0,0.0,0.0,0.0,0.0
0.5499999999999999,0.54975,one,baseline2_all_hdv_yield,10,1.0,0.4541196374999997,0.0004645214026360013,0.00014689456542259075,0.45381182499999984,0.00046384924888854927,0.00014668201174461418,0.8260475443383342,0.0008449684449942698,0.00026720248371525933,0.8258631938125575,0.0008441296613073165,0.00026693723702376273,1.23125,0.02266329631805577,0.007166763565236404,1.23125,0.02266329631805577,0.007166763565236404,0.7947916666666666,0.0037772160530092917,0.0011944605942060663,0.5991856753069571,0.008772800640652875,0.0027742031483047433,0.44489999999999996,0.028607302874926497,0.00904642347990507,0.018330945884492952,0.0004027113785142951,0.00012734851957713674,0.0077,0.002647850281098067,0.000837323779138698,2634.5,182.4050742471577,57.68154913931413,2634.5,182.4050742471577,57.68154913931413
0.5499999999999999,0.54975,one,baseline2_matched_0.050,10,0.05,0.4526175749999998,0.00014491424906956424,4.582590924727593e-05,0.4524073249999999,0.0001463510358504823,4.628026112124818e-05,0.823315279672577,0.00026360027115843166,8.335772486986355e-05,0.823307233848954,0.0002663349151053213,8.422249521603994e-05,0.841,0.01660153941991863,0.005249867723201339,0.841,0.01660153941991863,0.005249867723201339,0.8598333333333332,0.0027669232366530983,0.0008749779538668878,0.6079254661209633,0.009922465186448529,0.003137758999290465,0.6042,0.0176181724364362,0.00557135531087365,0.016910391086857664,0.0006187506524502783,0.0001956661365458124,0.01575,0.003352030893519794,0.0010600052410771896,58.5,34.40041989407817,10.878367933145528,58.5,34.40041989407817,10.878367933145528
0.5499999999999999,0.54975,one,baseline2_matched_0.200,10,0.2,0.45277741250000003,0.00026393461186509804,8.346345268462115e-05,0.4525619749999999,0.0002644213730013811,8.361738007133177e-05,0.8236060254661195,0.00048009933945381293,0.00015182074158163878,0.8235886715195632,0.0004812035905393102,0.00015216993643552725,0.86175,0.010334005354491865,0.0032678994272570035,0.86175,0.010334005354491865,0.0032678994272570035,0.8563750000000001,0.0017223342257486208,0.0005446499045428265,0.6065718735788999,0.010255932986779428,0.0032432107768276546,0.58995,0.013344682669721154,0.004219959188849533,0.017057276034561163,0.00046396354492522264,0.00014671815532495597,0.01595,0.0023267765017055005,0.0007357913351548037,272.6,51.981193180269,16.43789659428616,272.6,51.981193180269,16.43789659428616
0.5499999999999999,0.54975,one,baseline2_matched_0.350,10,0.35,0.4529327375,0.0003853429183948503,0.00012185613023441218,0.45270725,0.0003840637832225347,0.00012145163217643727,0.8238885629831728,0.000700942098034879,0.0002216573537687252,0.8238530482256602,0.000698933181478746,0.000221022078574065,0.90195,0.012499888888395068,0.0039528119386358675,0.90195,0.012499888888395068,0.0039528119386358675,0.8496750000000001,0.0020833148147325216,0.0006588019897726478,0.6084690086402906,0.009453300506738385,0.002989396100731721,0.5724,0.013409780841692476,0.004240545038343804,0.017076352887676217,0.0004768465799991509,0.00015079212872590086,0.0155,0.0022973414586817033,0.0007264831572567788,492.2,56.475756844075235,17.859202420912055,492.2,56.475756844075235,17.859202420912055
0.5499999999999999,0.54975,one,baseline2_matched_0.500,10,0.5,0.4531253875000002,0.0003112280807208058,9.841896068804851e-05,0.45289076250000015,0.0003119676045437172,9.865281865448402e-05,0.8242389949977248,0.000566126567932113,0.00017902493985995173,0.8241870109190174,0.0005677299445748168,0.00017953197207375753,0.9385,0.01565602475442316,0.004950869732795549,0.9385,0.01565602475442316,0.004950869732795549,0.8435833333333334,0.0026093374590705257,0.0008251449554659246,0.6057221691678031,0.010001034778447443,0.0031626048858451362,0.5550499999999999,0.018132919725675135,0.005734132696212902,0.017441587085038655,0.0007001582135475423,0.00022140946772847942,0.014400000000000001,0.0014491376746189441,0.00045825756949558405,806.2,84.14511275172195,26.609021026711975,806.2,84.14511275172195,26.609021026711975
0.5499999999999999,0.54975,one,baseline2_matched_0.650,10,0.65,0.45333510000000005,0.0004527064553571687,0.00014315835103899881,0.45308858750000025,0.00045289456036952603,0.00014321783506683315,0.8246204638472012,0.0008234769538106122,0.0002604062774698807,0.8245470200181988,0.0008241939224201623,0.0002606330028515829,0.98605,0.02481425441600494,0.007846956239346697,0.98605,0.02481425441600494,0.007846956239346697,0.8356583333333333,0.004135709069334137,0.00130782603989111,0.6031140745793537,0.011925769968276568,0.003771259595098795,0.5341,0.021828625446621428,0.006902817460203395,0.01761857662573897,0.0006489729472148593,0.00020522326530311824,0.0144,0.0020110804171997814,0.0006359594676112972,1161.9,110.99094057124162,35.09841718495136,1161.9,110.99094057124162,35.09841718495136
0.5499999999999999,0.54975,one,baseline2_matched_0.800,10,0.8,0.4535677624999998,0.0002777572971965044,8.78345695873255e-05,0.4533069875,0.000277239451319748,8.767081234257779e-05,0.8250436789449731,0.0005052429235034989,0.0001597718409953276,0.8249444722474981,0.00050453039366613,0.00015954651927663606,1.0431,0.024696828406362906,0.007809822874645325,1.0431,0.024696828406362906,0.007809822874645325,0.8261499999999999,0.004116138067727143,0.0013016371457742185,0.6025647794452024,0.009958312240288964,0.0031490948330447116,0.5056999999999999,0.022785472954884603,0.007205399210160237,0.017858094588449298,0.0005962445049696794,0.00018854906780637712,0.01335,0.0031184932259025354,0.000986154146165801,1596.8,178.89152517036064,56.57046736396807,1596.8,178.89152517036064,56.57046736396807
0.5499999999999999,0.54975,one,baseline2_matched_0.950,10,0.95,0.4539543874999999,0.0002786150112238286,8.810580257806753e-05,0.45366356250000006,0.0002735391517402617,8.650067487296379e-05,0.8257469531605264,0.0005068031127312279,0.00016026521614937586,0.825593380345769,0.00049779645448687,0.00015741706073348543,1.1633,0.02960030029877702,0.009360436836909796,1.1633,0.02960030029877702,0.009360436836909796,0.8061166666666667,0.0049333833831294895,0.0015600728061516283,0.599772942246475,0.008780288228252428,0.002776570931404205,0.45585,0.028037722605248967,0.008866306383657678,0.018189017735334243,0.0005190128088468368,0.00016412626107575935,0.008749999999999999,0.0014191155304938666,0.00044876373392787526,2268.1,140.05272816574,44.288561352415435,2268.1,140.05272816574,44.288561352415435
