requested_density,priority_scenario,treatment_mode,controller_fraction,pairs,priority_speed_delta_mean,priority_speed_delta_ci95_low,priority_speed_delta_ci95_high,worst_priority_speed_delta_mean,worst_priority_speed_delta_ci95_low,worst_priority_speed_delta_ci95_high,background_flow_ratio_mean,background_flow_loss_mean,sufficient_pairs,pv_improvement_significant,background_flow_acceptable,effective_region
0.5499999999999999,two-g,baseline2_matched_0.050,0.05,10,0.009450000000000004,0.0027250000000000212,0.016125,0.005500000000000005,-0.0017499999999999849,0.013149999999999995,1.0006118562674249,-0.0006118562674248818,True,True,True,True
0.5499999999999999,two-g,baseline2_matched_0.200,0.2,10,0.04075000000000001,0.03672499999999999,0.045275000000000024,0.03640000000000001,0.030198750000000007,0.04260000000000001,1.0007481009685832,-0.0007481009685832429,True,True,True,True
0.5499999999999999,two-g,baseline2_matched_0.350,0.35,10,0.06790000000000002,0.06010000000000002,0.07647500000000003,0.06254999999999998,0.05294999999999998,0.07189999999999999,1.0016197444519759,-0.0016197444519758797,True,True,True,True
0.5499999999999999,two-g,baseline2_matched_0.500,0.5,10,0.10025000000000003,0.09272500000000002,0.10757500000000002,0.09459999999999999,0.08634999999999997,0.10295000000000001,1.0020451079389163,-0.002045107938916324,True,True,True,True
0.5499999999999999,two-g,baseline2_matched_0.650,0.65,10,0.148325,0.13625000000000004,0.160950625,0.1446,0.13259875000000002,0.15730000000000002,1.0031310063946348,-0.0031310063946348166,True,True,True,True
0.5499999999999999,two-g,baseline2_matched_0.800,0.8,10,0.21117500000000003,0.19287500000000005,0.22432562500000003,0.2088,0.19004999999999997,0.22319999999999993,1.003629213325619,-0.0036292133256190517,True,True,True,True
0.5499999999999999,two-g,baseline2_matched_0.950,0.95,10,0.30765000000000003,0.29374937500000003,0.32122500000000004,0.30684999999999996,0.29369999999999996,0.31895,1.004744835174937,-0.004744835174937068,True,True,True,True
0.6,one,baseline2_all_hdv_yield,1.0,10,0.41174999999999995,0.39859874999999995,0.4236,0.41174999999999995,0.39894874999999996,0.42325125,1.0022644012198536,-0.0022644012198536068,True,True,True,True
0.6,one,baseline2_matched_0.050,0.05,10,0.01815,0.007700000000000017,0.02805000000000001,0.01815,0.007850000000000001,0.028250000000000008,0.9997528727622832,0.00024712723771680434,True,True,True,True
0.6,one,baseline2_matched_0.200,0.2,10,0.0474,0.038449999999999984,0.056600000000000004,0.0474,0.038299999999999966,0.056450000000000014,0.9999163815252843,8.36184747157187e-05,True,True,True,True
0.6,one,baseline2_matched_0.350,0.35,10,0.07849999999999999,0.06724999999999999,0.08909999999999998,0.07849999999999999,0.06734999999999998,0.08885000000000001,1.00038266698437,-0.0003826669843700614,True,True,True,True
0.6,one,baseline2_matched_0.500,0.5,10,0.10894999999999999,0.09680000000000001,0.12220000000000004,0.10894999999999999,0.09645000000000001,0.12184999999999997,1.0006164817722933,-0.0006164817722933424,True,True,True,True
0.6,one,baseline2_matched_0.650,0.65,10,0.16399999999999998,0.15164999999999998,0.17709999999999998,0.16399999999999998,0.15189999999999998,0.17720000000000002,1.0009280323259144,-0.0009280323259144296,True,True,True,True
0.6,one,baseline2_matched_0.800,0.8,10,0.22774999999999998,0.21595,0.23959999999999998,0.22774999999999998,0.21594875000000002,0.23975125000000005,1.0017498594502492,-0.0017498594502491915,True,True,True,True
0.6,one,baseline2_matched_0.950,0.95,10,0.3547,0.34235,0.36795,0.3547,0.34269874999999994,0.36815125,1.0023816445482492,-0.0023816445482491844,True,True,True,True
0.6,two-2g,baseline2_all_hdv_yield,1.0,10,0.36685,0.3548,0.377425625,0.3701,0.35619999999999996,0.38139999999999996,1.0038856133210179,-0.003885613321017889,True,True,True,True
0.6,two-2g,baseline2_matched_0.050,0.05,10,0.007250000000000023,0.0016250000000000318,0.012550000000000039,0.005499999999999994,-0.0011000000000000012,0.011949999999999983,0.9998437145541418,0.00015628544585821746,True,True,True,True
0.6,two-2g,baseline2_matched_0.200,0.2,10,0.031699999999999985,0.023650000000000025,0.039500624999999956,0.033199999999999986,0.02499874999999999,0.040849999999999984,1.0007731703810228,-0.0007731703810227586,True,True,True,True
0.6,two-2g,baseline2_matched_0.350,0.35,10,0.060125,0.055625000000000015,0.06449999999999997,0.0591,0.05245,0.06590000000000001,1.001252824153654,-0.0012528241536540197,True,True,True,True
0.6,two-2g,baseline2_matched_0.500,0.5,10,0.09817499999999998,0.088175,0.10715,0.0989,0.0889,0.10840000000000001,1.0013347354897524,-0.001334735489752381,True,True,True,True
0.6,two-2g,baseline2_matched_0.650,0.65,10,0.138175,0.12899999999999998,0.14842624999999995,0.13890000000000002,0.1302,0.14804999999999996,1.0017562816252907,-0.0017562816252907343,True,True,True,True
0.6,two-2g,baseline2_matched_0.800,0.8,10,0.2002,0.19067499999999998,0.211325625,0.202,0.1924,0.21214999999999998,1.002452953331553,-0.0024529533315529317,True,True,True,True
0.6,two-2g,baseline2_matched_0.950,0.95,10,0.3095,0.29860000000000003,0.32047499999999995,0.31065,0.29735000000000006,0.32389999999999997,1.0034750611722854,-0.003475061172285354,True,True,True,True
0.6,two-g,baseline2_all_hdv_yield,1.0,10,0.365925,0.352949375,0.3771999999999999,0.36765,0.35194875,0.38105,1.0041970877712363,-0.004197087771236285,True,True,True,True
0.6,two-g,baseline2_matched_0.050,0.05,10,0.007525000000000004,0.0011000000000000233,0.014149999999999986,0.006099999999999994,0.00019999999999998909,0.01200000000000001,1.0000383646072257,-3.83646072257271e-05,True,True,True,True
0.6,two-g,baseline2_matched_0.200,0.2,10,0.030774999999999986,0.0245,0.03594999999999998,0.028149999999999974,0.02264999999999996,0.03349999999999996,1.0007230269516507,-0.0007230269516507182,True,True,True,True
0.6,two-g,baseline2_matched_0.350,0.35,10,0.0627,0.053975000000000016,0.07117562499999996,0.06004999999999999,0.05044874999999999,0.0682,1.0009643849035013,-0.0009643849035012586,True,True,True,True
0.6,two-g,baseline2_matched_0.500,0.5,10,0.09435,0.08854937499999999,0.099575,0.09259999999999997,0.08364874999999997,0.10104999999999995,1.0015322088600036,-0.0015322088600036032,True,True,True,True
0.6,two-g,baseline2_matched_0.650,0.65,10,0.14184999999999998,0.1351,0.14880062499999996,0.14010000000000003,0.13555,0.14500000000000002,1.0023041521624012,-0.0023041521624012073,True,True,True,True
0.6,two-g,baseline2_matched_0.800,0.8,10,0.21600000000000003,0.20405,0.226950625,0.21635,0.20384875000000002,0.22805,1.0035091315896065,-0.003509131589606529,True,True,True,True
0.6,two-g,baseline2_matched_0.950,0.95,10,0.306,0.293475,0.31875,0.3079,0.2942,0.32215000000000005,1.003811334241237,-0.003811334241236919,True,True,True,True
0.65,one,baseline2_all_hdv_yield,1.0,10,0.3771,0.3651,0.3902,0.3771,0.3646987499999999,0.39075,1.0028379834806536,-0.002837983480653561,True,True,True,True
0.65,one,baseline2_matched_0.050,0.05,10,0.01559999999999998,0.006899999999999984,0.023999999999999955,0.01559999999999998,0.00684999999999999,0.023999999999999976,1.000136019151531,-0.00013601915153094168,True,True,True,True
0.65,one,baseline2_matched_0.200,0.2,10,0.042349999999999985,0.033099999999999984,0.05180124999999998,0.042349999999999985,0.0329,0.05169999999999999,1.0002352784826027,-0.00023527848260274098,True,True,True,True
0.65,one,baseline2_matched_0.350,0.35,10,0.06204999999999998,0.05239999999999998,0.07229999999999999,0.06204999999999998,0.05249999999999998,0.07229999999999999,1.0001947789796435,-0.000194778979643484,True,True,True,True
0.65,one,baseline2_matched_0.500,0.5,10,0.09244999999999995,0.08269999999999997,0.10074999999999994,0.09244999999999995,0.08274999999999996,0.10074999999999994,1.0006186028220823,-0.0006186028220822593,True,True,True,True
0.65,one,baseline2_matched_0.650,0.65,10,0.14959999999999998,0.1407,0.16060124999999997,0.14959999999999998,0.14064875000000002,0.16049999999999998,1.00097176829075,-0.0009717682907499636,True,True,True,True
0.65,one,baseline2_matched_0.800,0.8,10,0.19915,0.18895,0.2082,0.19915,0.18869999999999998,0.20834999999999998,1.001611167946265,-0.0016111679462649242,True,True,True,True
0.65,one,baseline2_matched_0.950,0.95,10,0.3094,0.29159999999999997,0.32320000000000004,0.3094,0.291,0.32294999999999996,1.0019852024496383,-0.0019852024496382903,True,True,True,True
0.65,two-2g,baseline2_all_hdv_yield,1.0,10,0.35275,0.33964999999999995,0.36482499999999995,0.35414999999999996,0.34025,0.36629999999999996,1.0033610590279816,-0.003361059027981561,True,True,True,True
0.65,two-2g,baseline2_matched_0.050,0.05,10,0.004800000000000015,-0.001399999999999979,0.010975000000000013,0.0024499999999999743,-0.003650000000000009,0.00924999999999997,0.9998784892492301,0.00012151075076993756,True,False,True,False
0.65,two-2g,baseline2_matched_0.200,0.2,10,0.028100000000000003,0.020799999999999996,0.03460000000000002,0.02504999999999997,0.01789999999999995,0.032149999999999956,1.000552181778327,-0.0005521817783269434,True,True,True,True
0.65,two-2g,baseline2_matched_0.350,0.35,10,0.05025000000000002,0.042024375,0.05947500000000002,0.04739999999999996,0.03569874999999997,0.05950124999999996,1.0009307165653798,-0.0009307165653797966,True,True,True,True
0.65,two-2g,baseline2_matched_0.500,0.5,10,0.08969999999999999,0.08044999999999998,0.097925625,0.08919999999999997,0.07754999999999998,0.10079999999999997,1.001115880278067,-0.001115880278067083,True,True,True,True
0.65,two-2g,baseline2_matched_0.650,0.65,10,0.129525,0.11815000000000002,0.141450625,0.12539999999999998,0.1152,0.13654999999999998,1.001879078926806,-0.0018790789268059438,True,True,True,True
0.65,two-2g,baseline2_matched_0.800,0.8,10,0.18355000000000002,0.16795,0.19927562499999998,0.17754999999999999,0.16099999999999998,0.19335124999999995,1.0022584573663567,-0.0022584573663566587,True,True,True,True
0.65,two-2g,baseline2_matched_0.950,0.95,10,0.28945000000000004,0.274075,0.30960062499999996,0.28915,0.2726,0.31035,1.00312648788448,-0.0031264878844798893,True,True,True,True
0.65,two-g,baseline2_all_hdv_yield,1.0,10,0.353225,0.340374375,0.36490125,0.35534999999999994,0.34199999999999997,0.36665000000000003,1.003154460212579,-0.0031544602125790355,True,True,True,True
0.65,two-g,baseline2_matched_0.050,0.05,10,0.0038250000000000007,-0.0008250000000000094,0.008525000000000005,0.0040999999999999925,-0.003101250000000013,0.011051249999999995,1.0000815283487348,-8.152834873476067e-05,True,False,True,False
0.65,two-g,baseline2_matched_0.200,0.2,10,0.026674999999999994,0.01965,0.033575,0.026000000000000002,0.017500000000000016,0.03459999999999998,1.0004017068559168,-0.00040170685591678357,True,True,True,True
0.65,two-g,baseline2_matched_0.350,0.35,10,0.05615,0.047250000000000014,0.06524999999999997,0.054899999999999984,0.04694999999999998,0.0633,1.000927677336195,-0.0009276773361950319,True,True,True,True
0.65,two-g,baseline2_matched_0.500,0.5,10,0.07745,0.06880000000000001,0.08622499999999998,0.07769999999999999,0.06845,0.08729999999999997,1.0013394472900412,-0.0013394472900412069,True,True,True,True
0.65,two-g,baseline2_matched_0.650,0.65,10,0.120825,0.11505000000000001,0.126075625,0.12209999999999999,0.11734999999999998,0.12639999999999998,1.0018103881234988,-0.0018103881234987629,True,True,True,True
0.65,two-g,baseline2_matched_0.800,0.8,10,0.191725,0.17807499999999998,0.201450625,0.18554999999999996,0.17114999999999997,0.19779999999999998,1.0026007587844294,-0.0026007587844294466,True,True,True,True
0.65,two-g,baseline2_matched_0.950,0.95,10,0.278525,0.26615,0.290675625,0.27809999999999996,0.2624,0.2939,1.0033379991766238,-0.003337999176623807,True,True,True,True
0.7,one,baseline2_all_hdv_yield,1.0,10,0.3748,0.35624874999999995,0.3919,0.3748,0.35654874999999997,0.39175000000000004,1.002537858539465,-0.0025378585394650877,True,True,True,True
0.7,one,baseline2_matched_0.050,0.05,10,0.009000000000000008,0.003700000000000003,0.014450000000000013,0.009000000000000008,0.0036000000000000034,0.014401249999999996,1.000090208134171,-9.020813417093265e-05,True,True,True,True
0.7,one,baseline2_matched_0.200,0.2,10,0.03205000000000001,0.02410000000000001,0.03924999999999999,0.03205000000000001,0.02410000000000001,0.039200000000000006,1.0002950093309624,-0.00029500933096238136,True,True,True,True
0.7,one,baseline2_matched_0.350,0.35,10,0.055799999999999995,0.05029999999999999,0.06205000000000001,0.055799999999999995,0.05019999999999999,0.06194999999999999,1.0005933307520194,-0.0005933307520193942,True,True,True,True
0.7,one,baseline2_matched_0.500,0.5,10,0.08585,0.07835,0.09365,0.08585,0.07844874999999998,0.09375,1.000866895305828,-0.0008668953058279527,True,True,True,True
0.7,one,baseline2_matched_0.650,0.65,10,0.1306,0.1165,0.14420000000000002,0.1306,0.11665,0.14425000000000002,1.0011070167649452,-0.001107016764945179,True,True,True,True
0.7,one,baseline2_matched_0.800,0.8,10,0.18285,0.16920000000000002,0.1964,0.18285,0.16924999999999998,0.19665125,1.0013203518879068,-0.001320351887906801,True,True,True,True
0.7,one,baseline2_matched_0.950,0.95,10,0.29765,0.28615,0.30815000000000003,0.29765,0.28624875,0.30810000000000004,1.0023546904213403,-0.0023546904213402886,True,True,True,True
0.7,two-2g,baseline2_all_hdv_yield,1.0,10,0.352325,0.33662374999999994,0.366675,0.3521,0.33904874999999995,0.36515000000000003,1.0037159634387582,-0.0037159634387582408,True,True,True,True
0.7,two-2g,baseline2_matched_0.050,0.05,10,0.007324999999999998,0.002900000000000008,0.011649999999999994,0.005700000000000005,0.0006500000000000006,0.010550000000000009,1.0003166613450123,-0.00031666134501229237,True,True,True,True
0.7,two-2g,baseline2_matched_0.200,0.2,10,0.029000000000000005,0.023825000000000013,0.03417499999999999,0.02885000000000002,0.02319875000000003,0.03475000000000002,1.0006950472241034,-0.0006950472241034067,True,True,True,True
0.7,two-2g,baseline2_matched_0.350,0.35,10,0.05065000000000001,0.043600000000000014,0.05745062499999999,0.04690000000000001,0.039850000000000024,0.054200000000000005,1.0010777775128994,-0.0010777775128993916,True,True,True,True
0.7,two-2g,baseline2_matched_0.500,0.5,10,0.08084999999999998,0.07365,0.08702499999999999,0.07875000000000001,0.07115,0.08569999999999997,1.0012085980554135,-0.0012085980554135123,True,True,True,True
0.7,two-2g,baseline2_matched_0.650,0.65,10,0.11635,0.10632437500000001,0.126975,0.1143,0.1044,0.12450000000000003,1.0021839685203398,-0.002183968520339752,True,True,True,True
0.7,two-2g,baseline2_matched_0.800,0.8,10,0.17824999999999996,0.16692374999999995,0.189100625,0.17855000000000004,0.16679875000000002,0.18985000000000002,1.0029864422840344,-0.0029864422840344407,True,True,True,True
0.7,two-2g,baseline2_matched_0.950,0.95,10,0.27595000000000003,0.266125,0.28615,0.27599999999999997,0.26525000000000004,0.28775000000000006,1.0033718352726215,-0.003371835272621526,True,True,True,True
0.7,two-g,baseline2_all_hdv_yield,1.0,10,0.348475,0.33512437500000003,0.3594,0.3464,0.33585,0.35535000000000005,1.0036519048969506,-0.003651904896950553,True,True,True,True
0.7,two-g,baseline2_matched_0.050,0.05,10,0.009975000000000001,0.007300000000000006,0.012849999999999983,0.00990000000000001,0.006100000000000006,0.013250000000000012,1.0003417561105157,-0.00034175611051567856,True,True,True,True
0.7,two-g,baseline2_matched_0.200,0.2,10,0.03185,0.028750000000000008,0.035175,0.03340000000000003,0.03080000000000003,0.036300000000000034,1.00066249638361,-0.000662496383609934,True,True,True,True
0.7,two-g,baseline2_matched_0.350,0.35,10,0.05234999999999999,0.045175,0.06005062499999997,0.05230000000000001,0.044700000000000024,0.060901249999999976,1.0008580763094974,-0.0008580763094974131,True,True,True,True
0.7,two-g,baseline2_matched_0.500,0.5,10,0.07925000000000001,0.07315,0.08532500000000001,0.0748,0.06760000000000001,0.08280000000000001,1.0014778030196396,-0.001477803019639623,True,True,True,True
0.7,two-g,baseline2_matched_0.650,0.65,10,0.12622499999999998,0.11384937499999999,0.14027499999999998,0.12240000000000002,0.10840000000000001,0.13735000000000003,1.0020636522777584,-0.0020636522777583988,True,True,True,True
0.7,two-g,baseline2_matched_0.800,0.8,10,0.1727,0.164225,0.1815,0.171,0.16365,0.17975000000000002,1.0025745589839028,-0.002574558983902797,True,True,True,True
0.7,two-g,baseline2_matched_0.950,0.95,10,0.27405,0.26022500000000004,0.287075625,0.27305,0.25695,0.2885,1.0032433117646467,-0.0032433117646466503,True,True,True,True
0.75,one,baseline2_all_hdv_yield,1.0,10,0.33725,0.30824875,0.36575,0.33725,0.30890000000000006,0.36500000000000005,1.0020657037196141,-0.0020657037196141204,True,True,True,True
0.75,one,baseline2_matched_0.050,0.05,10,0.00799999999999999,-0.00010000000000000578,0.017499999999999988,0.00799999999999999,5.000000000000004e-05,0.017149999999999978,1.00004386498065,-4.386498065001021e-05,True,False,True,False
0.75,one,baseline2_matched_0.200,0.2,10,0.02139999999999998,0.01399999999999999,0.02854999999999997,0.02139999999999998,0.01384999999999999,0.02849999999999998,0.999904313858322,9.568614167798639e-05,True,True,True,True
0.75,one,baseline2_matched_0.350,0.35,10,0.045899999999999996,0.03524999999999999,0.058101249999999986,0.045899999999999996,0.03549999999999999,0.057800000000000004,1.000355142155353,-0.0003551421553529277,True,True,True,True
0.75,one,baseline2_matched_0.500,0.5,10,0.06965000000000002,0.0603,0.0792,0.06965000000000002,0.0603,0.07949999999999999,1.0005033902878133,-0.0005033902878133212,True,True,True,True
0.75,one,baseline2_matched_0.650,0.65,10,0.1117,0.09934874999999999,0.12294999999999998,0.1117,0.09964999999999999,0.12294999999999998,1.001021261986319,-0.001021261986319022,True,True,True,True
0.75,one,baseline2_matched_0.800,0.8,10,0.15624999999999997,0.13929999999999998,0.17479999999999998,0.15624999999999997,0.13929999999999998,0.17484999999999998,1.0010004613950496,-0.0010004613950496122,True,True,True,True
0.75,one,baseline2_matched_0.950,0.95,10,0.26745,0.2529,0.28104999999999997,0.26745,0.25245000000000006,0.28109999999999996,1.0017627116173025,-0.0017627116173024593,True,True,True,True
0.75,two-2g,baseline2_all_hdv_yield,1.0,10,0.31945,0.30567500000000003,0.333650625,0.31555,0.29874999999999996,0.33204999999999996,1.0026061347724653,-0.002606134772465296,True,True,True,True
0.75,two-2g,baseline2_matched_0.050,0.05,10,0.012674999999999992,0.00789999999999999,0.017425000000000003,0.013299999999999984,0.00829999999999998,0.01799999999999998,0.9999173669656807,8.263303431932378e-05,True,True,True,True
0.75,two-2g,baseline2_matched_0.200,0.2,10,0.024524999999999984,0.020974374999999993,0.027649999999999987,0.02389999999999997,0.018949999999999974,0.02884999999999997,1.000300473515981,-0.000300473515981059,True,True,True,True
0.75,two-2g,baseline2_matched_0.350,0.35,10,0.048249999999999994,0.043074999999999995,0.05334999999999999,0.04859999999999999,0.04199999999999998,0.05559999999999998,1.0006679485940806,-0.0006679485940805918,True,True,True,True
0.75,two-2g,baseline2_matched_0.500,0.5,10,0.068475,0.06267437499999998,0.07409999999999999,0.0656,0.059,0.07264999999999999,1.0009317340435322,-0.0009317340435321952,True,True,True,True
0.75,two-2g,baseline2_matched_0.650,0.65,10,0.11389999999999997,0.105149375,0.121825,0.11004999999999998,0.10149874999999997,0.11755,1.0015879005785786,-0.001587900578578605,True,True,True,True
0.75,two-2g,baseline2_matched_0.800,0.8,10,0.15665,0.14452375,0.1701,0.1535,0.14185,0.16669999999999996,1.0019509004795775,-0.0019509004795774665,True,True,True,True
0.75,two-2g,baseline2_matched_0.950,0.95,10,0.25907500000000006,0.243449375,0.276201875,0.2591,0.24379874999999995,0.27480125,1.0026609839384721,-0.002660983938472139,True,True,True,True
0.75,two-g,baseline2_all_hdv_yield,1.0,10,0.314725,0.30060000000000003,0.32919999999999994,0.3082,0.29029999999999995,0.3252,1.0027914871220713,-0.0027914871220713344,True,True,True,True
0.75,two-g,baseline2_matched_0.050,0.05,10,0.005199999999999999,0.0022749999999999936,0.008150000000000013,0.007000000000000001,0.0032000000000000028,0.010649999999999988,1.0000974940039455,-9.749400394554186e-05,True,True,True,True
0.75,two-g,baseline2_matched_0.200,0.2,10,0.022649999999999997,0.017925000000000007,0.02697499999999999,0.02514999999999997,0.01834999999999997,0.03199999999999997,1.0003011233780998,-0.00030112337809984346,True,True,True,True
0.75,two-g,baseline2_matched_0.350,0.35,10,0.04559999999999999,0.03937500000000001,0.05260062499999999,0.04509999999999999,0.03924999999999998,0.05105,1.0007903891651253,-0.0007903891651253048,True,True,True,True
0.75,two-g,baseline2_matched_0.500,0.5,10,0.068975,0.06332499999999999,0.07567499999999998,0.0687,0.061499999999999985,0.0769,1.001115220909362,-0.0011152209093618914,True,True,True,True
0.75,two-g,baseline2_matched_0.650,0.65,10,0.10314999999999999,0.09677499999999997,0.109550625,0.09834999999999998,0.0887,0.10704999999999998,1.001646792223476,-0.001646792223475968,True,True,True,True
0.75,two-g,baseline2_matched_0.800,0.8,10,0.16347499999999998,0.15,0.176475,0.16254999999999997,0.149,0.17675,1.0022550585775476,-0.0022550585775475973,True,True,True,True
0.75,two-g,baseline2_matched_0.950,0.95,10,0.244375,0.231324375,0.25592562500000005,0.24489999999999995,0.23149999999999996,0.25680125,1.0024264691760008,-0.002426469176000756,True,True,True,True
0.7999999999999999,one,baseline2_all_hdv_yield,1.0,10,0.32355,0.30204875,0.34630124999999995,0.32355,0.30214875,0.34654999999999997,1.0020877303248483,-0.0020877303248483248,True,True,True,True
0.7999999999999999,one,baseline2_matched_0.050,0.05,10,0.0021500000000000017,-0.0040000000000000036,0.008800000000000007,0.0021500000000000017,-0.004051249999999992,0.008600000000000007,0.9999689266849453,3.1073315054697126e-05,True,False,True,False
0.7999999999999999,one,baseline2_matched_0.200,0.2,10,0.020799999999999996,0.01235,0.027649999999999997,0.020799999999999996,0.012449999999999989,0.027699999999999995,1.000130072771382,-0.0001300727713819949,True,True,True,True
0.7999999999999999,one,baseline2_matched_0.350,0.35,10,0.03229999999999999,0.021949999999999997,0.04129999999999999,0.03229999999999999,0.02209999999999999,0.04140124999999997,1.000197597517535,-0.00019759751753500865,True,True,True,True
0.7999999999999999,one,baseline2_matched_0.500,0.5,10,0.05974999999999999,0.04709999999999999,0.07110000000000001,0.05974999999999999,0.04694875,0.071,1.0004345672998425,-0.000434567299842481,True,True,True,True
0.7999999999999999,one,baseline2_matched_0.650,0.65,10,0.0982,0.08295000000000001,0.11280124999999999,0.0982,0.08310000000000001,0.1129,1.0007980682541793,-0.0007980682541792739,True,True,True,True
0.7999999999999999,one,baseline2_matched_0.800,0.8,10,0.1318,0.12014999999999998,0.14475,0.1318,0.12029999999999999,0.14499999999999996,1.000947629667729,-0.0009476296677290996,True,True,True,True
0.7999999999999999,one,baseline2_matched_0.950,0.95,10,0.22889999999999996,0.20404999999999998,0.25365125,0.22889999999999996,0.20390000000000003,0.253,1.0015173709706917,-0.0015173709706917116,True,True,True,True
0.7999999999999999,two-2g,baseline2_all_hdv_yield,1.0,10,0.273525,0.25179999999999997,0.29550000000000004,0.26094999999999996,0.23804874999999998,0.28145,1.0023329331282023,-0.0023329331282022636,True,True,True,True
0.7999999999999999,two-2g,baseline2_matched_0.050,0.05,10,0.0024250000000000105,-0.0008249999999999924,0.0053750000000000134,0.0037500000000000033,0.0006000000000000005,0.006900000000000006,0.9999389554297918,6.104457020816856e-05,True,False,True,False
0.7999999999999999,two-2g,baseline2_matched_0.200,0.2,10,0.016250000000000014,0.012825000000000013,0.01965000000000001,0.017900000000000017,0.013850000000000012,0.02185000000000002,1.0002012240694544,-0.00020122406945444204,True,True,True,True
0.7999999999999999,two-2g,baseline2_matched_0.350,0.35,10,0.03282500000000001,0.025049375000000013,0.040200000000000014,0.03145,0.023600000000000003,0.03930124999999998,1.0006691710222315,-0.0006691710222315184,True,True,True,True
0.7999999999999999,two-2g,baseline2_matched_0.500,0.5,10,0.05322500000000001,0.04905000000000002,0.05707500000000001,0.050349999999999985,0.04394999999999998,0.05674999999999999,1.0009454587268,-0.0009454587268000747,True,True,True,True
0.7999999999999999,two-2g,baseline2_matched_0.650,0.65,10,0.08252500000000002,0.07367437500000001,0.09165062500000003,0.07595,0.06595000000000001,0.0854,1.001398217505845,-0.001398217505844901,True,True,True,True
0.7999999999999999,two-2g,baseline2_matched_0.800,0.8,10,0.11645000000000001,0.10370000000000001,0.12877500000000003,0.11639999999999999,0.1012,0.1298,1.001526475090778,-0.0015264750907779678,True,True,True,True
0.7999999999999999,two-2g,baseline2_matched_0.950,0.95,10,0.19945000000000002,0.179924375,0.22040062500000002,0.1948,0.16845000000000002,0.22089999999999996,1.0018946753842444,-0.0018946753842443709,True,True,True,True
0.7999999999999999,two-g,baseline2_all_hdv_yield,1.0,10,0.2737,0.25142437500000003,0.29645125,0.2552,0.22749875,0.28085,1.0022906875734177,-0.00229068757341766,True,True,True,True
0.7999999999999999,two-g,baseline2_matched_0.050,0.05,10,0.0030750000000000083,-0.0008999999999999897,0.007325000000000012,0.003400000000000003,-0.0016000000000000014,0.008650000000000008,0.9998360779737736,0.00016392202622639296,True,False,True,False
0.7999999999999999,two-g,baseline2_matched_0.200,0.2,10,0.018775000000000007,0.014750000000000003,0.02370000000000001,0.019750000000000007,0.014450000000000001,0.025799999999999997,1.000388313843008,-0.00038831384300808125,True,True,True,True
0.7999999999999999,two-g,baseline2_matched_0.350,0.35,10,0.03595000000000001,0.029425000000000007,0.04195000000000001,0.033350000000000005,0.026900000000000014,0.03994999999999999,1.0006383534009484,-0.0006383534009484215,True,True,True,True
0.7999999999999999,two-g,baseline2_matched_0.500,0.5,10,0.055625000000000015,0.049974375,0.061775000000000024,0.050149999999999986,0.044249999999999984,0.055999999999999994,1.001009280052579,-0.0010092800525789425,True,True,True,True
0.7999999999999999,two-g,baseline2_matched_0.650,0.65,10,0.089825,0.08230000000000001,0.09792500000000001,0.0873,0.079,0.09589999999999999,1.001345973737131,-0.0013459737371310787,True,True,True,True
0.7999999999999999,two-g,baseline2_matched_0.800,0.8,10,0.12757500000000002,0.11984937500000002,0.13582500000000003,0.11715,0.10659999999999999,0.12815,1.0017323312880857,-0.0017323312880856978,True,True,True,True
0.7999999999999999,two-g,baseline2_matched_0.950,0.95,10,0.20325000000000001,0.18545000000000003,0.22075,0.18655,0.16324999999999998,0.20825,1.0019538502887548,-0.0019538502887548326,True,True,True,True
0.85,one,baseline2_all_hdv_yield,1.0,10,0.2184,0.18269875000000002,0.2552,0.2184,0.18360000000000004,0.25475,1.0014021928379524,-0.0014021928379523985,True,True,True,True
0.85,one,baseline2_matched_0.050,0.05,10,0.005250000000000002,-0.0006500000000000006,0.011750000000000002,0.005250000000000002,-0.0006500000000000006,0.011750000000000002,1.000192094931504,-0.00019209493150396106,True,False,True,False
0.85,one,baseline2_matched_0.200,0.2,10,0.016600000000000007,0.009700000000000005,0.0245,0.016600000000000007,0.009600000000000006,0.02445124999999999,1.0001059629918847,-0.00010596299188470049,True,True,True,True
0.85,one,baseline2_matched_0.350,0.35,10,0.02670000000000001,0.01975000000000001,0.03455124999999999,0.02670000000000001,0.01970000000000001,0.03455000000000001,1.0004428686810232,-0.00044286868102316745,True,True,True,True
0.85,one,baseline2_matched_0.500,0.5,10,0.04635000000000001,0.04035000000000001,0.051000000000000004,0.04635000000000001,0.040250000000000015,0.05110000000000001,1.000604449110812,-0.0006044491108119221,True,True,True,True
0.85,one,baseline2_matched_0.650,0.65,10,0.06365000000000001,0.0479,0.08020124999999999,0.06365000000000001,0.047598750000000016,0.07975125,1.0006171143622558,-0.0006171143622557551,True,True,True,True
0.85,one,baseline2_matched_0.800,0.8,10,0.09204999999999999,0.08219875000000001,0.10329999999999999,0.09204999999999999,0.08225,0.10350124999999999,1.0007487026864952,-0.000748702686495184,True,True,True,True
0.85,one,baseline2_matched_0.950,0.95,10,0.1491,0.13289750000000003,0.16454999999999997,0.1491,0.13244875000000003,0.16415000000000002,1.0009874676688966,-0.000987467668896569,True,True,True,True
