requested_density,effective_density,density_index,run_index,mode,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.1,0.1,1,18,baseline1_hdv,211,0.95,379,1280011,1280097,1281000,1282000,1280193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4683894999999991,0.4671286250000002,0.0012608750000000072,4.683894999999996,4.682993734335844,5.0435,5.0435,0.15941666666666665,0.15941666666666665,6.25e-06,2.506265664160401e-06,0.0015,0.000565,0.00036967418546365914,0.0785,10,198.3,0,0,0,0,0,0,"{""211"":{""completed_laps"":10,""distance"":10087.0,""mean_lap_time"":198.3,""mean_speed"":5.0435,""time_loss"":0.15941666666666665}}",0.0,0,,,
0.1,0.1,1,18,baseline2_matched,211,0.95,379,1280011,1280097,1281000,1282000,1280193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4703670000000007,0.46891037500000105,0.0014566250000000295,4.703669999999985,4.700855889724317,5.8265,5.8265,0.02891666666666659,0.02891666666666659,1.3749999999999999e-05,1.3784461152882205e-05,0.0,0.0012475,0.0012355889724310776,0.006,11,171.72727272727272,736,404,404,0,89,243,"{""211"":{""completed_laps"":11,""distance"":11653.0,""mean_lap_time"":171.72727272727272,""mean_speed"":5.8265,""time_loss"":0.02891666666666659}}",0.0,0,,,
0.1,0.1,1,18,graph_ppo,211,0.95,379,1280011,1280097,1281000,1282000,1280193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4656332500000001,0.46416600000000086,0.0014672500000000263,4.656332500000008,4.653293233082677,5.869,5.869,0.02183333333333337,0.02183333333333337,0.0004387499999999977,0.0004398496240601483,0.0,0.0038725,0.0038696741854636592,0.005,11,170.63636363636363,0,1229,1229,0,0,0,"{""211"":{""completed_laps"":11,""distance"":11738.0,""mean_lap_time"":170.63636363636363,""mean_speed"":5.869,""time_loss"":0.02183333333333337}}",10.7495,16,1229,0,20270
0.1,0.1,1,19,baseline1_hdv,211,0.95,379,1290011,1290097,1291000,1292000,1290193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46843862500000105,0.46719099999999997,0.0012476250000000013,4.684386249999994,4.683619047619041,4.9905,4.9905,0.16825,0.16825,7.5e-06,6.265664160401002e-06,0.0005,0.00059,0.00039348370927318297,0.079,9,200.0,0,0,0,0,0,0,"{""211"":{""completed_laps"":9,""distance"":9981.0,""mean_lap_time"":200.0,""mean_speed"":4.9905,""time_loss"":0.16825}}",0.0,0,,,
0.1,0.1,1,19,baseline2_matched,211,0.95,379,1290011,1290097,1291000,1292000,1290193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.47104662500000016,0.469587749999999,0.0014588750000000272,4.710466250000007,4.707646616541395,5.8355,5.8355,0.027416666666666756,0.027416666666666756,8.750000000000001e-06,8.771929824561403e-06,0.0,0.0013075,0.001293233082706767,0.007,11,171.54545454545453,688,416,416,0,55,217,"{""211"":{""completed_laps"":11,""distance"":11671.0,""mean_lap_time"":171.54545454545453,""mean_speed"":5.8355,""time_loss"":0.027416666666666756}}",0.0,0,,,
0.1,0.1,1,19,graph_ppo,211,0.95,379,1290011,1290097,1291000,1292000,1290193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46611537500000144,0.4646389999999988,0.00147637500000003,4.661153749999991,4.658035087719288,5.9055,5.9055,0.015750000000000042,0.015750000000000042,0.0003774999999999985,0.00037844611528821956,0.0,0.0041675,0.004162907268170426,0.006,11,169.36363636363637,0,1272,1272,0,0,0,"{""211"":{""completed_laps"":11,""distance"":11811.0,""mean_lap_time"":169.36363636363637,""mean_speed"":5.9055,""time_loss"":0.015750000000000042}}",10.9115,18,1272,0,20551
0.15,0.15,2,0,baseline1_hdv,212,0.95,569,2100011,2100097,2101000,2102000,2100193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6836622499999997,0.6824841249999986,0.001178124999999993,4.557748333333334,4.5574899833055,4.7125,4.7125,0.21458333333333324,0.21458333333333324,0.00026499999999999956,0.0002629382303839724,0.0015,0.009615833333333334,0.00953923205342237,0.0555,9,212.0,0,0,0,0,0,0,"{""212"":{""completed_laps"":9,""distance"":9425.0,""mean_lap_time"":212.0,""mean_speed"":4.7125,""time_loss"":0.21458333333333324}}",0.0,0,,,
0.15,0.15,2,0,baseline2_matched,212,0.95,569,2100011,2100097,2101000,2102000,2100193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6825658750000027,0.68117675,0.0013891250000000258,4.550439166666675,4.548759599332216,5.5565,5.5565,0.07391666666666674,0.07391666666666674,0.00032750000000000064,0.0003272120200333879,0.0005,0.011109166666666666,0.011101001669449082,0.016,11,180.0909090909091,1870,929,929,0,323,618,"{""212"":{""completed_laps"":11,""distance"":11113.0,""mean_lap_time"":180.0909090909091,""mean_speed"":5.5565,""time_loss"":0.07391666666666674}}",0.0,0,,,
0.15,0.15,2,0,graph_ppo,212,0.95,569,2100011,2100097,2101000,2102000,2100193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6710038749999999,0.6695726249999995,0.0014312500000000282,4.473359166666661,4.471269616026711,5.725,5.725,0.04583333333333339,0.04583333333333339,0.0010241666666666747,0.001025876460767943,0.0,0.014070833333333333,0.014076794657762938,0.0105,11,174.63636363636363,0,2202,2202,0,0,0,"{""212"":{""completed_laps"":11,""distance"":11450.0,""mean_lap_time"":174.63636363636363,""mean_speed"":5.725,""time_loss"":0.04583333333333339}}",14.152,27,2202,0,26102
0.15,0.15,2,1,baseline1_hdv,414,0.95,569,2110011,2110097,2111000,2112000,2110193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6848417500000007,0.6836501249999998,0.001191624999999997,4.565611666666657,4.565276293823036,4.7665,4.7665,0.20558333333333334,0.20558333333333334,0.0002791666666666666,0.00027629382303839643,0.002,0.009168333333333334,0.009053422370617696,0.078,9,209.22222222222223,0,0,0,0,0,0,"{""414"":{""completed_laps"":9,""distance"":9533.0,""mean_lap_time"":209.22222222222223,""mean_speed"":4.7665,""time_loss"":0.20558333333333334}}",0.0,0,,,
0.15,0.15,2,1,baseline2_matched,414,0.95,569,2110011,2110097,2111000,2112000,2110193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6837663749999995,0.6823853750000001,0.0013810000000000287,4.558442500000006,4.556830550918199,5.524,5.524,0.07933333333333337,0.07933333333333337,0.00024916666666666593,0.0002495826377295484,0.0,0.010840833333333333,0.010832220367278798,0.016,11,180.9090909090909,1738,875,875,0,308,555,"{""414"":{""completed_laps"":11,""distance"":11048.0,""mean_lap_time"":180.9090909090909,""mean_speed"":5.524,""time_loss"":0.07933333333333337}}",0.0,0,,,
0.15,0.15,2,1,graph_ppo,414,0.95,569,2110011,2110097,2111000,2112000,2110193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6730416250000016,0.6716513749999997,0.0013902500000000182,4.4869441666666665,4.485151085141909,5.561,5.561,0.07316666666666671,0.07316666666666671,0.0009425000000000084,0.0009432387312186945,0.0005,0.013671666666666667,0.013673622704507513,0.0125,11,179.9090909090909,0,1907,1907,0,0,0,"{""414"":{""completed_laps"":11,""distance"":11122.0,""mean_lap_time"":179.9090909090909,""mean_speed"":5.561,""time_loss"":0.07316666666666671}}",13.4375,25,1907,0,24968
0.15,0.15,2,2,baseline1_hdv,518,0.95,569,2120011,2120097,2121000,2122000,2120193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6840852499999993,0.6828842499999995,0.0012009999999999955,4.5605683333333324,4.560161936560931,4.804,4.804,0.19933333333333325,0.19933333333333325,0.00024249999999999928,0.0002404006677796319,0.0015,0.009248333333333334,0.009151919866444074,0.067,9,208.33333333333334,0,0,0,0,0,0,"{""518"":{""completed_laps"":9,""distance"":9608.0,""mean_lap_time"":208.33333333333334,""mean_speed"":4.804,""time_loss"":0.19933333333333325}}",0.0,0,,,
0.15,0.15,2,2,baseline2_matched,518,0.95,569,2120011,2120097,2121000,2122000,2120193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6817678749999995,0.6803594999999999,0.0014083750000000266,4.545119166666672,4.543302170283801,5.6335,5.6335,0.06108333333333338,0.06108333333333338,0.00031750000000000034,0.00031719532554256994,0.0005,0.011123333333333334,0.011119365609348914,0.0135,11,177.63636363636363,1623,879,879,0,221,523,"{""518"":{""completed_laps"":11,""distance"":11267.0,""mean_lap_time"":177.63636363636363,""mean_speed"":5.6335,""time_loss"":0.06108333333333338}}",0.0,0,,,
0.15,0.15,2,2,graph_ppo,518,0.95,569,2120011,2120097,2121000,2122000,2120193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.673232250000001,0.6718296249999997,0.0014026250000000215,4.488215000000007,4.486341402337234,5.6105,5.6105,0.06491666666666662,0.06491666666666662,0.0009083333333333416,0.0009098497495826346,0.0,0.013646666666666666,0.013656928213689483,0.0075,11,178.45454545454547,0,2004,2004,0,0,0,"{""518"":{""completed_laps"":11,""distance"":11221.0,""mean_lap_time"":178.45454545454547,""mean_speed"":5.6105,""time_loss"":0.06491666666666662}}",13.5895,27,2004,0,25175
0.15,0.15,2,3,baseline1_hdv,419,0.95,569,2130011,2130097,2131000,2132000,2130193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6843541250000003,0.6831703749999999,0.0011837499999999932,4.562360833333326,4.5620726210350515,4.735,4.735,0.21083333333333332,0.21083333333333332,0.0002708333333333329,0.0002671118530884799,0.0025,0.009235833333333334,0.009153589315525876,0.0585,9,211.44444444444446,0,0,0,0,0,0,"{""419"":{""completed_laps"":9,""distance"":9470.0,""mean_lap_time"":211.44444444444446,""mean_speed"":4.735,""time_loss"":0.21083333333333332}}",0.0,0,,,
0.15,0.15,2,3,baseline2_matched,419,0.95,569,2130011,2130097,2131000,2132000,2130193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6841054999999995,0.6827168749999997,0.0013886250000000253,4.5607033333333264,4.559044240400677,5.5545,5.5545,0.07425000000000004,0.07425000000000004,0.0003050000000000005,0.00030467445742904744,0.0005,0.010585833333333333,0.010580133555926545,0.014,11,180.0,1659,857,857,0,287,515,"{""419"":{""completed_laps"":11,""distance"":11109.0,""mean_lap_time"":180.0,""mean_speed"":5.5545,""time_loss"":0.07425000000000004}}",0.0,0,,,
0.15,0.15,2,3,graph_ppo,419,0.95,569,2130011,2130097,2131000,2132000,2130193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6725757500000006,0.6711413749999998,0.001434375000000027,4.483838333333325,4.481745409015026,5.7375,5.7375,0.04375000000000007,0.04375000000000007,0.0010408333333333387,0.0010425709515859726,0.0,0.0139125,0.013919866444073456,0.0095,11,174.0,0,2180,2180,0,0,0,"{""419"":{""completed_laps"":11,""distance"":11475.0,""mean_lap_time"":174.0,""mean_speed"":5.7375,""time_loss"":0.04375000000000007}}",14.015,26,2180,0,25850
0.15,0.15,2,4,baseline1_hdv,571,0.95,569,2140011,2140097,2141000,2142000,2140193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6840548749999983,0.6828809999999985,0.0011738749999999902,4.5603658333333295,4.560140233722863,4.6955,4.6955,0.2174166666666667,0.2174166666666667,0.0002449999999999993,0.0002445742904841394,0.0005,0.009295,0.009228714524207012,0.049,9,213.22222222222223,0,0,0,0,0,0,"{""571"":{""completed_laps"":9,""distance"":9391.0,""mean_lap_time"":213.22222222222223,""mean_speed"":4.6955,""time_loss"":0.2174166666666667}}",0.0,0,,,
0.15,0.15,2,4,baseline2_matched,571,0.95,569,2140011,2140097,2141000,2142000,2140193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6838457500000006,0.6824577499999996,0.001388000000000029,4.558971666666674,4.557313856427384,5.552,5.552,0.07466666666666677,0.07466666666666677,0.00028999999999999995,0.0002896494156928204,0.0005,0.010520833333333333,0.010515025041736226,0.014,11,180.0909090909091,1812,874,874,0,304,634,"{""571"":{""completed_laps"":11,""distance"":11104.0,""mean_lap_time"":180.0909090909091,""mean_speed"":5.552,""time_loss"":0.07466666666666677}}",0.0,0,,,
0.15,0.15,2,4,graph_ppo,571,0.95,569,2140011,2140097,2141000,2142000,2140193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6736659999999991,0.6722703750000009,0.0013956250000000188,4.4911066666666635,4.489284641068453,5.5825,5.5825,0.06958333333333344,0.06958333333333344,0.0008508333333333392,0.0008505843071786281,0.001,0.013151666666666667,0.013151919866444074,0.013,11,179.36363636363637,0,1917,1917,0,0,0,"{""571"":{""completed_laps"":11,""distance"":11165.0,""mean_lap_time"":179.36363636363637,""mean_speed"":5.5825,""time_loss"":0.06958333333333344}}",13.372,27,1917,0,24827
0.15,0.15,2,5,baseline1_hdv,319,0.95,569,2150011,2150097,2151000,2152000,2150193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.683847125,0.6826524999999999,0.0011946249999999956,4.55898083333333,4.558614357262106,4.7785,4.7785,0.20358333333333334,0.20358333333333334,0.00024999999999999935,0.0002479131886477454,0.0015,0.00957,0.009459098497495827,0.076,9,209.44444444444446,0,0,0,0,0,0,"{""319"":{""completed_laps"":9,""distance"":9557.0,""mean_lap_time"":209.44444444444446,""mean_speed"":4.7785,""time_loss"":0.20358333333333334}}",0.0,0,,,
0.15,0.15,2,5,baseline2_matched,319,0.95,569,2150011,2150097,2151000,2152000,2150193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.683344374999999,0.6819630000000007,0.0013813750000000265,4.555629166666662,4.5540100166945034,5.5255,5.5255,0.07908333333333328,0.07908333333333328,0.00031583333333333355,0.00031385642737896387,0.0015,0.0108625,0.010857262103505842,0.014,11,181.0,1933,933,933,0,325,675,"{""319"":{""completed_laps"":11,""distance"":11051.0,""mean_lap_time"":181.0,""mean_speed"":5.5255,""time_loss"":0.07908333333333328}}",0.0,0,,,
0.15,0.15,2,5,graph_ppo,319,0.95,569,2150011,2150097,2151000,2152000,2150193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6740836249999996,0.6726881249999989,0.0013955000000000265,4.493890833333332,4.492074290484135,5.582,5.582,0.06966666666666665,0.06966666666666665,0.0009741666666666744,0.000975792988313853,0.0,0.013585833333333333,0.013586811352253756,0.013,11,179.1818181818182,0,1937,1937,0,0,0,"{""319"":{""completed_laps"":11,""distance"":11164.0,""mean_lap_time"":179.1818181818182,""mean_speed"":5.582,""time_loss"":0.06966666666666665}}",13.3465,23,1937,0,24756
0.15,0.15,2,6,baseline1_hdv,574,0.95,569,2160011,2160097,2161000,2162000,2160193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6843821249999997,0.6831919999999998,0.0011901249999999948,4.562547500000002,4.562217028380633,4.7605,4.7605,0.20658333333333323,0.20658333333333323,0.00023416666666666594,0.00023121869782971542,0.002,0.0095075,0.009409849749582637,0.068,9,209.77777777777777,0,0,0,0,0,0,"{""574"":{""completed_laps"":9,""distance"":9521.0,""mean_lap_time"":209.77777777777777,""mean_speed"":4.7605,""time_loss"":0.20658333333333323}}",0.0,0,,,
0.15,0.15,2,6,baseline2_matched,574,0.95,569,2160011,2160097,2161000,2162000,2160193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.682058625,0.6806572499999992,0.0014013750000000287,4.547057500000003,4.545290484140231,5.6055,5.6055,0.06574999999999998,0.06574999999999998,0.00031750000000000045,0.0003180300500834714,0.0,0.011375,0.011375626043405676,0.011,11,178.1818181818182,1819,903,903,0,316,600,"{""574"":{""completed_laps"":11,""distance"":11211.0,""mean_lap_time"":178.1818181818182,""mean_speed"":5.6055,""time_loss"":0.06574999999999998}}",0.0,0,,,
0.15,0.15,2,6,graph_ppo,574,0.95,569,2160011,2160097,2161000,2162000,2160193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6730547500000004,0.6716176249999997,0.0014371250000000276,4.487031666666669,4.484925709515855,5.7485,5.7485,0.04191666666666671,0.04191666666666671,0.0010025000000000075,0.001004173622704504,0.0,0.013555833333333333,0.013564273789649415,0.0085,11,173.8181818181818,0,2185,2185,0,0,0,"{""574"":{""completed_laps"":11,""distance"":11497.0,""mean_lap_time"":173.8181818181818,""mean_speed"":5.7485,""time_loss"":0.04191666666666671}}",14.171,26,2185,0,26157
0.15,0.15,2,7,baseline1_hdv,486,0.95,569,2170011,2170097,2171000,2172000,2170193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6832836250000003,0.6821000000000004,0.0011836249999999952,4.555224166666669,4.554924874791323,4.7345,4.7345,0.21091666666666675,0.21091666666666675,0.00031083333333333353,0.00030801335559265335,0.002,0.009618333333333333,0.00951669449081803,0.0705,9,211.33333333333334,0,0,0,0,0,0,"{""486"":{""completed_laps"":9,""distance"":9469.0,""mean_lap_time"":211.33333333333334,""mean_speed"":4.7345,""time_loss"":0.21091666666666675}}",0.0,0,,,
0.15,0.15,2,7,baseline2_matched,486,0.95,569,2170011,2170097,2171000,2172000,2170193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6828996250000006,0.6814991249999983,0.001400500000000025,4.552664166666653,4.550912353923202,5.602,5.602,0.06633333333333324,0.06633333333333324,0.00032333333333333384,0.00032303839732888035,0.0005,0.010835833333333333,0.010836393989983305,0.0105,11,178.72727272727272,1735,831,831,0,392,512,"{""486"":{""completed_laps"":11,""distance"":11204.0,""mean_lap_time"":178.72727272727272,""mean_speed"":5.602,""time_loss"":0.06633333333333324}}",0.0,0,,,
0.15,0.15,2,7,graph_ppo,486,0.95,569,2170011,2170097,2171000,2172000,2170193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6731726249999985,0.6717539999999995,0.001418625000000028,4.487817499999999,4.485836393989971,5.6745,5.6745,0.05425000000000002,0.05425000000000002,0.0010575000000000064,0.0010567612687812985,0.0015,0.0136175,0.013619365609348915,0.0125,11,176.54545454545453,0,2083,2083,0,0,0,"{""486"":{""completed_laps"":11,""distance"":11349.0,""mean_lap_time"":176.54545454545453,""mean_speed"":5.6745,""time_loss"":0.05425000000000002}}",13.8495,29,2083,0,25616
0.15,0.15,2,8,baseline1_hdv,40,0.95,569,2180011,2180097,2181000,2182000,2180193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6831924999999994,0.6820074999999991,0.0011849999999999938,4.554616666666666,4.5543071786310465,4.74,4.74,0.20999999999999996,0.20999999999999996,0.00026249999999999933,0.000260434056761268,0.0015,0.009476666666666666,0.009378964941569283,0.068,9,210.77777777777777,0,0,0,0,0,0,"{""40"":{""completed_laps"":9,""distance"":9480.0,""mean_lap_time"":210.77777777777777,""mean_speed"":4.74,""time_loss"":0.20999999999999996}}",0.0,0,,,
0.15,0.15,2,8,baseline2_matched,40,0.95,569,2180011,2180097,2181000,2182000,2180193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6826590000000005,0.6812701249999993,0.0013888750000000275,4.551059999999998,4.549383138564266,5.5555,5.5555,0.07408333333333328,0.07408333333333328,0.00032833333333333396,0.0003280467445742894,0.0005,0.0108225,0.010823038397328882,0.0105,11,180.0,1753,860,860,0,346,547,"{""40"":{""completed_laps"":11,""distance"":11111.0,""mean_lap_time"":180.0,""mean_speed"":5.5555,""time_loss"":0.07408333333333328}}",0.0,0,,,
0.15,0.15,2,8,graph_ppo,40,0.95,569,2180011,2180097,2181000,2182000,2180193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6726574999999996,0.6712387499999993,0.0014187500000000298,4.484383333333333,4.482395659432391,5.675,5.675,0.054166666666666696,0.054166666666666696,0.0010083333333333402,0.0010100166944908143,0.0,0.013666666666666667,0.013670283806343907,0.0115,11,176.0909090909091,0,2067,2067,0,0,0,"{""40"":{""completed_laps"":11,""distance"":11350.0,""mean_lap_time"":176.0909090909091,""mean_speed"":5.675,""time_loss"":0.054166666666666696}}",13.7625,22,2067,0,25458
0.15,0.15,2,9,baseline1_hdv,290,0.95,569,2190011,2190097,2191000,2192000,2190193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6839787500000001,0.6827957499999996,0.001182999999999995,4.559858333333332,4.559570951585971,4.732,4.732,0.21133333333333326,0.21133333333333326,0.0002558333333333327,0.00024874791318864694,0.0045,0.009330833333333333,0.009232053422370618,0.0685,9,211.0,0,0,0,0,0,0,"{""290"":{""completed_laps"":9,""distance"":9464.0,""mean_lap_time"":211.0,""mean_speed"":4.732,""time_loss"":0.21133333333333326}}",0.0,0,,,
0.15,0.15,2,9,baseline2_matched,290,0.95,569,2190011,2190097,2191000,2192000,2190193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6840147500000004,0.6826176249999979,0.0013971250000000275,4.560098333333334,4.5583814691151945,5.5885,5.5885,0.06858333333333333,0.06858333333333333,0.00025833333333333264,0.0002570951585976619,0.001,0.010715833333333334,0.01071619365609349,0.0105,11,179.0,1695,891,891,0,236,568,"{""290"":{""completed_laps"":11,""distance"":11177.0,""mean_lap_time"":179.0,""mean_speed"":5.5885,""time_loss"":0.06858333333333333}}",0.0,0,,,
0.15,0.15,2,9,graph_ppo,290,0.95,569,2190011,2190097,2191000,2192000,2190193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6745052499999982,0.673113375,0.0013918750000000272,4.496701666666669,4.494914023372285,5.5675,5.5675,0.07208333333333339,0.07208333333333339,0.0008625000000000071,0.0008631051752921504,0.0005,0.01325,0.013247913188647747,0.0145,11,179.72727272727272,0,1939,1939,0,0,0,"{""290"":{""completed_laps"":11,""distance"":11135.0,""mean_lap_time"":179.72727272727272,""mean_speed"":5.5675,""time_loss"":0.07208333333333339}}",13.2145,22,1939,0,24490
0.15,0.15,2,10,baseline1_hdv,294,0.95,569,2200011,2200097,2201000,2202000,2200193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6841354999999985,0.6829472500000008,0.0011882499999999946,4.560903333333332,4.560582637729553,4.753,4.753,0.20783333333333331,0.20783333333333331,0.0002533333333333328,0.0002520868113522529,0.001,0.009403333333333333,0.009292988313856427,0.0755,9,209.88888888888889,0,0,0,0,0,0,"{""294"":{""completed_laps"":9,""distance"":9506.0,""mean_lap_time"":209.88888888888889,""mean_speed"":4.753,""time_loss"":0.20783333333333331}}",0.0,0,,,
0.15,0.15,2,10,baseline2_matched,294,0.95,569,2200011,2200097,2201000,2202000,2200193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6828077499999995,0.6814116249999999,0.001396125000000024,4.552051666666673,4.55032804674457,5.5845,5.5845,0.06924999999999992,0.06924999999999992,0.0002916666666666665,0.0002913188647746234,0.0005,0.010704166666666667,0.010703672787979967,0.011,11,179.1818181818182,1853,885,885,0,366,602,"{""294"":{""completed_laps"":11,""distance"":11169.0,""mean_lap_time"":179.1818181818182,""mean_speed"":5.5845,""time_loss"":0.06924999999999992}}",0.0,0,,,
0.15,0.15,2,10,graph_ppo,294,0.95,569,2200011,2200097,2201000,2202000,2200193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6721074999999994,0.6706692499999998,0.00143825000000003,4.48071666666666,4.478592654424037,5.753,5.753,0.041166666666666685,0.041166666666666685,0.0010408333333333374,0.0010425709515859726,0.0,0.01387,0.013874791318864774,0.011,11,173.54545454545453,0,2188,2188,0,0,0,"{""294"":{""completed_laps"":11,""distance"":11506.0,""mean_lap_time"":173.54545454545453,""mean_speed"":5.753,""time_loss"":0.041166666666666685}}",14.2145,26,2188,0,26241
0.15,0.15,2,11,baseline1_hdv,447,0.95,569,2210011,2210097,2211000,2212000,2210193,optimized,optimized,optimized,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6843913750000004,0.6832157500000013,0.0011756249999999942,4.56260916666666,4.562375626043401,4.7025,4.7025,0.21625000000000005,0.21625000000000005,0.00024583333333333266,0.00024207011686143496,0.0025,0.009313333333333333,0.00924373956594324,0.051,9,212.44444444444446,0,0,0,0,0,0,"{""447"":{""completed_laps"":9,""distance"":9405.0,""mean_lap_time"":212.44444444444446,""mean_speed"":4.7025,""time_loss"":0.21625000000000005}}",0.0,0,,,
0.15,0.15,2,11,baseline2_matched,447,0.95,569,2210011,2210097,2211000,2212000,2210193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6840976249999989,0.6827192500000008,0.001378375000000023,4.560650833333333,4.559060100166941,5.5135,5.5135,0.0810833333333334,0.0810833333333334,0.00030833333333333374,0.0003088480801335549,0.0,0.010616666666666667,0.010610183639398998,0.0145,11,181.45454545454547,1705,883,883,0,265,557,"{""447"":{""completed_laps"":11,""distance"":11027.0,""mean_lap_time"":181.45454545454547,""mean_speed"":5.5135,""time_loss"":0.0810833333333334}}",0.0,0,,,
0.15,0.15,2,11,graph_ppo,447,0.95,569,2210011,2210097,2211000,2212000,2210193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,600,1,0.15000000000000008,0.6730615000000008,0.6716429999999997,0.0014185000000000241,4.487076666666669,4.485095158597661,5.674,5.674,0.054333333333333234,0.054333333333333234,0.001010833333333342,0.0010116861435726175,0.0005,0.013585,0.013590150250417363,0.0105,11,176.45454545454547,0,2058,2058,0,0,0,"{""447"":{""completed_laps"":11,""distance"":11348.0,""mean_lap_time"":176.45454545454547,""mean_speed"":5.674,""time_loss"":0.054333333333333234}}",13.593,25,2058,0,25128
