requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.15,0.15,2,0,baseline1_hdv,5.725,4.7125,1.0124999999999993,1.2148541114058353,-0.16874999999999984,-0.012911499999999076,0.981081611238944,-0.08438916666667318,-0.0015
0.15,0.15,2,0,baseline2_matched,5.725,5.5565,0.16849999999999987,1.030324844776388,-0.02808333333333335,-0.01160412500000052,0.982964590321087,-0.0770800000000138,-0.0005
0.15,0.15,2,1,baseline1_hdv,5.561,4.7665,0.7945000000000002,1.1666841497954474,-0.13241666666666663,-0.011998750000000058,0.9824489902638428,-0.07866749999999012,-0.0015
0.15,0.15,2,1,baseline2_matched,5.561,5.524,0.03699999999999992,1.0066980448950036,-0.006166666666666654,-0.010734000000000354,0.9842698856199836,-0.07149833333333966,0.0005
0.15,0.15,2,2,baseline1_hdv,5.6105,4.804,0.8064999999999998,1.1678809325562032,-0.13441666666666663,-0.011054624999999874,0.9838118612341697,-0.07235333333332505,-0.0015
0.15,0.15,2,2,baseline2_matched,5.6105,5.6335,-0.022999999999999687,0.9959172805538298,0.0038333333333332442,-0.008529875000000242,0.9874626943549694,-0.05690416666666476,-0.0005
0.15,0.15,2,3,baseline1_hdv,5.7375,4.735,1.0024999999999995,1.2117212249208025,-0.16708333333333325,-0.012029000000000067,0.982392386379459,-0.07852250000000094,-0.0025
0.15,0.15,2,3,baseline2_matched,5.7375,5.5545,0.18299999999999983,1.03294625978936,-0.03049999999999997,-0.01157549999999985,0.9830449481712316,-0.07686500000000152,-0.0005
0.15,0.15,2,4,baseline1_hdv,5.5825,4.6955,0.8869999999999996,1.1889042700457884,-0.14783333333333326,-0.010610624999997653,0.9844619706801072,-0.06925916666666598,0.0005
0.15,0.15,2,4,baseline2_matched,5.5825,5.552,0.03049999999999997,1.0054935158501441,-0.005083333333333329,-0.010187374999998777,0.9850725191412966,-0.06786500000001094,0.0005
0.15,0.15,2,5,baseline1_hdv,5.582,4.7785,0.8034999999999997,1.1681490007324473,-0.13391666666666668,-0.009964375000001024,0.9854034446515598,-0.06508999999999876,-0.0015
0.15,0.15,2,5,baseline2_matched,5.582,5.5255,0.05649999999999977,1.0102253189756583,-0.009416666666666629,-0.009274875000001792,0.9863997386954985,-0.061738333333330786,-0.0015
0.15,0.15,2,6,baseline1_hdv,5.7485,4.7605,0.9879999999999995,1.207541224661275,-0.16466666666666652,-0.011574375000000137,0.9830583862223209,-0.07551583333333234,-0.002
0.15,0.15,2,6,baseline2_matched,5.7485,5.6055,0.1429999999999998,1.0255106591740255,-0.023833333333333262,-0.009039624999999551,0.9867192702347627,-0.060025833333333445,0.0
0.15,0.15,2,7,baseline1_hdv,5.6745,4.7345,0.9400000000000004,1.1985426127362975,-0.15666666666666673,-0.010346000000000855,0.9848321360504313,-0.0674066666666695,-0.0005
0.15,0.15,2,7,baseline2_matched,5.6745,5.602,0.07249999999999979,1.0129418064976794,-0.012083333333333224,-0.0097451249999988,0.9857004585295707,-0.06484666666665362,0.001
0.15,0.15,2,8,baseline1_hdv,5.675,4.74,0.9349999999999996,1.1972573839662446,-0.15583333333333327,-0.010768749999999772,0.9842102176295718,-0.07023333333333337,-0.0015
0.15,0.15,2,8,baseline2_matched,5.675,5.5555,0.1194999999999995,1.021510215102151,-0.019916666666666583,-0.010031374999999954,0.9852754808527675,-0.06667666666666516,-0.0005
0.15,0.15,2,9,baseline1_hdv,5.5675,4.732,0.8354999999999997,1.1765638207945899,-0.13924999999999987,-0.009682374999999577,0.9858195148402731,-0.06315666666666253,-0.004
0.15,0.15,2,9,baseline2_matched,5.5675,5.5885,-0.020999999999999908,0.9962422832602666,0.0035000000000000586,-0.009504249999997882,0.9860767585659718,-0.06339666666666499,-0.0005
0.15,0.15,2,10,baseline1_hdv,5.753,4.753,1.0,1.2103934357248054,-0.16666666666666663,-0.01227800000000101,0.9820220375731786,-0.0801866666666724,-0.001
0.15,0.15,2,10,baseline2_matched,5.753,5.5845,0.16849999999999987,1.0301727997134926,-0.028083333333333238,-0.010742375000000082,0.9842351163292817,-0.0713350000000128,-0.0005
0.15,0.15,2,11,baseline1_hdv,5.674,4.7025,0.9715000000000007,1.2065922381711858,-0.16191666666666682,-0.011572750000001686,0.9830613536060876,-0.07553249999999156,-0.002
0.15,0.15,2,11,baseline2_matched,5.674,5.5135,0.16050000000000075,1.029110365466582,-0.026750000000000163,-0.01107625000000112,0.9837762740687316,-0.07357416666666428,0.0005
0.15,0.15,2,12,baseline1_hdv,5.7405,4.735,1.0054999999999996,1.2123548046462511,-0.1675833333333333,-0.012450624999999937,0.9817831765472733,-0.08132833333334055,-0.0005
0.15,0.15,2,12,baseline2_matched,5.7405,5.628,0.11249999999999982,1.0199893390191896,-0.018749999999999933,-0.011884624999998872,0.9825968934071864,-0.07904333333333557,0.0
0.15,0.15,2,13,baseline1_hdv,5.594,4.74,0.8540000000000001,1.180168776371308,-0.1423333333333333,-0.010640375000001256,0.984440859436745,-0.06951249999999476,-0.003
0.15,0.15,2,13,baseline2_matched,5.594,5.5865,0.007500000000000284,1.0013425221516155,-0.0012499999999999734,-0.00968374999999877,0.9858198711799288,-0.06454583333332575,-0.001
0.15,0.15,2,14,baseline1_hdv,5.7035,4.7595,0.944,1.1983401617816998,-0.15733333333333333,-0.010155374999999744,0.9851138026453361,-0.06612916666665658,0.0005
0.15,0.15,2,14,baseline2_matched,5.7035,5.5125,0.19099999999999984,1.0346485260770975,-0.03183333333333327,-0.009001124999999943,0.9867833914424347,-0.059689166666671234,0.001
0.15,0.15,2,15,baseline1_hdv,5.529,4.716,0.8129999999999997,1.1723918575063612,-0.13549999999999995,-0.011363374999999731,0.9833774677256975,-0.07440083333333636,-0.0015
0.15,0.15,2,15,baseline2_matched,5.529,5.5465,-0.01750000000000007,0.9968448571171009,0.0029166666666666785,-0.010360750000000918,0.9848218629924352,-0.06910083333334249,-0.0005
0.15,0.15,2,16,baseline1_hdv,5.457,4.797,0.6600000000000001,1.1375859912445279,-0.10999999999999999,-0.01312449999999854,0.9807996957093021,-0.08639666666665846,0.001
0.15,0.15,2,16,baseline2_matched,5.457,5.5405,-0.08349999999999991,0.9849291580182294,0.013916666666666688,-0.011390499999999304,0.9832940483259685,-0.07607583333333157,0.002
0.15,0.15,2,17,baseline1_hdv,5.602,4.797,0.8050000000000006,1.1678132165937045,-0.13416666666666677,-0.00973162499999991,0.9857301745049012,-0.0635358333333258,-0.0005
0.15,0.15,2,17,baseline2_matched,5.602,5.535,0.06700000000000017,1.012104787714544,-0.011166666666666769,-0.009089624999999657,0.9866590027376597,-0.06048583333333468,0.0
0.15,0.15,2,18,baseline1_hdv,5.5735,4.7225,0.851,1.1802011646373742,-0.14183333333333337,-0.011585624999999933,0.9830560033959291,-0.07581916666666189,-0.001
0.15,0.15,2,18,baseline2_matched,5.5735,5.536,0.03750000000000053,1.006773843930636,-0.006250000000000089,-0.010566500000001589,0.984523408043241,-0.07038083333332601,0.0005
0.15,0.15,2,19,baseline1_hdv,5.5825,4.769,0.8134999999999994,1.1705808345565107,-0.13558333333333317,-0.01107462499999834,0.9838008482718912,-0.07247499999998919,-0.0005
0.15,0.15,2,19,baseline2_matched,5.5825,5.553,0.029499999999999638,1.005312443724113,-0.004916666666666569,-0.00987124999999911,0.9855355968649788,-0.06575916666665016,0.0005
0.2,0.2,3,0,baseline1_hdv,4.957,3.9975,0.9594999999999998,1.2400250156347716,-0.1599166666666666,-0.01629237499999925,0.9792181771711034,-0.08026249999999902,-0.006500000000000001
0.2,0.2,3,0,baseline2_matched,4.957,4.9845,-0.027499999999999858,0.99448289698064,0.004583333333333384,-0.01343762499999912,0.9827969251109919,-0.06722249999999796,0.001
0.2,0.2,3,1,baseline1_hdv,5.1005,4.0815,1.0190000000000001,1.2496631140512067,-0.1698333333333334,-0.019769875000000603,0.9748918378430459,-0.09757562500000061,-0.001
0.2,0.2,3,1,baseline2_matched,5.1005,4.853,0.2475000000000005,1.0509993818256749,-0.04125000000000012,-0.016160625000000817,0.9793811489939838,-0.08049375000000625,-0.0015
0.2,0.2,3,2,baseline1_hdv,5.235,4.072,1.1630000000000003,1.2856090373280944,-0.1938333333333334,-0.022544874999999798,0.9713477968770581,-0.11127062500000218,-0.0035
0.2,0.2,3,2,baseline2_matched,5.235,4.885,0.35000000000000053,1.0716479017400207,-0.05833333333333346,-0.01673837499999975,0.978569109089696,-0.08325437500000898,-0.001
0.2,0.2,3,3,baseline1_hdv,5.2435,4.0365,1.2069999999999999,1.299021429456212,-0.2011666666666666,-0.025514249999999183,0.9676186079494762,-0.1260624999999984,-0.0034999999999999996
0.2,0.2,3,3,baseline2_matched,5.2435,4.954,0.2895000000000003,1.0584376261606783,-0.048250000000000015,-0.020698625000000415,0.9735688142367563,-0.10313124999999923,0.0
0.2,0.2,3,4,baseline1_hdv,5.056,3.9015,1.1545,1.2959118287838012,-0.19241666666666668,-0.018751500000000698,0.9761052241747993,-0.09231437499999728,-0.006
0.2,0.2,3,4,baseline2_matched,5.056,4.88,0.17600000000000016,1.0360655737704918,-0.029333333333333322,-0.015470250000000907,0.9802037021485887,-0.07713124999999899,0.001
0.2,0.2,3,5,baseline1_hdv,5.0045,4.0145,0.9900000000000002,1.246606053057666,-0.16500000000000004,-0.01898287499999962,0.9758466584163735,-0.09367687499999455,-0.0005
0.2,0.2,3,5,baseline2_matched,5.0045,5.013,-0.00849999999999973,0.9983044085378018,0.0014166666666666217,-0.013324500000000183,0.982923290014107,-0.06663312499999652,0.0025
0.2,0.2,3,6,baseline1_hdv,5.1615,3.992,1.1695000000000002,1.2929609218436875,-0.19491666666666674,-0.024451250000001812,0.9688246870356193,-0.12079437499999424,-0.0004999999999999987
0.2,0.2,3,6,baseline2_matched,5.1615,4.877,0.2845000000000004,1.0583350420340374,-0.047416666666666774,-0.022759125000000657,0.9709194041379143,-0.11343999999999532,0.0055000000000000005
0.2,0.2,3,7,baseline1_hdv,4.996,4.04,0.9560000000000004,1.2366336633663366,-0.15933333333333344,-0.01706124999999703,0.978234446695049,-0.08411125000000252,-0.006
0.2,0.2,3,7,baseline2_matched,4.996,4.927,0.06900000000000084,1.0140044651918005,-0.011500000000000177,-0.01349387500000121,0.9827067533067105,-0.06738312500000188,0.0
0.2,0.2,3,8,baseline1_hdv,4.9935,3.975,1.0185,1.2562264150943396,-0.16975000000000007,-0.019517124999999802,0.975103627917894,-0.09631250000000513,-0.0035
0.2,0.2,3,8,baseline2_matched,4.9935,4.9625,0.030999999999999694,1.0062468513853904,-0.005166666666666653,-0.0178898750000005,0.9771319069329851,-0.08941062500000063,0.0015
0.2,0.2,3,9,baseline1_hdv,5.115,3.9595,1.1555000000000004,1.2918297764869302,-0.19258333333333344,-0.020230999999999666,0.9742540624918976,-0.09971062499999173,-0.0019999999999999996
0.2,0.2,3,9,baseline2_matched,5.115,4.9455,0.1695000000000002,1.0342735820442828,-0.028249999999999997,-0.014088124999999896,0.9819302162121258,-0.0702287499999894,0.002
0.2,0.2,3,10,baseline1_hdv,4.7115,4.036,0.6755000000000004,1.167368681863231,-0.11258333333333337,-0.01603112499999937,0.9795377261059016,-0.07931125000000394,0.005
0.2,0.2,3,10,baseline2_matched,4.7115,4.9525,-0.24099999999999966,0.9513377082281677,0.04016666666666657,-0.011983125000000205,0.9846251899899263,-0.060216875000004944,0.006500000000000001
0.2,0.2,3,11,baseline1_hdv,5.0575,3.9645,1.093,1.2756968091814858,-0.1821666666666666,-0.02139937499999811,0.9727740029936773,-0.10563062500000076,-0.001
0.2,0.2,3,11,baseline2_matched,5.0575,4.989,0.06850000000000023,1.0137302064541993,-0.01141666666666663,-0.01674712499999631,0.9785661011732162,-0.0836499999999929,0.0005
0.2,0.2,3,12,baseline1_hdv,5.1275,3.998,1.1295000000000002,1.2825162581290646,-0.18825000000000003,-0.016412375000001478,0.9790253938439603,-0.08064999999998923,-0.0015
0.2,0.2,3,12,baseline2_matched,5.1275,5.023,0.1045000000000007,1.0208043002189928,-0.017416666666666747,-0.0123085000000005,0.9841871107319774,-0.061411874999995675,0.002
0.2,0.2,3,13,baseline1_hdv,5.207,4.003,1.2039999999999997,1.3007744191856108,-0.20066666666666666,-0.021573749999999614,0.9725118782323513,-0.10636375000001053,-0.0015
0.2,0.2,3,13,baseline2_matched,5.207,4.936,0.2709999999999999,1.054902755267423,-0.04516666666666669,-0.018669374999998878,0.9761241229086142,-0.09300812500000921,-0.0015
0.2,0.2,3,14,baseline1_hdv,5.117,3.9595,1.1575000000000002,1.2923348907690366,-0.19291666666666674,-0.01663462500000157,0.9788271726621879,-0.08172625000000489,-0.0009999999999999996
0.2,0.2,3,14,baseline2_matched,5.117,4.9255,0.19149999999999956,1.0388793015937468,-0.03191666666666659,-0.015088875000001556,0.9807567687517108,-0.07520500000000396,0.002
0.2,0.2,3,15,baseline1_hdv,5.1125,3.9855,1.1269999999999998,1.2827750595910175,-0.1878333333333333,-0.018496624999998268,0.9763824720220905,-0.0910743750000167,-0.0029999999999999996
0.2,0.2,3,15,baseline2_matched,5.1125,4.904,0.2084999999999999,1.042516313213703,-0.03474999999999995,-0.014106499999998245,0.9818864934863177,-0.07027187500001197,0.002
0.2,0.2,3,16,baseline1_hdv,5.0605,3.948,1.1125000000000003,1.2817882472137792,-0.18541666666666667,-0.016727249999999416,0.9786750000398403,-0.08224562500000054,0.0005
0.2,0.2,3,16,baseline2_matched,5.0605,4.8605,0.20000000000000018,1.041148030038062,-0.033333333333333326,-0.01115087499999945,0.9856823440721778,-0.055504374999997275,0.002
0.2,0.2,3,17,baseline1_hdv,4.9145,4.0215,0.8930000000000007,1.2220564465995278,-0.14883333333333348,-0.016491000000002698,0.9790181663479205,-0.08133874999999868,-0.004
0.2,0.2,3,17,baseline2_matched,4.9145,4.8935,0.020999999999999908,1.0042914069684274,-0.0034999999999999476,-0.011221375000002642,0.9856264474263956,-0.056080624999991,0.0005
0.2,0.2,3,18,baseline1_hdv,5.0175,4.0595,0.9580000000000002,1.2359896538982633,-0.15966666666666673,-0.020453500000001457,0.9740341227820293,-0.10106999999999067,-0.0055
0.2,0.2,3,18,baseline2_matched,5.0175,4.9305,0.08699999999999974,1.0176452692424702,-0.014499999999999957,-0.013748500000000274,0.9823963290741136,-0.0686337499999965,-0.0015
0.2,0.2,3,19,baseline1_hdv,4.908,4.0035,0.9045000000000005,1.2259273136005997,-0.15075000000000005,-0.01727612499999942,0.9779773146056037,-0.08524999999999938,-0.0025
0.2,0.2,3,19,baseline2_matched,4.908,4.906,0.002000000000000668,1.0004076640847943,-0.00033333333333340764,-0.013843500000000453,0.9822754847522398,-0.0692149999999998,0.0015
0.25,0.25,4,0,baseline1_hdv,4.157,3.085,1.072,1.347487844408428,-0.17866666666666664,-0.018604500000000246,0.97588438191455,-0.07334600000000258,-0.008499999999999999
0.25,0.25,4,0,baseline2_matched,4.157,3.958,0.19899999999999984,1.0502779181404749,-0.03316666666666657,-0.012623250000000308,0.9835095767121633,-0.050293999999996064,0.002
0.25,0.25,4,1,baseline1_hdv,4.1335,3.1,1.0334999999999996,1.3333870967741934,-0.1722499999999999,-0.015279875000002163,0.98020558892255,-0.060085999999987205,-0.011
0.25,0.25,4,1,baseline2_matched,4.1335,3.9535,0.17999999999999972,1.045529277855065,-0.029999999999999916,-0.008872624999999523,0.9884096984865879,-0.03531049999999336,-0.003
0.25,0.25,4,2,baseline1_hdv,4.358,3.0865,1.2714999999999996,1.4119552891624816,-0.21191666666666664,-0.017241125000000412,0.9776448745969342,-0.06769299999999534,-0.0085
0.25,0.25,4,2,baseline2_matched,4.358,3.994,0.36399999999999944,1.0911367050575862,-0.060666666666666536,-0.0101958749999993,0.9866579821226424,-0.04041950000000627,0.0
0.25,0.25,4,3,baseline1_hdv,4.142,3.055,1.0870000000000002,1.355810147299509,-0.1811666666666667,-0.01374124999999815,0.9821611246556551,-0.053878000000001425,-0.0034999999999999996
0.25,0.25,4,3,baseline2_matched,4.142,3.8655,0.2765000000000004,1.0715302030785152,-0.046083333333333365,-0.007594624999998856,0.9900613605517639,-0.03010200000000296,0.0085
0.25,0.25,4,4,baseline1_hdv,3.874,3.0575,0.8165,1.2670482420278004,-0.13608333333333333,-0.01337962500000045,0.9826261002439128,-0.052702000000003135,-0.0025000000000000005
0.25,0.25,4,4,baseline2_matched,3.874,3.9935,-0.11949999999999994,0.9700763741079254,0.019916666666666583,-0.008917999999998538,0.9883521901683257,-0.03579149999999398,0.010000000000000002
0.25,0.25,4,5,baseline1_hdv,4.0705,3.0895,0.9809999999999999,1.3175271079462696,-0.16349999999999998,-0.013943500000000997,0.9819076799909937,-0.05479300000000098,-0.003000000000000001
