requested_density,av_fraction,treatment_mode,comparison_mode,runs,pv_speed_win_rate,pv_speed_tie_rate,pv_speed_delta_valid_runs,pv_speed_delta_mean,pv_speed_delta_std,pv_speed_delta_ci_low,pv_speed_delta_ci_high,pv_speed_ratio_valid_runs,pv_speed_ratio_mean,pv_speed_ratio_std,pv_speed_ratio_ci_low,pv_speed_ratio_ci_high,priority_time_loss_delta_valid_runs,priority_time_loss_delta_mean,priority_time_loss_delta_std,priority_time_loss_delta_ci_low,priority_time_loss_delta_ci_high,background_flow_delta_valid_runs,background_flow_delta_mean,background_flow_delta_std,background_flow_delta_ci_low,background_flow_delta_ci_high,background_flow_ratio_valid_runs,background_flow_ratio_mean,background_flow_ratio_std,background_flow_ratio_ci_low,background_flow_ratio_ci_high,all_speed_delta_valid_runs,all_speed_delta_mean,all_speed_delta_std,all_speed_delta_ci_low,all_speed_delta_ci_high,priority_stopped_delta_valid_runs,priority_stopped_delta_mean,priority_stopped_delta_std,priority_stopped_delta_ci_low,priority_stopped_delta_ci_high,completed_priority_laps_delta_valid_runs,completed_priority_laps_delta_mean,completed_priority_laps_delta_std,completed_priority_laps_delta_ci_low,completed_priority_laps_delta_ci_high,priority_lap_time_delta_valid_runs,priority_lap_time_delta_mean,priority_lap_time_delta_std,priority_lap_time_delta_ci_low,priority_lap_time_delta_ci_high,pv_speed_advantage
0.5,0.9,noop,baseline2_matched,30,0.0,0.0,30,-0.3113166666666667,0.029231974502816838,-0.32138333333333335,-0.30103291666666654,30,0.7657807698177874,0.01874706247030245,0.7593051080650941,0.7723716344894458,30,0.051886111111111105,0.004871995750469479,0.050152777777777754,0.053577777777777766,30,-0.001483229166666485,0.0006098029289523143,-0.0017023936458329836,-0.0012700703124998234,30,0.9970563420962246,0.0012079092264136028,0.9966286774647329,0.9974861563306825,30,-0.0031221166666668483,0.0012198140310729173,-0.0035486235416669503,-0.0027037620833331977,30,0.12349999999999998,0.018759825012050577,0.11725000000000001,0.13031666666666666,30,-0.13333333333333333,0.34574590364176044,-0.26666666666666666,-0.03333333333333333,30,230.01666666666668,28.187330038736263,220.41666666666666,240.35,False
0.5,0.95,baseline2_matched,baseline1_hdv,30,1.0,0.0,30,0.36716666666666664,0.03074094577475515,0.3561833333333334,0.37808375000000005,30,1.3632114652538088,0.03167930999537755,1.3522929969393906,1.3741222788801637,30,-0.061194444444444454,0.0051234909624592,-0.06298055555555555,-0.059408263888888875,30,0.0017849666666666319,0.0009492536161266753,0.0014692496875001889,0.0021331488541665175,30,1.0035550182511042,0.001891794565792369,1.0028931060928057,1.0042619415948573,30,0.003753516666666316,0.0018974608861231882,0.003119433124999428,0.004440284374999706,30,-0.1201,0.027058812064553517,-0.12921666666666665,-0.11023333333333335,30,0.23333333333333334,0.43018306715207627,0.1,0.4,30,-263.8333333333333,23.206841044493064,-272.3170833333333,-255.88291666666666,True
0.5,0.95,graph_ppo,baseline1_hdv,30,1.0,0.0,30,0.3867,0.08147991078829782,0.3564158333333332,0.4133341666666667,30,1.382677009236476,0.081751826467851,1.3529003169342255,1.409867243387818,30,-0.06445000000000001,0.01357998513138297,-0.06883340277777779,-0.05937493055555558,30,-0.0018509458333332656,0.013687393845584487,-0.007216344479166602,0.0017588095833334445,30,0.9963125734858628,0.027263946192376695,0.9852208333924531,1.0035183622233388,30,-0.0035085416666667275,0.027402768734709412,-0.014799230416666897,0.0037749470833335305,30,-0.056383333333333334,0.03129219450248911,-0.06706666666666669,-0.044816666666666685,30,0.26666666666666666,0.4497764451088037,0.13333333333333333,0.43333333333333335,30,-287.4277777777778,76.49232655444182,-311.7002777777778,-257.93208333333337,True
0.5,0.95,graph_ppo,baseline2_matched,30,0.7,0.0,30,0.019533333333333344,0.08535210371862782,-0.011967083333333314,0.04775041666666666,30,1.0146672446894498,0.06216341753777389,0.9920333913781105,1.0355538304492249,30,-0.003255555555555563,0.014225350619771307,-0.008019722222222211,0.001958333333333325,30,-0.0036359124999998976,0.013762667188105272,-0.009083459375000012,6.39975000002126e-05,30,0.9927888521202882,0.02730769051471116,0.9818767557743306,1.0001504310639222,30,-0.0072620583333330435,0.02755500756353072,-0.018751883124999758,0.0001291595833341158,30,0.06371666666666666,0.04027249496337063,0.05006625,0.0784833333333333,30,0.03333333333333333,0.18257418583505536,0.0,0.1,30,-23.594444444444445,71.8947810805178,-46.35569444444445,3.501805555555529,False
0.5,0.95,graph_ppo,grid_cnn_ppo,30,0.43333333333333335,0.0,30,-0.038166666666666654,0.07410108814563936,-0.06551874999999995,-0.012899166666666666,30,0.9736849243760893,0.05232403308158128,0.9545385152119426,0.9913881978532129,30,0.006361111111111103,0.01235018135760657,0.002180486111111094,0.010927777777777765,30,-0.004845333333333242,0.013514730439275056,-0.010340054374999763,-0.0012571607291667816,30,0.9904007484996472,0.02679327083838178,0.9797014072950774,0.9974808179018335,30,-0.009709750000000109,0.02705346175383831,-0.02070541312500031,-0.00258687145833296,30,0.008049999999999998,0.03459627994751598,-0.004250000000000004,0.019866666666666654,30,0.0,0.2626128657194451,-0.1,0.1,30,20.38888888888889,63.778777342748484,-0.7723611111111123,44.495138888888874,False
0.5,0.95,graph_ppo,left_if_safe,30,0.4666666666666667,0.0,30,0.03283333333333335,0.14710155613076278,-0.01586916666666663,0.08578541666666664,30,1.0398176269849018,0.13700618781265522,0.9950455235513668,1.0910583737851378,30,-0.005472222222222238,0.024516926021793783,-0.014466875000000004,0.0028613888888888764,30,0.0065703374999999415,0.016296303818391894,0.0010955417708330719,0.012635536041666773,30,1.0140048514263516,0.03499537202626524,1.002124866979623,1.026626045725343,30,0.013157091666666666,0.032627969574952044,0.0022416387500003594,0.025115654583333084,30,-0.01155,0.051022197670939406,-0.030350000000000002,0.005150416666666672,30,-0.03333333333333333,0.49013251785356104,-0.2,0.13333333333333333,30,-28.68888888888889,70.24637449001237,-53.73888888888889,-4.821388888888904,False
0.5,0.95,graph_ppo,node_mlp_ppo,30,0.4,0.0,30,0.00925,0.15887219706418113,-0.042517083333333344,0.06981916666666664,30,1.0175070736182594,0.14051760049035858,0.9725875327259624,1.0699730828605023,30,-0.0015416666666666634,0.02647869951069686,-0.011606180555555548,0.007197291666666669,30,0.0013641208333335078,0.021164454148057416,-0.005871181249999943,0.009059107395833856,30,1.003820372315397,0.04564640820577678,0.9884395399868076,1.0206930392751923,30,0.002732866666666896,0.04239682910291316,-0.011816816249999985,0.018128232500000088,30,-0.004733333333333339,0.05492781051358312,-0.024733750000000002,0.013550416666666662,30,0.0,0.3713906763541037,-0.13333333333333333,0.13333333333333333,30,-21.066666666666666,151.26264615762003,-81.395,25.950277777777774,False
0.5,0.95,graph_ppo,noop,30,1.0,0.0,30,0.37673333333333336,0.08467307650639294,0.3446995833333333,0.4048504166666667,30,1.3695083341148775,0.08473968295550488,1.3378535120224153,1.397168024430214,30,-0.0627888888888889,0.01411217941773216,-0.06733340277777779,-0.057424791666666655,30,-0.0019147458333333349,0.013827032537636475,-0.007540200208333211,0.0017134930208333315,30,0.9961933347529821,0.027497486906634852,0.9850425508965142,1.0034874574202792,30,-0.003641124999999912,0.027684603072839372,-0.014956448750000169,0.0036610887500003178,30,-0.0721666666666667,0.030769816528465083,-0.08251708333333337,-0.06093333333333333,30,0.13333333333333333,0.34574590364176044,0.03333333333333333,0.26666666666666666,30,-281.9111111111111,75.53819329473295,-306.01125,-253.47638888888892,True
0.5,0.95,grid_cnn_ppo,baseline1_hdv,30,1.0,0.0,30,0.4248666666666667,0.05313611884995725,0.4068329166666666,0.4443516666666667,30,1.4205837223004603,0.056063008223770916,1.401463086039814,1.4407507438637266,30,-0.07081111111111112,0.008856019808326215,-0.07394166666666666,-0.06785000000000001,30,0.002994387499999977,0.0011803048295584149,0.002584066145833411,0.003421150729166623,30,1.00596272217856,0.0023501108996132982,1.0051390121910577,1.006798649422808,30,0.006201208333333382,0.002364777928521621,0.005386237708333164,0.0070640075000005485,30,-0.06443333333333334,0.02739611517052703,-0.07416708333333334,-0.054900000000000025,30,0.26666666666666666,0.5208304597621879,0.1,0.4666666666666667,30,-307.81666666666666,39.92244277072245,-322.08374999999995,-293.8833333333333,True
0.5,0.95,grid_cnn_ppo,baseline2_matched,30,0.8666666666666667,0.0,30,0.057699999999999994,0.05781549130192322,0.03821666666666666,0.07853374999999999,30,1.0424244759979575,0.042883681392531375,1.0281575212882788,1.0578046773085699,30,-0.009616666666666666,0.009635915216987201,-0.013186319444444445,-0.006438888888888898,30,0.001209420833333345,0.0015403862793240406,0.0006650912499999328,0.0017616043750002003,30,1.0024027567768128,0.003056942876094422,1.001322932543439,1.0034668309113224,30,0.002447691666667066,0.0030844984786862002,0.0013778745833336401,0.0035380008333339547,30,0.05566666666666666,0.030617870974130535,0.04495000000000001,0.06623374999999998,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,-43.983333333333334,34.79211249628316,-56.30083333333332,-31.732916666666675,True
0.5,0.95,grid_cnn_ppo,left_if_safe,30,0.6,0.0,30,0.071,0.16297064470168474,0.01721500000000003,0.13110041666666666,30,1.072303601548558,0.17075865089273512,1.0185801774907384,1.1396207490791999,30,-0.01183333333333334,0.027161774116947448,-0.022030694444444446,-0.002927708333333323,30,0.011415670833333185,0.01549596019488677,0.006271623854166508,0.017112742499999972,30,1.0241650598931364,0.03353730426773801,1.0131439386430885,1.0364752758723008,30,0.022866841666666773,0.031053367170449746,0.012708701041666881,0.0345218595833334,30,-0.0196,0.057641639642619924,-0.04068374999999999,-0.0009329166666666682,30,-0.03333333333333333,0.490132517853561,-0.2,0.13333333333333333,30,-49.07777777777778,91.0870150829992,-82.2033333333333,-18.62111111111113,True
0.5,0.95,grid_cnn_ppo,noop,30,1.0,0.0,30,0.4149000000000001,0.052341451892423625,0.39733291666666665,0.43361666666666665,30,1.406766500703502,0.05489752662639127,1.3881002459712821,1.4267818773794505,30,-0.06914999999999999,0.008723575315403949,-0.07239444444444444,-0.06617500000000001,30,0.0029305874999999075,0.0012524479633994976,0.0024963797916665704,0.0033821023958330045,30,1.005835239626932,0.0024945608428417667,1.0049890306703704,1.0067599995635395,30,0.006068625000000198,0.0025101045363500212,0.005205696041666744,0.006980467499999795,30,-0.08021666666666667,0.027331516269852203,-0.08980000000000002,-0.0708166666666667,30,0.13333333333333333,0.34574590364176044,0.03333333333333333,0.26666666666666666,30,-302.3,36.17572056809221,-315.33416666666665,-289.69916666666666,True
0.5,0.95,left_if_safe,baseline1_hdv,30,0.9333333333333333,0.0,30,0.35386666666666655,0.17596497169711875,0.28855000000000003,0.41168333333333335,30,1.3503559108210368,0.17520317317285322,1.2845781319171607,1.4066868270434087,30,-0.05897777777777776,0.029327495282853125,-0.06874451388888889,-0.047579513888888876,30,-0.008421283333333206,0.015949109556099524,-0.014404994687499798,-0.003246458124999829,30,0.9832294816291042,0.031759726022990736,0.9715493926952329,0.9937120034841219,30,-0.01666563333333339,0.031964137108474094,-0.028561075833333067,-0.006184015833333834,30,-0.04483333333333334,0.05407790251322517,-0.06216708333333335,-0.024798750000000022,30,0.3,0.7497125886079554,0.06666666666666667,0.5666666666666667,30,-258.7388888888889,105.0582002844077,-293.4240277777778,-220.65513888888887,True
0.5,0.95,left_if_safe,baseline2_matched,30,0.6666666666666666,0.0,30,-0.013300000000000008,0.174613395623115,-0.08033624999999998,0.044267499999999974,30,0.9906461724780218,0.12677947506391643,0.9420762550295153,1.0310248221452227,30,0.002216666666666674,0.02910223260385248,-0.007339097222222212,0.013011597222222225,30,-0.010206249999999839,0.015812783312100072,-0.01600724770833311,-0.004928312187499649,30,0.9797399122163541,0.03139547734157983,0.9680813250959996,0.9902475503822784,30,-0.02041914999999971,0.03169251084869768,-0.03265721791666649,-0.010132831666666474,30,0.07526666666666666,0.060878444933089935,0.05478291666666666,0.09753374999999996,30,0.06666666666666667,0.44977644510880366,-0.1,0.23333333333333334,30,5.094444444444446,100.55403689503278,-28.022638888888885,42.006249999999994,False
0.5,0.95,left_if_safe,noop,30,0.9333333333333333,0.0,30,0.3439,0.1777787951359779,0.27771583333333333,0.40203375,30,1.337543947036212,0.1740958950430791,1.271052326116746,1.3934206458082599,30,-0.057316666666666655,0.02962979918932965,-0.06692777777777775,-0.046455486111111104,30,-0.008485083333333277,0.015971344988332938,-0.014340788854166642,-0.0032289947916667974,30,0.9831059057307242,0.031797732043684405,0.9713338352844947,0.9938156917686367,30,-0.016798216666666577,0.032010254093261976,-0.028387079583333225,-0.006137099374999621,30,-0.06061666666666667,0.05813416161884884,-0.07948333333333335,-0.03846666666666667,30,0.16666666666666666,0.5306686305052325,-0.03333333333333333,0.36666666666666664,30,-253.22222222222223,99.98218551411446,-285.9127777777778,-216.2548611111111,True
0.5,0.95,node_mlp_ppo,baseline1_hdv,30,0.9666666666666667,0.0,30,0.37745,0.12752919544031935,0.3297658333333334,0.41855208333333327,30,1.373827979107336,0.12751865640036913,1.326072981031073,1.4145414968703718,30,-0.06290833333333336,0.021254865906719888,-0.0696501388888889,-0.05474437500000001,30,-0.0032150666666667734,0.015606051180659886,-0.009591925625000155,0.0013866172916665127,30,0.9936053912424944,0.03104669682547356,0.981198169804245,1.002786925303337,30,-0.006241408333333624,0.031267555218992944,-0.01840584979166648,0.002871829999999646,30,-0.05165,0.047768506072660394,-0.06709999999999997,-0.03421583333333335,30,0.26666666666666666,0.639683829949492,0.06666666666666667,0.5,30,-266.36111111111114,120.52921366781527,-302.0836111111111,-218.3325,True
0.5,0.95,node_mlp_ppo,baseline2_matched,30,0.6333333333333333,0.0,30,0.010283333333333344,0.12620718347590018,-0.03790083333333328,0.05123541666666663,30,1.0078596564118103,0.09174657964560057,0.9736215737762896,1.0374331622962012,30,-0.0017138888888889,0.0210345305793167,-0.008572569444444456,0.006125138888888878,30,-0.005000033333333405,0.015646029060602685,-0.01123680020833322,-0.0003712511458334726,30,0.9900896408684174,0.03102615132996237,0.9778544456227559,0.9992360649692111,30,-0.00999492499999994,0.0313480475460421,-0.02223577750000004,-0.0008104835416665704,30,0.06845,0.04635941856467974,0.05313250000000002,0.08588375,30,0.03333333333333333,0.31984191497474607,-0.06666666666666667,0.13333333333333333,30,-2.527777777777779,123.49503288856663,-38.77791666666667,46.590555555555525,False
0.5,0.95,node_mlp_ppo,grid_cnn_ppo,30,0.4666666666666667,0.03333333333333333,30,-0.047416666666666656,0.13972590677103697,-0.09863499999999999,-0.0016491666666666304,30,0.9684213864024281,0.09605468225000054,0.9327880475561177,0.999469511310622,30,0.007902777777777766,0.02328765112850616,0.000419374999999977,0.016572361111111086,30,-0.00620945416666675,0.01592925148993543,-0.012608674999999856,-0.0015519704166666326,30,0.9877376741623283,0.03142150745546351,0.9754052590275036,0.9969856983538378,30,-0.012442616666667006,0.0319165088333075,-0.025634929166667007,-0.0030545908333335426,30,0.012783333333333338,0.05360595105495049,-0.005349999999999997,0.032284166666666655,30,0.0,0.3713906763541037,-0.13333333333333333,0.13333333333333333,30,41.45555555555555,124.56144472561654,4.182916666666671,90.71680555555555,False
0.5,0.95,node_mlp_ppo,left_if_safe,30,0.5666666666666667,0.0,30,0.023583333333333355,0.22864586694551112,-0.0551195833333333,0.10460416666666664,30,1.0409262575333242,0.21080619457300645,0.9704939079379604,1.1189575289758489,30,-0.003930555555555574,0.03810764449091852,-0.017075625000000004,0.00921402777777776,30,0.0052062166666664335,0.023995506103872043,-0.0034589311458334488,0.013565387604166106,30,1.011775133969977,0.04969832146447435,0.9942863739860496,1.0288895678844467,30,0.010424224999999768,0.04808444646801218,-0.007041541666667015,0.026825939791666382,30,-0.00681666666666666,0.07438593250086328,-0.03290083333333332,0.019000416666666665,30,-0.03333333333333333,0.49013251785356104,-0.2,0.13333333333333333,30,-7.6222222222222245,170.98656112936322,-62.534305555555555,57.758611111111065,False
0.5,0.95,node_mlp_ppo,noop,30,0.9666666666666667,0.0,30,0.3674833333333333,0.1307574408335271,0.3177458333333334,0.40936833333333333,30,1.3608803618401355,0.13026821084833895,1.3120756142281014,1.4031488930764562,30,-0.06124722222222223,0.02179290680558784,-0.06832527777777779,-0.05285256944444447,30,-0.003278866666666843,0.015566422831855147,-0.009492606770833122,0.001310905937500073,30,0.9934767773511879,0.030978280237061794,0.9809001796342074,1.0026574647710873,30,-0.006373991666666808,0.031190118170697452,-0.019006189166666198,0.00278162187499959,30,-0.06743333333333333,0.0478578594657521,-0.08308375000000003,-0.049766666666666695,30,0.13333333333333333,0.507416263404925,-0.03333333333333333,0.3333333333333333,30,-260.8444444444445,125.49374466049863,-298.19458333333336,-210.9111111111111,True
0.5,0.95,noop,baseline1_hdv,30,0.7,0.03333333333333333,30,0.009966666666666672,0.014463350432978063,0.00485000000000001,0.014950000000000008,30,1.0099043198315474,0.014316342740151549,1.0048717827255702,1.014877929150507,30,-0.0016611111111111132,0.0024105584054963667,-0.0024916666666666737,-0.0007832638888888707,30,6.380000000006935e-05,0.00043668928036552955,-8.971697916660924e-05,0.00021683947916649614,30,1.000127442784111,0.0008696127264561186,0.9998138866738304,1.0004372775960806,30,0.00013258333333318422,0.0008732425783107546,-0.0001723002083337865,0.0004445554166668221,30,0.01578333333333334,0.013895970225419578,0.010816666666666678,0.020583333333333335,30,0.13333333333333333,0.43417248545530474,0.0,0.3,30,-5.516666666666667,22.434380686384216,-13.36708333333333,2.7504166666666605,True
0.5,0.95,noop,baseline2_matched,30,0.0,0.0,30,-0.35719999999999996,0.03506240741582219,-0.36983333333333324,-0.34495000000000003,30,0.7412253691766516,0.020623832117913223,0.7339621198107865,0.7484701667715719,30,0.059533333333333334,0.0058437345693037115,0.05748048611111111,0.061613888888888885,30,-0.0017211666666665626,0.0007500482350388727,-0.0019972561458333716,-0.001467514895833452,30,0.996586976161747,0.0014808199663550938,0.9960488941443785,0.997083270531882,30,-0.0036209333333331317,0.0015000378341970219,-0.004168602916666438,-0.0031183481249998455,30,0.13588333333333338,0.02743163393292285,0.1262666666666667,0.14556666666666665,30,-0.1,0.30512857662936466,-0.23333333333333334,0.0,30,258.31666666666666,26.779264795518674,249.39958333333334,268.55041666666665,False
0.5,1.0,baseline2_matched,baseline1_hdv,30,1.0,0.0,30,0.45858333333333334,0.04132755683588116,0.44368291666666665,0.47259999999999996,30,1.4537236236605418,0.04304497898980477,1.4383348285939284,1.468379807261523,30,-0.07643055555555554,0.00688792613931353,-0.0787888888888889,-0.07393881944444441,30,0.00174335416666667,0.0006544153476867681,0.0015120844791667173,0.0019711392708334657,30,1.0034717558370738,0.001303862050964075,1.0030059084716942,1.003921846023073,30,0.0037159999999997937,0.0013078213375157875,0.0032546500000000585,0.004164776666666528,30,-0.12399999999999999,0.024085336789753685,-0.13248333333333334,-0.11555000000000001,30,0.4,0.4982728791224399,0.23333333333333334,0.5666666666666667,30,-306.3444444444445,29.834278330032028,-316.9559722222222,-295.9054166666667,True
0.5,1.0,graph_ppo,baseline1_hdv,30,1.0,0.0,30,0.9929333333333333,0.09487857333540024,0.9606666666666667,1.0267341666666665,30,1.9820849118302906,0.09455796688331705,1.9497830233529119,2.015534064722194,30,-0.16548888888888888,0.01581309555590005,-0.17120277777777776,-0.1599666666666667,30,-0.001085170833333406,0.007604767273346974,-0.0039806235416665545,0.0013117053124998997,30,0.9978376044161031,0.015148111879775827,0.9921595534665251,1.002560900982481,30,-0.0016738749999998582,0.015187687332710599,-0.007501032083333569,0.0031608008333336235,30,-0.09171666666666668,0.059163228813834706,-0.11301666666666668,-0.07153249999999998,30,1.7333333333333334,0.6914918072835209,1.5,1.9666666666666666,30,-494.1138888888889,28.921560281319593,-504.5695138888888,-483.8553472222222,True
0.5,1.0,graph_ppo,baseline2_matched,30,1.0,0.0,30,0.53435,0.09759258645529631,0.49998291666666667,0.5697504166666667,30,1.364229597122359,0.06930153704229718,1.3407500749171717,1.3891513830194078,30,-0.08905833333333334,0.016265431075882728,-0.09492784722222224,-0.0835192361111111,30,-0.002828525000000076,0.0076324420877206985,-0.0058003004166667,-0.00045818541666705677,30,0.9943869655468336,0.015146849043419319,0.9886165290559703,0.9992841760028544,30,-0.005389874999999652,0.015238506835106278,-0.011172149374999763,-0.00047426958333297517,30,0.032283333333333324,0.06293492579686952,0.009198750000000009,0.05335,30,1.3333333333333333,0.6064784348631227,1.1,1.5333333333333334,30,-187.76944444444445,27.815558741643756,-197.5084027777778,-178.42479166666666,True
0.5,1.0,graph_ppo,grid_cnn_ppo,30,0.9,0.0,30,0.11668333333333333,0.08487805485166527,0.08583333333333334,0.1457833333333333,30,1.0625031675468999,0.04418441905034675,1.0464972421357106,1.077590799719747,30,-0.019447222222222234,0.014146342475277537,-0.024269513888888903,-0.014277500000000009,30,-0.003913875000000054,0.007525000159453688,-0.006799302812499959,-0.0015598422916668878,30,0.9922475890416557,0.014915758611964489,0.9867098634845786,0.996941543444717,30,-0.0077694083333332276,0.015030724509128759,-0.013399487083332955,-0.0030396472916666374,30,-0.04496666666666666,0.057274736160883785,-0.06546666666666669,-0.025016666666666673,30,0.43333333333333335,0.5040069329937308,0.26666666666666666,0.6,30,-29.999999999999993,21.009439586151213,-37.36416666666667,-22.355555555555558,True
0.5,1.0,graph_ppo,left_if_safe,30,0.4,0.4,30,0.05254999999999999,0.18904872342226015,-0.006383750000000003,0.12421791666666665,30,1.035912895271928,0.123369588361912,0.9976920737571927,1.0839459501604423,30,-0.008758333333333309,0.03150812057037668,-0.02060569444444443,0.0013390277777778092,30,0.00619914999999985,0.020459954312042335,-0.00017731875000000374,0.014087629374999619,30,1.0147476058726648,0.04763205261462528,1.0000922746386738,1.0327069957948123,30,0.012424575000000219,0.040999615056706074,-0.00015116854166662952,0.02795919937500038,30,-0.016800000000000002,0.057129858127385295,-0.037900416666666666,0.001983333333333328,30,0.13333333333333333,0.5713464637233657,-0.06666666666666667,0.3333333333333333,30,-24.91666666666666,81.73681013024792,-56.99194444444444,-1.3484027777777974,False
0.5,1.0,graph_ppo,node_mlp_ppo,30,0.4,0.0,30,0.04416666666666665,0.3123780129722733,-0.03325,0.17016708333333336,30,1.1637894037931247,0.9248340708649047,0.9841578901724972,1.5089600231857467,30,-0.007361111111111111,0.05206300216204554,-0.028411111111111102,0.005444444444444448,30,0.004760574999999919,0.035983282831017226,-0.0044328561458332645,0.019235717395833404,30,1.0167943684690681,0.10923652011882094,0.991317265159835,1.06060044624131,30,0.009543233333333671,0.07210291653084529,-0.008984560208333667,0.03856524083333398,30,-0.018183333333333326,0.09542486512988883,-0.053783749999999984,0.012817083333333335,30,0.1,0.8448627719625692,-0.16666666666666666,0.4,29,-0.3706896551724118,16.816375035918387,-6.347701149425291,5.698347701149434,False
0.5,1.0,graph_ppo,noop,30,1.0,0.0,30,0.9809666666666668,0.09937311553913376,0.9466495833333334,1.0174166666666666,30,1.9595651709011541,0.10339760587827,1.924111459139199,1.9965051365836952,30,-0.16349444444444444,0.016562185923188966,-0.16951118055555559,-0.15769986111111112,30,-0.001034350000000034,0.007591877445395435,-0.0038665302083335604,0.0013934574999999961,30,0.9979381503794541,0.015123333578980156,0.9921328822329896,1.0027358735789929,30,-0.0015782166666661434,0.015159322531112959,-0.007427605208332874,0.003200407500000384,30,-0.10695000000000002,0.061222509664788906,-0.12943375000000001,-0.08606666666666668,30,1.6333333333333333,0.6149478998583782,1.4333333333333333,1.8333333333333333,30,-483.8638888888889,28.983046664103295,-494.08409722222217,-473.794375,True
0.5,1.0,grid_cnn_ppo,baseline1_hdv,30,1.0,0.0,30,0.8762499999999999,0.08494042029564015,0.8469825000000001,0.9068841666666667,30,1.8670617947094585,0.08901297253127008,1.8363785463574271,1.899039398328154,30,-0.14604166666666668,0.014156736715940022,-0.15121395833333337,-0.14126104166666667,30,0.0028287041666666475,0.0009843806195699142,0.002481112083333149,0.0031778368749999014,30,1.0056332304103761,0.001961516903606842,1.0049220057463901,1.0063230853020841,30,0.00609553333333337,0.0019891302419756144,0.005395132499999634,0.0067707018750003106,30,-0.04675000000000001,0.02594947012946508,-0.05616666666666667,-0.03788333333333334,30,1.3,0.5349830806219241,1.1333333333333333,1.5,30,-464.1138888888889,29.90983003346736,-474.4889583333333,-453.44444444444446,True
0.5,1.0,grid_cnn_ppo,baseline2_matched,30,1.0,0.0,30,0.4176666666666666,0.08329086274071094,0.38929958333333325,0.4484341666666666,30,1.284792294125414,0.05927917901056326,1.2650203802824895,1.3063694684367217,30,-0.0696111111111111,0.013881810456785146,-0.07465569444444443,-0.06481388888888891,30,0.0010853499999999776,0.001268148270082563,0.0006466373958333785,0.0015260798958332076,30,1.002156031824256,0.0025198695323592596,1.0012868324919941,1.0030496024604412,30,0.002379533333333576,0.002559334099591941,0.0014994945833334571,0.003286740208333932,30,0.07725000000000001,0.027851128250532084,0.06726666666666666,0.08701708333333336,30,0.9,0.48066046515042266,0.7333333333333333,1.0666666666666667,30,-157.76944444444447,29.471572797002054,-168.26409722222218,-147.37222222222223,True
0.5,1.0,grid_cnn_ppo,left_if_safe,30,0.16666666666666666,0.0,30,-0.06413333333333333,0.15577868548224022,-0.11328416666666664,-0.003916666666666657,30,0.9741583815518529,0.09626344099219283,0.9452813088319159,1.0114982541420456,30,0.010688888888888925,0.02596311424704003,0.0008443750000000517,0.01908340277777783,30,0.010113024999999904,0.024657889360176367,0.0024159669791666643,0.019599368958333346,30,1.02323144666118,0.05805300839699113,1.0050379725043028,1.045391350631217,30,0.020193983333333446,0.04937872609218273,0.004834964166666554,0.038703417916667086,30,0.02816666666666666,0.04432235625920418,0.012949583333333322,0.04441666666666665,30,-0.3,0.534983080621924,-0.5,-0.13333333333333333,30,5.083333333333333,76.70929911608648,-25.5507638888889,27.57541666666666,False
0.5,1.0,grid_cnn_ppo,noop,30,1.0,0.0,30,0.8642833333333333,0.08740893619325647,0.8339829166666668,0.8960004166666666,30,1.8456681295586221,0.0943429462470609,1.8140928096003242,1.8798107704576659,30,-0.1440472222222222,0.014568156032209392,-0.149275,-0.1391360416666667,30,0.00287952500000002,0.0010438931882991234,0.002500623437500265,0.003238488229166522,30,1.005735170906907,0.0020805212680483232,1.0050033235015603,1.0064581176799177,30,0.006191191666667084,0.0021063589577704836,0.005445628541666892,0.006919375833333895,30,-0.06198333333333334,0.028009075910021265,-0.07208333333333332,-0.052549999999999986,30,1.2,0.4842341981115023,1.0666666666666667,1.4,30,-453.8638888888889,34.84547500082622,-466.68902777777777,-442.1690277777779,True
0.5,1.0,left_if_safe,baseline1_hdv,30,1.0,0.0,30,0.9403833333333333,0.17050799775626532,0.8758312499999998,0.9951837499999998,30,1.9307912597997114,0.17176866891263057,1.8653411585435307,1.9864698354445025,30,-0.15673055555555562,0.028417999626044216,-0.16585631944444448,-0.14553548611111117,30,-0.007284320833333256,0.024726344605507232,-0.0168072113541664,0.0004170160416665936,30,0.9854971109841172,0.04922754657184944,0.9661220851140535,1.0008773151185082,30,-0.014098450000000077,0.04951925549185168,-0.03317394312500044,0.0013251964583335842,30,-0.07491666666666666,0.04898875369414645,-0.09213375,-0.05810000000000001,30,1.6,0.7239737088005909,1.3666666666666667,1.8666666666666667,30,-469.1972222222222,81.6830486833679,-493.49534722222216,-436.11381944444446,True
