requested_density,effective_density_mean,av_fraction,mode,model_preset,runs,flow_all_valid_runs,flow_all_mean,flow_all_std,flow_all_sem,flow_all_ci95_low,flow_all_ci95_high,flow_background_valid_runs,flow_background_mean,flow_background_std,flow_background_sem,flow_background_ci95_low,flow_background_ci95_high,mean_speed_all_valid_runs,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_all_ci95_low,mean_speed_all_ci95_high,mean_speed_background_valid_runs,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_background_ci95_low,mean_speed_background_ci95_high,mean_speed_priority_valid_runs,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,mean_speed_priority_ci95_low,mean_speed_priority_ci95_high,mean_priority_time_loss_valid_runs,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,mean_priority_time_loss_ci95_low,mean_priority_time_loss_ci95_high,stopped_fraction_all_valid_runs,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_all_ci95_low,stopped_fraction_all_ci95_high,stopped_fraction_priority_valid_runs,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,stopped_fraction_priority_ci95_low,stopped_fraction_priority_ci95_high,lane_change_rate_all_valid_runs,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_all_ci95_low,lane_change_rate_all_ci95_high,rule_requests_valid_runs,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_requests_ci95_low,rule_requests_ci95_high,rule_applied_valid_runs,rule_applied_mean,rule_applied_std,rule_applied_sem,rule_applied_ci95_low,rule_applied_ci95_high,rule_rejected_valid_runs,rule_rejected_mean,rule_rejected_std,rule_rejected_sem,rule_rejected_ci95_low,rule_rejected_ci95_high,active_av_count_mean_valid_runs,active_av_count_mean_mean,active_av_count_mean_std,active_av_count_mean_sem,active_av_count_mean_ci95_low,active_av_count_mean_ci95_high,policy_left_requests_valid_runs,policy_left_requests_mean,policy_left_requests_std,policy_left_requests_sem,policy_left_requests_ci95_low,policy_left_requests_ci95_high,policy_right_requests_valid_runs,policy_right_requests_mean,policy_right_requests_std,policy_right_requests_sem,policy_right_requests_ci95_low,policy_right_requests_ci95_high,policy_stay_actions_valid_runs,policy_stay_actions_mean,policy_stay_actions_std,policy_stay_actions_sem,policy_stay_actions_ci95_low,policy_stay_actions_ci95_high,completed_priority_laps_valid_runs,completed_priority_laps_mean,completed_priority_laps_std,completed_priority_laps_sem,completed_priority_laps_ci95_low,completed_priority_laps_ci95_high,mean_priority_lap_time_valid_runs,mean_priority_lap_time_mean,mean_priority_lap_time_std,mean_priority_lap_time_sem,mean_priority_lap_time_ci95_low,mean_priority_lap_time_ci95_high
0.4,0.4,1.0,grid_cnn_ppo,grid-cnn-matched,30,30,0.6038161458333332,0.0016833844776695604,0.00030734255045788994,0.6032137544344357,0.6044185372322307,30,0.6031616499999998,0.001673543999645546,0.00030554593319442777,0.6025627799709387,0.6037605200290609,30,1.5095403645833334,0.004208461194173519,0.0007683563761446551,1.5080343860860899,1.511046343080577,30,1.508847154471544,0.00418647654695638,0.000764342547078115,1.5073490430792709,1.5103452658638172,30,2.6179833333333336,0.12442186880440913,0.022716221397041072,2.573459539395133,2.662507127271534,30,0.5636694444444444,0.020736978134068187,0.003786036899506845,0.5562488121214111,0.5710900767674778,30,0.4235327916666666,0.016447177751627445,0.0030028300872878173,0.41764724469558245,0.4294183386377507,30,0.4558,0.03474825721256167,0.006344134769770537,0.44336549585124974,0.46823450414875023,30,0.02637678125,0.001218884461940428,0.00022253683826577316,0.02594060904699908,0.026812953453000915,30,5542.066666666667,447.2892247469333,81.66346604096445,5382.006273226376,5702.127060106957,30,5470.266666666666,438.3967604125627,80.03993160504946,5313.38840072077,5627.144932612563,30,71.8,24.541871327913487,4.480712176562494,63.01780413393751,80.58219586606248,30,89.02028333333332,4.041168827770035,0.7378131085521191,87.57416964057117,90.46639702609548,30,745.8333333333334,63.68623698735226,11.627462866864228,723.0435061142795,768.6231605523873,30,4796.233333333334,394.57569382935833,72.03933605119718,4655.036234672987,4937.43043199368,30,172498.5,8470.072563097552,1546.4166021713763,169467.52345974412,175529.47654025588,30,4.833333333333333,0.3790490217894517,0.06920456654478331,4.697692382905558,4.968974283761108,30,381.82,17.62992948916993,3.2187700228146334,375.5112107552833,388.1287892447167
0.45,0.45,0.9,baseline1_hdv,,30,30,0.5526907166666665,0.000433258639174898,7.910184330336103e-05,0.5525356770537919,0.552845756279541,30,0.5523833125,0.0004344377655595699,7.931712134303913e-05,0.5522278509421676,0.5525387740578322,30,1.2282015925925929,0.0009627969759445718,0.0001757818740075336,1.2278570601195382,1.2285461250656475,30,1.2282008060033365,0.0009659538978529684,0.00017635824645470394,1.2278551438402852,1.2285464681663878,30,1.2296166666666666,0.025614073224039094,0.004676468564798429,1.2204507882796616,1.2387825450536716,30,0.7950638888888889,0.004269012204006521,0.0007794114274664058,0.7935362424910547,0.7965915352867231,30,0.5444086759259263,0.012367541577988866,0.002257993834382513,0.5399830080105367,0.548834343841316,30,0.5463833333333333,0.016016523436392358,0.002924203726307418,0.5406518940297708,0.5521147726368959,30,0.018841768518518518,0.0007955868874910838,0.00014525362824473044,0.018557071407158846,0.01912646562987819,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,2.0,0.0,0.0,2.0,2.0,30,810.4333333333333,18.385120170348653,3.3566483465810597,803.8543025740344,817.0123640926322
0.45,0.45,0.9,baseline2_matched,,30,30,0.55471705,0.0005844290617625288,0.00010670166012963899,0.5545079147461459,0.5549261852538542,30,0.5543307625,0.0005832810347193481,0.00010649206002691364,0.5541220380623473,0.5545394869376528,30,1.2327045555555556,0.0012987312483611906,0.00023711480028808945,1.232239810546991,1.2331693005641202,30,1.2325308782657038,0.0012969005774751971,0.00023678056704154725,1.2320667883543024,1.2329949681771053,30,1.54515,0.040929533641832896,0.007472676281266149,1.5305035544887184,1.5597964455112816,30,0.742475,0.006821588940305471,0.0012454460468776893,0.7400339257481198,0.7449160742518802,30,0.5246875740740742,0.013466541945252484,0.002458642931668095,0.5198686339280048,0.5295065142201436,30,0.47426666666666667,0.027313232025488313,0.004986691099577489,0.46449275211149477,0.4840405812218386,30,0.020976222222222222,0.0009790390506767882,0.00017874725757804013,0.020625877597369262,0.021326566847075182,30,1864.0333333333333,210.24591239346586,38.385476280385404,1788.797799823778,1939.2688668428887,30,1864.0333333333333,210.24591239346586,38.385476280385404,1788.797799823778,1939.2688668428887,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,2.8666666666666667,0.3457459036417604,0.06312427686319991,2.742943084014795,2.9903902493185384,30,643.938888888889,20.50350326730628,3.7434104157948416,636.6018044739311,651.2759733038469
0.45,0.45,0.9,noop,,30,30,0.5528229750000001,0.0004977427533291058,9.08749779443603e-05,0.5526448600432292,0.553001089956771,30,0.5525117416666668,0.000498290010130201,9.097489290926294e-05,0.5523334308765647,0.5526900524567689,30,1.2284955000000002,0.001106095007397357,0.00020194439543179198,1.2280996889849538,1.2288913110150466,30,1.2284863627941462,0.0011079266484271717,0.0002022788058015525,1.2280898963347753,1.2288828292535172,30,1.2449333333333332,0.0246830715873958,0.004506491698977176,1.236100609603338,1.2537660570633284,30,0.792511111111111,0.004113845264565968,0.0007510819498295295,0.7910389904894451,0.793983231732777,30,0.5471022962962963,0.012805824965362119,0.002338013066997215,0.5425197906849817,0.5516848019076108,30,0.5551666666666667,0.0157673458578893,0.0028787103327838717,0.5495243944144103,0.5608089389189231,30,0.018212490740740737,0.0008013567793169293,0.0001463070615471905,0.017925728900108243,0.01849925258137323,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,85.31700000000001,3.8693961637978846,0.7064518542786853,83.93235436561379,86.70164563438622,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,170634.0,7738.792327595771,1412.903708557371,167864.70873122755,173403.29126877245,30,2.0,0.0,0.0,2.0,2.0,30,805.0833333333334,16.492466061253822,3.011098563545699,799.1815801487838,810.9850865178829
0.45,0.45,0.9,left_if_safe,,30,30,0.5501095583333334,0.008955114273692066,0.001634972697579212,0.5469050118460782,0.5533141048205886,30,0.5497333249999999,0.008933810726659854,0.0016310832198244073,0.5465364018891441,0.5529302481108558,30,1.222465685185185,0.0199002539415381,0.0036332726612871703,1.2153444707690622,1.2295868996013077,30,1.2223086714841587,0.01986394825271799,0.0036266441797096582,1.2152004488919277,1.2294168940763897,30,1.5049333333333332,0.09814000672274395,0.017917831825251838,1.4698143829558397,1.5400522837108268,30,0.7491777777777777,0.016356667787123996,0.0029863053042086403,0.7433246193815288,0.7550309361740266,30,0.5030047962962965,0.014161800748726975,0.002585579241657105,0.49793706098264856,0.5080725316099444,30,0.5169,0.03017632092929134,0.005509417225162708,0.5061015422386811,0.527698457761319,30,0.021971907407407405,0.001192608456479689,0.0002177395179617813,0.021545137952202312,0.022398676862612498,30,2906.3,335.2200666777696,61.20253074926676,2786.3430397314373,3026.256960268563,30,2906.3,335.2200666777696,61.20253074926676,2786.3430397314373,3026.256960268563,30,0.0,0.0,0.0,0.0,0.0,30,63.531216666666666,3.475080514282673,0.6344599956064245,62.287675075278074,64.77475825805526,30,2906.3,335.2200666777696,61.20253074926676,2786.3430397314373,3026.256960268563,30,0.0,0.0,0.0,0.0,0.0,30,124156.13333333333,7150.545017729398,1305.5049348888563,121597.34366095117,126714.9230057155,30,2.566666666666667,0.5040069329937309,0.09201865544655373,2.3863101019914215,2.7470232313419123,30,655.5388888888889,48.11133486803462,8.783887792969132,638.3224688146694,672.7553089631084
0.45,0.45,0.9,graph_ppo,edge-graph,30,30,0.5528045125000001,0.006634506615051621,0.0012112896436603387,0.5504303847984258,0.5551786402015744,30,0.5524279249999999,0.006619692875076803,0.0012085850371452642,0.5500590983271952,0.5547967516728046,30,1.228454472222222,0.01474334803344808,0.0026917547636896477,1.2231786328853902,1.2337303115590537,30,1.2283000000000013,0.014718605614401397,0.00268723743667661,1.223033014624115,1.2335669853758875,30,1.50635,0.08098990464973035,0.014786665902283285,1.4773681348315248,1.5353318651684753,30,0.7489416666666667,0.013498317441621725,0.002464444317047214,0.7441113558052542,0.7537719775280792,30,0.5033503518518518,0.016892004912832895,0.003084044044082221,0.4973056255254507,0.509395078178253,30,0.5199666666666667,0.03220942604947784,0.00588060973719784,0.5084406715817589,0.5314926617515745,30,0.022006333333333336,0.0014165287991663295,0.0002586215922197013,0.02149943501258272,0.022513231654083952,30,2760.4,301.92424261039736,55.12357277845903,2652.3577973542206,2868.4422026457796,30,2760.4,301.92424261039736,55.12357277845903,2652.3577973542206,2868.4422026457796,30,0.0,0.0,0.0,0.0,0.0,30,63.435950000000005,3.857025429162595,0.7041932774744658,62.055731176150054,64.81616882384996,30,2760.4,301.92424261039736,55.12357277845903,2652.3577973542206,2868.4422026457796,30,0.0,0.0,0.0,0.0,0.0,30,124111.5,7827.1177667442025,1429.0296536984197,121310.6018787511,126912.3981212489,30,2.6333333333333333,0.490132517853561,0.08948554539839963,2.45794166435247,2.8087250023141968,30,655.6944444444445,38.92753074706713,7.107162232714866,641.7644064683233,669.6244824205656
0.45,0.45,0.9,node_mlp_ppo,node-mlp-matched,30,30,0.5489051166666666,0.011118109971254226,0.002029879876026351,0.544926552109655,0.5528836812236783,30,0.5485306500000001,0.011108081732081176,0.0020280489784239722,0.5445556740022891,0.5525056259977111,30,1.219789148148148,0.02470691104723189,0.0045108441689474974,1.2109478935770108,1.2286304027192851,30,1.2196345747637585,0.024698347375389278,0.004509280663533074,1.2107963846632337,1.2284727648642833,30,1.4978666666666667,0.07833910959382945,0.014302699153136587,1.469833376326519,1.5258999570068144,30,0.7503555555555556,0.013056518265638245,0.002383783192189432,0.7456833404988643,0.7550277706122468,30,0.5005798888888889,0.015944956178726467,0.0029111373925066204,0.494874059599576,0.5062857181782019,30,0.5145333333333333,0.02826107757583081,0.0051597432292286504,0.5044202366040451,0.5246464300626215,30,0.022015037037037038,0.001439058487048791,0.0002627349316419596,0.021500076571018798,0.022529997503055278,30,2954.9333333333334,276.54405813894107,50.489806262239384,2855.973313059344,3053.8933536073228,30,2954.9333333333334,276.54405813894107,50.489806262239384,2855.973313059344,3053.8933536073228,30,0.0,0.0,0.0,0.0,0.0,30,62.686166666666665,3.132919579554192,0.5719902415238106,61.56506579328,63.80726754005333,30,0.0,0.0,0.0,0.0,0.0,30,2954.9333333333334,276.54405813894107,50.489806262239384,2855.973313059344,3053.8933536073228,30,122417.4,6259.486905269583,1142.8207254747845,120177.47137806941,124657.32862193057,30,2.5,0.5085476277156078,0.09284766908852593,2.3180185685864894,2.6819814314135106,30,666.2333333333333,48.58051341355816,8.869547683929367,648.8490198728318,683.6176467938349
0.45,0.45,0.9,grid_cnn_ppo,grid-cnn-matched,30,30,0.5546296250000001,0.0013919477956978719,0.00025413373552443896,0.5541315228783722,0.5551277271216281,30,0.5542467625000002,0.001387767928600832,0.00025337059969229815,0.5537501561246032,0.5547433688753971,30,1.232510277777778,0.0030932173237730198,0.0005647416344987479,1.2314033841741605,1.2336171713813957,30,1.2323441078376889,0.0030856429763214547,0.0005633587541795466,1.231239924679497,1.2334482909958808,30,1.53145,0.07229791693474612,0.013199733321931735,1.5055785226890137,1.5573214773109862,30,0.7447583333333333,0.012049652822457676,0.002199955553655287,0.7404464204481689,0.7490702462184977,30,0.4999787777777779,0.017614858786463662,0.0032160185015380747,0.49367538151476326,0.5062821740407925,30,0.5104333333333334,0.02919102759332091,0.005329528096539201,0.49998745826411656,0.5208792084025502,30,0.02239652777777778,0.0011690743509131332,0.0002134427977986111,0.021978179894092502,0.022814875661463056,30,3371.366666666667,356.7364025713387,65.13085825718872,3243.710184482577,3499.0231488507566,30,3287.1666666666665,340.3466876819752,62.13851940519449,3165.3751686324854,3408.9581647008476,30,84.2,32.07469730015471,5.856011745481595,72.72221697885608,95.67778302114392,30,64.18416666666667,4.1879290564202725,0.7646077378109029,62.6855355005573,65.68279783277605,30,440.9,63.48138472730846,11.59006213227026,418.18347822075026,463.6165217792497,30,2930.4666666666667,313.80608259124676,57.29289003918502,2818.172602189864,3042.7607311434695,30,124996.96666666666,8563.70374466777,1563.511238915333,121932.4846383926,128061.44869494071,30,2.6666666666666665,0.47946330148538413,0.0875376219064817,2.4950929277299623,2.8382404056033708,30,654.15,36.13110307194346,6.596606726682545,641.2206508157022,667.0793491842977
0.45,0.45,0.95,baseline1_hdv,,30,30,0.5526907166666665,0.000433258639174898,7.910184330336103e-05,0.5525356770537919,0.552845756279541,30,0.5523833125,0.0004344377655595699,7.931712134303913e-05,0.5522278509421676,0.5525387740578322,30,1.2282015925925929,0.0009627969759445718,0.0001757818740075336,1.2278570601195382,1.2285461250656475,30,1.2282008060033365,0.0009659538978529684,0.00017635824645470394,1.2278551438402852,1.2285464681663878,30,1.2296166666666666,0.025614073224039094,0.004676468564798429,1.2204507882796616,1.2387825450536716,30,0.7950638888888889,0.004269012204006521,0.0007794114274664058,0.7935362424910547,0.7965915352867231,30,0.5444086759259263,0.012367541577988866,0.002257993834382513,0.5399830080105367,0.548834343841316,30,0.5463833333333333,0.016016523436392358,0.002924203726307418,0.5406518940297708,0.5521147726368959,30,0.018841768518518518,0.0007955868874910838,0.00014525362824473044,0.018557071407158846,0.01912646562987819,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,2.0,0.0,0.0,2.0,2.0,30,810.4333333333333,18.385120170348653,3.3566483465810597,803.8543025740344,817.0123640926322
0.45,0.45,0.95,baseline2_matched,,30,30,0.5546845666666671,0.0008174531495152379,0.00014924584323104635,0.5543920448139342,0.5549770885194,30,0.5542836125000002,0.000816233554086577,0.00014902317658861043,0.5539915270738865,0.5545756979261139,30,1.2326323703703703,0.0018165625544783388,0.0003316574294023311,1.2319823218087418,1.2332824189319989,30,1.2324260422456932,0.001814860598302657,0.00033134669613922905,1.2317766027212602,1.2330754817701262,30,1.6038166666666667,0.04438535859347387,0.00810362070820047,1.5879335700785937,1.6196997632547396,30,0.7326972222222222,0.00739755976557897,0.0013506034513667434,0.7300500394575434,0.735344404986901,30,0.5225344444444449,0.015280634618997372,0.0027898494246064065,0.5170663395722163,0.5280025493166735,30,0.4665666666666667,0.03299339885213543,0.006023742933359877,0.4547601305172813,0.47837320281605206,30,0.021188861111111113,0.0010826929936541916,0.0001976717918257328,0.020801424399132677,0.02157629782308955,30,2057.0,217.43726800445543,39.698432176112185,1979.19107293482,2134.80892706518,30,2057.0,217.43726800445543,39.698432176112185,1979.19107293482,2134.80892706518,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,3.0,0.0,0.0,3.0,3.0,30,624.5,16.259803998008092,2.9686204767739057,618.6815038655232,630.3184961344768
0.45,0.45,0.95,noop,,30,30,0.5526826625000002,0.000598907836037324,0.00010934511055474927,0.5524683460833129,0.5528969789166875,30,0.5523700500000002,0.0005990954969283501,0.00010937937258914145,0.5521556664297255,0.5525844335702749,30,1.2281836944444435,0.0013309063023044492,0.0002429891345659789,1.2277074357406943,1.2286599531481928,30,1.2281713173985556,0.0013320633617077133,0.00024320038374449265,1.2276946446464163,1.2286479901506948,30,1.25045,0.02951310346036263,0.005388330835741462,1.2398888715619467,1.2610111284380534,30,0.7915916666666667,0.004918850576727106,0.0008980551392902439,0.7898314785936578,0.7933518547396756,30,0.5478803333333335,0.013683262589866166,0.0024982105269120863,0.5429838407005858,0.5527768259660812,30,0.55795,0.016271590431559343,0.002970772375283424,0.5521272861444444,0.5637727138555555,30,0.018071055555555555,0.0008425830822726871,0.00015383392024432733,0.017769541071876675,0.018372570039234436,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,90.65286666666665,3.486740566017586,0.6365888200587209,89.40515257935157,91.90058075398174,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,181305.73333333334,6973.481132035175,1273.1776401174423,178810.30515870315,183801.16150796352,30,2.0,0.0,0.0,2.0,2.0,30,799.2666666666667,20.256430793842906,3.6983013601100128,792.017996000851,806.5153373324823
0.45,0.45,0.95,left_if_safe,,30,30,0.5474786541666667,0.020303930659451085,0.0037069736094007006,0.5402129858922414,0.5547443224410921,30,0.5470671958333334,0.020274979820685074,0.003701687933583754,0.5398118874835093,0.5543225041831575,30,1.2166192314814817,0.045119845909891376,0.00823771913200157,1.2004733019827585,1.2327651609802048,30,1.2163806466555505,0.04508055546566963,0.008230545711136688,1.2002487770617225,1.2325125162493784,30,1.6458333333333333,0.14172358559055612,0.025875068252820568,1.595118199557805,1.6965484671088615,30,0.7256944444444444,0.02362059759842601,0.004312511375470093,0.717241922148523,0.7341469667403658,30,0.48887791666666636,0.024059710515997767,0.004392682058885412,0.48026825983125093,0.4974875735020818,30,0.4947,0.04450699286396582,0.008125827986105179,0.47877337714723384,0.5106266228527662,30,0.022980944444444443,0.0017856513691221138,0.00032601384490272184,0.022341957308435106,0.02361993158045378,30,3504.0666666666666,358.9501870477423,65.53503815558238,3375.617991881725,3632.515341451608,30,3504.0666666666666,358.9501870477423,65.53503815558238,3375.617991881725,3632.515341451608,30,0.0,0.0,0.0,0.0,0.0,30,73.42895,3.87160654159627,0.7068554122056134,72.043513392077,74.814386607923,30,3504.0666666666666,358.9501870477423,65.53503815558238,3375.617991881725,3632.515341451608,30,0.0,0.0,0.0,0.0,0.0,30,143353.83333333334,7985.347271110373,1457.9182766331576,140496.31351113235,146211.35315553434,30,2.933333333333333,0.2537081317024624,0.04632055558531008,2.8425450443861253,3.024121622280541,30,613.2,85.59348141828724,15.627160182731734,582.5707660418459,643.8292339581542
0.45,0.45,0.95,graph_ppo,edge-graph,30,30,0.5470772958333333,0.016202924483778507,0.0029582357457727457,0.5412791537716187,0.5528754378950479,30,0.5466698291666668,0.01617057259443114,0.0029523291259149244,0.5408832640798736,0.55245639425346,30,1.2157273240740738,0.03600649885284104,0.006573857212828308,1.2028425639369302,1.2286120842112174,30,1.2154971187696877,0.03595458053236519,0.006564378267737507,1.2026309373649222,1.2283633001744532,30,1.6298666666666668,0.15001390357019517,0.02738866630826689,1.5761848807024637,1.68354845263087,30,0.7283555555555555,0.025002317261699193,0.004564777718044481,0.7194085912281883,0.7373025198829227,30,0.4889349537037034,0.01982379747027323,0.0036193136832941655,0.4818410988844468,0.49602880852295994,30,0.4938,0.045077634182022853,0.008230012360153284,0.47766917577409956,0.5099308242259004,30,0.02286137962962963,0.001570635626827956,0.00028675752081164593,0.022299334888838805,0.023423424370420456,30,3571.8333333333335,332.7022157542929,60.742836166858964,3452.7773744462897,3690.8892922203772,30,3571.8333333333335,332.7022157542929,60.742836166858964,3452.7773744462897,3690.8892922203772,30,0.0,0.0,0.0,0.0,0.0,30,71.8515,4.156103322534969,0.7587971803581905,70.36425752649795,73.33874247350205,30,3571.8333333333335,332.7022157542929,60.742836166858964,3452.7773744462897,3690.8892922203772,30,0.0,0.0,0.0,0.0,0.0,30,140131.16666666666,8533.964236622627,1558.081572446856,137077.32678467082,143185.0065486625,30,2.8666666666666667,0.3457459036417604,0.06312427686319991,2.742943084014795,2.9903902493185384,30,621.0833333333334,83.9233452238602,15.322236426800558,591.0517499368043,651.1149167298624
0.45,0.45,0.95,node_mlp_ppo,node-mlp-matched,30,30,0.5422664541666665,0.026214804726624418,0.004786146629788415,0.5328856067722813,0.5516473015610518,30,0.541867120833333,0.02616997226973273,0.004777961380472429,0.532502316527607,0.5512319251390589,30,1.2050365648148151,0.058255121614721,0.010635881399529824,1.1841902372717368,1.2258828923578935,30,1.2048185010190855,0.05818782049968387,0.010623593953246127,1.1839962568707232,1.2256407451674478,30,1.5973333333333335,0.19619032513903667,0.035819288880974416,1.5271275271266236,1.6675391395400434,30,0.7337777777777778,0.032698387523172785,0.0059698814801624036,0.7220768100766595,0.745478745478896,30,0.4924700092592591,0.027379368900746125,0.004998765985731359,0.48267242792722564,0.5022675905912926,30,0.5005166666666666,0.05944041979787092,0.01085228625029019,0.47924618561609783,0.5217871477172353,30,0.022520685185185185,0.002129628525126039,0.00038881519410599634,0.021758607404737434,0.023282762965632937,30,3640.233333333333,324.52072707124665,59.24910753163307,3524.1050825713323,3756.361584095334,30,3640.233333333333,324.52072707124665,59.24910753163307,3524.1050825713323,3756.361584095334,30,0.0,0.0,0.0,0.0,0.0,30,72.44966666666666,3.564220631869425,0.6507346800000668,71.17422669386653,73.72510663946679,30,0.0,0.0,0.0,0.0,0.0,30,3640.233333333333,324.52072707124665,59.24910753163307,3524.1050825713323,3756.361584095334,30,141259.1,7341.850393228653,1340.4323580665025,138631.85257818966,143886.34742181035,30,2.8,0.4842341981115023,0.08840866447369844,2.626719017631551,2.9732809823684487,30,624.2944444444444,82.92173851909628,15.139368898151353,594.6212814040678,653.967607484821
0.45,0.45,0.95,grid_cnn_ppo,grid-cnn-matched,30,30,0.5541139583333334,0.002003395314977834,0.00036576826853784234,0.5533970525269992,0.5548308641396676,30,0.5536952291666667,0.0019915847587745113,0.0003636119658547616,0.5529825497135914,0.554407908619742,30,1.231364351851852,0.004451989588839236,0.0008128183745284664,1.2297712278377761,1.2329574758659279,30,1.2311177969242182,0.004428204021733721,0.000808475743979552,1.2295331844660182,1.2327024093824182,30,1.6749166666666668,0.0810938242613661,0.014805638940769977,1.6458976143427577,1.703935718990576,30,0.7208472222222222,0.013515637376894356,0.0024676064901283305,0.7160107135015706,0.7256837309428738,30,0.4879693425925924,0.014748148922833777,0.002692631282160526,0.48269178527955775,0.49324689990562703,30,0.48755,0.03703897062321772,0.0067623599057025086,0.4742957745848231,0.5008042254151769,30,0.023177925925925925,0.0010583995507621393,0.00019323643626858593,0.022799182510839497,0.023556669341012353,30,4083.8333333333335,356.2528241469023,65.04256932005984,3956.349897466016,4211.316769200651,30,4004.233333333333,333.9651730070206,60.9734195590202,3884.7254309976533,4123.741235669013,30,79.6,33.80838500360117,6.172538366430579,67.50182480179606,91.69817519820393,30,73.82121666666667,4.178117693418589,0.7628164361989382,72.32609645171675,75.31633688161659,30,514.0,73.56301544512236,13.430707652464818,487.67581300116893,540.324186998831,30,3569.8333333333335,320.8185740746074,58.573189962434846,3455.029881006961,3684.6367856597058,30,143558.6,8635.6283224869,1576.6428101521908,140468.38009210172,146648.8199078983,30,2.966666666666667,0.18257418583505536,0.03333333333333333,2.9013333333333335,3.032,30,602.05,24.852328228775754,4.537393592474297,593.1567085587503,610.9432914412496
0.45,0.45,1.0,baseline1_hdv,,30,30,0.5526907166666665,0.000433258639174898,7.910184330336103e-05,0.5525356770537919,0.552845756279541,30,0.5523833125,0.0004344377655595699,7.931712134303913e-05,0.5522278509421676,0.5525387740578322,30,1.2282015925925929,0.0009627969759445718,0.0001757818740075336,1.2278570601195382,1.2285461250656475,30,1.2282008060033365,0.0009659538978529684,0.00017635824645470394,1.2278551438402852,1.2285464681663878,30,1.2296166666666666,0.025614073224039094,0.004676468564798429,1.2204507882796616,1.2387825450536716,30,0.7950638888888889,0.004269012204006521,0.0007794114274664058,0.7935362424910547,0.7965915352867231,30,0.5444086759259263,0.012367541577988866,0.002257993834382513,0.5399830080105367,0.548834343841316,30,0.5463833333333333,0.016016523436392358,0.002924203726307418,0.5406518940297708,0.5521147726368959,30,0.018841768518518518,0.0007955868874910838,0.00014525362824473044,0.018557071407158846,0.01912646562987819,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,2.0,0.0,0.0,2.0,2.0,30,810.4333333333333,18.385120170348653,3.3566483465810597,803.8543025740344,817.0123640926322
0.45,0.45,1.0,baseline2_matched,,30,30,0.5545934041666669,0.0009827538178349303,0.0001794254781675047,0.5542417302294586,0.5549450781038753,30,0.5541675458333334,0.0009808061435642944,0.0001790698831232715,0.5538165688624118,0.554518522804255,30,1.232429787037037,0.0021838973729663104,0.00039872328481664035,1.2316482893987966,1.2332112846752776,30,1.2321679729479356,0.0021807807527835016,0.00039815427042420696,1.2313875905779041,1.232948355317967,30,1.7034333333333334,0.05070872422614946,0.009258104040323584,1.685287449414299,1.7215792172523676,30,0.7160944444444444,0.008451454037691576,0.0015430173400539308,0.7130701304579387,0.7191187584309501,30,0.5170529166666668,0.016724760439510156,0.0030535095205299094,0.5110680380064281,0.5230377953269054,30,0.46608333333333335,0.03771126314267518,0.006885103165085452,0.4525885311297659,0.4795781355369008,30,0.021663555555555554,0.0012286612721622535,0.00022432183143208682,0.021223884765948664,0.022103226345162444,30,2366.133333333333,333.5467431786098,60.897025073768994,2246.775164188746,2485.49150247792,30,2366.133333333333,333.5467431786098,60.897025073768994,2246.775164188746,2485.49150247792,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,3.0,0.0,0.0,3.0,3.0,30,588.1666666666666,20.152246197878867,3.679279942325324,580.955277979709,595.3780553536243
