requested_density,effective_density,density_index,run_index,av_fraction,treatment_mode,comparison_mode,pv_speed_treatment,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta,completed_priority_laps_delta,priority_lap_time_delta
0.45,0.45,8,20,1.0,node_mlp_ppo,noop,2.508,1.232,1.276,2.0357142857142856,-0.21266666666666656,0.002911874999999453,1.0052706231372088,0.007179722222222074,-0.13350000000000006,3.0,-395.5
0.45,0.45,8,20,1.0,node_mlp_ppo,left_if_safe,2.508,2.4045,0.10349999999999993,1.0430442919525889,-0.017249999999999988,-0.00010387499999886529,0.9998130023873157,-0.00017333333333069412,-0.008500000000000008,1.0,-6.5
0.45,0.45,8,20,1.0,grid_cnn_ppo,baseline1_hdv,2.4015,1.2155,1.186,1.9757301522007404,-0.19766666666666666,0.0019610000000003236,1.0035483619247743,0.005016666666665337,-0.12200000000000005,2.0,-397.25
0.45,0.45,8,20,1.0,grid_cnn_ppo,baseline2_matched,2.4015,1.7695,0.6319999999999999,1.3571630404068946,-0.10533333333333328,-0.0008003749999991872,0.99855894939016,-0.001427500000000359,0.014000000000000012,1.0,-150.75
0.45,0.45,8,20,1.0,grid_cnn_ppo,noop,2.4015,1.232,1.1695,1.9492694805194806,-0.19491666666666663,0.00213774999999794,1.0038694224894815,0.005400277777775964,-0.13300000000000006,2.0,-385.25
0.45,0.45,8,20,1.0,grid_cnn_ppo,left_if_safe,2.4015,2.4045,-0.0030000000000001137,0.998752339363693,0.0004999999999999449,-0.0008780000000003785,0.9984194088670165,-0.001952777777776804,-0.008000000000000007,0.0,3.75
0.45,0.45,8,20,1.0,graph_ppo,node_mlp_ppo,2.4045,2.508,-0.10349999999999993,0.958732057416268,0.017249999999999988,0.00010387499999886529,1.0001870325873317,0.00017333333333069412,0.008500000000000008,-1.0,6.5
0.45,0.45,8,20,1.0,graph_ppo,grid_cnn_ppo,2.4045,2.4015,0.0030000000000001137,1.0012492192379763,-0.0004999999999999449,0.0008780000000003785,1.001583093356305,0.001952777777776804,0.008000000000000007,0.0,-3.75
0.45,0.45,8,20,1.0,node_mlp_ppo,grid_cnn_ppo,2.508,2.4015,0.10650000000000004,1.0443472829481575,-0.017749999999999932,0.0007741250000015132,1.0013957997089424,0.00177944444444611,-0.0005000000000000004,1.0,-10.25
0.45,0.45,8,21,0.9,baseline2_matched,baseline1_hdv,1.5625,1.237,0.3254999999999999,1.2631366208569117,-0.05425000000000002,0.0022850000000002035,1.0041363811009927,0.005258611111109923,-0.08850000000000002,1.0,-181.83333333333337
0.45,0.45,8,21,0.9,noop,baseline1_hdv,1.2445,1.237,0.00749999999999984,1.0060630557801131,-0.0012499999999999734,-0.00012049999999841354,0.99978186699227,-0.00026361111110873026,0.009000000000000008,0.0,0.5
0.45,0.45,8,21,0.9,noop,baseline2_matched,1.2445,1.5625,-0.31800000000000006,0.79648,0.05300000000000005,-0.002405499999998617,0.9956634236238425,-0.0055222222222186534,0.09750000000000003,-1.0,182.33333333333337
0.45,0.45,8,21,0.9,left_if_safe,baseline1_hdv,1.3395,1.237,0.10249999999999981,1.0828617623282133,-0.017083333333333228,-0.02067274999999935,0.9625775175468103,-0.04588250000000116,0.03300000000000003,0.0,-111.0
0.45,0.45,8,21,0.9,left_if_safe,baseline2_matched,1.3395,1.5625,-0.2230000000000001,0.8572799999999999,0.03716666666666679,-0.022957749999999555,0.9586123316151388,-0.05114111111111108,0.12150000000000005,-1.0,70.83333333333337
0.45,0.45,8,21,0.9,left_if_safe,noop,1.3395,1.2445,0.09499999999999997,1.0763358778625953,-0.015833333333333255,-0.020552250000000938,0.9627875332872512,-0.04561888888889243,0.02400000000000002,0.0,-111.5
0.45,0.45,8,21,0.9,graph_ppo,baseline1_hdv,1.5365,1.237,0.2994999999999999,1.2421180274858528,-0.04991666666666661,0.0037616249999996576,1.006809415561934,0.00852555555555723,-0.062,1.0,-172.16666666666663
0.45,0.45,8,21,0.9,graph_ppo,baseline2_matched,1.5365,1.5625,-0.026000000000000023,0.98336,0.004333333333333411,0.001476624999999454,1.0026620233179981,0.003266944444447306,0.026500000000000024,0.0,9.666666666666742
0.45,0.45,8,21,0.9,graph_ppo,noop,1.5365,1.2445,0.29200000000000004,1.2346323824829248,-0.048666666666666636,0.003882124999998071,1.0070290818444283,0.00878916666666596,-0.07100000000000001,1.0,-172.66666666666663
0.45,0.45,8,21,0.9,graph_ppo,left_if_safe,1.5365,1.3395,0.19700000000000006,1.147069802164987,-0.03283333333333338,0.02443437499999901,1.0459515178869454,0.05440805555555839,-0.09500000000000003,1.0,-61.16666666666663
0.45,0.45,8,21,0.9,node_mlp_ppo,baseline1_hdv,1.646,1.237,0.4089999999999998,1.3306386418755052,-0.0681666666666666,0.0021916250000000304,1.0039673506479048,0.005097499999998645,-0.07450000000000001,1.0,-219.5
0.45,0.45,8,21,0.9,node_mlp_ppo,baseline2_matched,1.646,1.5625,0.08349999999999991,1.05344,-0.013916666666666577,-9.337500000017318e-05,0.9998316658411455,-0.0001611111111112784,0.014000000000000012,0.0,-37.66666666666663
0.45,0.45,8,21,0.9,node_mlp_ppo,noop,1.646,1.2445,0.40149999999999997,1.3226195259140217,-0.06691666666666662,0.002312124999998444,1.0041863968469706,0.005361111111107375,-0.08350000000000002,1.0,-220.0
0.45,0.45,8,21,0.9,node_mlp_ppo,left_if_safe,1.646,1.3395,0.3065,1.228816722657708,-0.05108333333333337,0.02286437499999938,1.042998960963247,0.0509799999999998,-0.10750000000000004,1.0,-108.5
0.45,0.45,8,21,0.9,grid_cnn_ppo,baseline1_hdv,1.508,1.237,0.2709999999999999,1.2190784155214227,-0.04516666666666669,0.002953125000001333,1.0053458426428332,0.006713055555557013,-0.04300000000000004,1.0,-148.83333333333337
0.45,0.45,8,21,0.9,grid_cnn_ppo,baseline2_matched,1.508,1.5625,-0.05449999999999999,0.96512,0.009083333333333332,0.0006681250000011296,1.001204479356195,0.0014544444444470894,0.045499999999999985,0.0,33.0
0.45,0.45,8,21,0.9,grid_cnn_ppo,noop,1.508,1.2445,0.26350000000000007,1.2117316191241463,-0.043916666666666715,0.0030736249999997467,1.0055651896021096,0.006976666666665743,-0.052000000000000046,1.0,-149.33333333333337
0.45,0.45,8,21,0.9,grid_cnn_ppo,left_if_safe,1.508,1.3395,0.1685000000000001,1.1257932064203062,-0.02808333333333346,0.023625875000000685,1.0444310451017187,0.05259555555555817,-0.07600000000000007,1.0,-37.83333333333337
0.45,0.45,8,21,0.9,graph_ppo,node_mlp_ppo,1.5365,1.646,-0.10949999999999993,0.9334750911300121,0.01824999999999999,0.0015699999999996272,1.0028308340029135,0.0034280555555585845,0.012500000000000011,0.0,47.33333333333337
0.45,0.45,8,21,0.9,graph_ppo,grid_cnn_ppo,1.5365,1.508,0.02849999999999997,1.018899204244032,-0.004749999999999921,0.0008084999999983244,1.0014557904922086,0.0018125000000002167,-0.01899999999999996,0.0,-23.333333333333258
0.45,0.45,8,21,0.9,node_mlp_ppo,grid_cnn_ppo,1.646,1.508,0.1379999999999999,1.0915119363395225,-0.02299999999999991,-0.0007615000000013028,0.9986288380212479,-0.0016155555555583678,-0.03149999999999997,0.0,-70.66666666666663
0.45,0.45,8,21,0.95,baseline2_matched,baseline1_hdv,1.668,1.237,0.4309999999999998,1.3484236054971703,-0.0718333333333333,0.00243500000000052,1.0044079159653911,0.005650555555555936,-0.11650000000000005,1.0,-205.5
0.45,0.45,8,21,0.95,noop,baseline1_hdv,1.23,1.237,-0.007000000000000117,0.994341147938561,0.0011666666666667602,-0.00018124999999935554,0.9996718953721873,-0.0004066666666693308,0.006000000000000005,0.0,-0.5
0.45,0.45,8,21,0.95,noop,baseline2_matched,1.23,1.668,-0.43799999999999994,0.737410071942446,0.07300000000000006,-0.0026162499999998756,0.9952847637718467,-0.006057222222225267,0.12250000000000005,-1.0,205.0
0.45,0.45,8,21,0.95,left_if_safe,baseline1_hdv,1.7415,1.237,0.5045,1.4078415521422796,-0.08408333333333329,-0.00018887499999953317,0.9996580923499133,-0.00013944444444091708,-0.09000000000000002,1.0,-234.16666666666663
0.45,0.45,8,21,0.95,left_if_safe,baseline2_matched,1.7415,1.668,0.07350000000000012,1.044064748201439,-0.012249999999999983,-0.0026238750000000532,0.9952710213251232,-0.005789999999996853,0.026500000000000024,0.0,-28.66666666666663
0.45,0.45,8,21,0.95,left_if_safe,noop,1.7415,1.23,0.5115000000000001,1.4158536585365855,-0.08525000000000005,-7.625000000177629e-06,0.9999861924474042,0.00026722222222841374,-0.09600000000000003,1.0,-233.66666666666663
0.45,0.45,8,21,0.95,graph_ppo,baseline1_hdv,1.427,1.237,0.18999999999999995,1.1535974130962003,-0.03166666666666662,-0.013560249999999718,0.9754527957003364,-0.030028333333333768,0.024499999999999966,0.0,-145.5
0.45,0.45,8,21,0.95,graph_ppo,baseline2_matched,1.427,1.668,-0.24099999999999988,0.855515587529976,0.040166666666666684,-0.01599525000000024,0.971171951350837,-0.035678888888889704,0.14100000000000001,-1.0,60.0
0.45,0.45,8,21,0.95,graph_ppo,noop,1.427,1.23,0.19700000000000006,1.1601626016260163,-0.03283333333333338,-0.013379000000000363,0.9757729513213594,-0.029621666666664437,0.01849999999999996,0.0,-145.0
0.45,0.45,8,21,0.95,graph_ppo,left_if_safe,1.427,1.7415,-0.3145,0.8194085558426644,0.05241666666666667,-0.013371375000000185,0.9757864245437387,-0.02988888888889285,0.11449999999999999,-1.0,88.66666666666663
0.45,0.45,8,21,0.95,node_mlp_ppo,baseline1_hdv,1.741,1.237,0.504,1.4074373484236056,-0.08399999999999996,0.002390999999999366,1.004328265738499,0.0055933333333353374,-0.08650000000000002,1.0,-229.83333333333337
0.45,0.45,8,21,0.95,node_mlp_ppo,baseline2_matched,1.741,1.668,0.07300000000000018,1.0437649880095925,-0.012166666666666659,-4.400000000115423e-05,0.9999206993238244,-5.7222222220598695e-05,0.030000000000000027,0.0,-24.33333333333337
0.45,0.45,8,21,0.95,node_mlp_ppo,noop,1.741,1.23,0.5110000000000001,1.4154471544715448,-0.08516666666666672,0.0025722499999987214,1.004657898644413,0.006000000000004668,-0.09250000000000003,1.0,-229.33333333333337
0.45,0.45,8,21,0.95,node_mlp_ppo,left_if_safe,1.741,1.7415,-0.0004999999999999449,0.9997128911857595,8.333333333332416e-05,0.002579874999998899,1.0046717707027284,0.0057327777777762545,0.003500000000000003,0.0,4.3333333333332575
0.45,0.45,8,21,0.95,grid_cnn_ppo,baseline1_hdv,1.8265,1.237,0.5894999999999999,1.4765561843168955,-0.09824999999999995,0.0036217500000012004,1.006556209300886,0.008375833333332139,-0.129,1.0,-275.16666666666663
0.45,0.45,8,21,0.95,grid_cnn_ppo,baseline2_matched,1.8265,1.668,0.15850000000000009,1.0950239808153477,-0.026416666666666644,0.0011867500000006803,1.0021388653965655,0.0027252777777762027,-0.012499999999999956,0.0,-69.66666666666663
0.45,0.45,8,21,0.95,grid_cnn_ppo,noop,1.8265,1.23,0.5965,1.484959349593496,-0.09941666666666671,0.003803000000000556,1.0068865734453158,0.00878250000000147,-0.135,1.0,-274.66666666666663
0.45,0.45,8,21,0.95,grid_cnn_ppo,left_if_safe,1.8265,1.7415,0.08499999999999996,1.0488084984209014,-0.01416666666666666,0.0038106250000007336,1.0069004762766007,0.008515277777773056,-0.03899999999999998,0.0,-41.0
0.45,0.45,8,21,0.95,graph_ppo,node_mlp_ppo,1.427,1.741,-0.31400000000000006,0.8196438828259621,0.05233333333333334,-0.015951249999999084,0.9712489720510554,-0.035621666666669105,0.11099999999999999,-1.0,84.33333333333337
0.45,0.45,8,21,0.95,graph_ppo,grid_cnn_ppo,1.427,1.8265,-0.39949999999999997,0.7812756638379414,0.06658333333333333,-0.01718200000000092,0.9690991786517787,-0.038404166666665907,0.15349999999999997,-1.0,129.66666666666663
0.45,0.45,8,21,0.95,node_mlp_ppo,grid_cnn_ppo,1.741,1.8265,-0.08549999999999991,0.9531891595948536,0.014249999999999985,-0.0012307500000018345,0.9977865681600292,-0.0027824999999968014,0.04249999999999998,0.0,45.33333333333326
0.45,0.45,8,21,1.0,baseline2_matched,baseline1_hdv,1.792,1.237,0.5549999999999999,1.448666127728375,-0.09249999999999992,0.002707500000001306,1.0049012043023817,0.006324999999998138,-0.1255,1.0,-262.16666666666663
0.45,0.45,8,21,1.0,noop,baseline1_hdv,1.237,1.237,0.0,1.0,0.0,-0.0003707499999995312,0.9993288563268311,-0.0008238888888898455,0.009000000000000008,0.0,7.0
0.45,0.45,8,21,1.0,noop,baseline2_matched,1.237,1.792,-0.5549999999999999,0.6902901785714286,0.09249999999999992,-0.0030782500000008373,0.9944548300353375,-0.007148888888887983,0.1345,-1.0,269.16666666666663
0.45,0.45,8,21,1.0,left_if_safe,baseline1_hdv,2.357,1.237,1.12,1.9054163298302345,-0.18666666666666665,0.002007750000000863,1.0036344941599655,0.005083888888889332,-0.0645,2.0,-402.25
0.45,0.45,8,21,1.0,left_if_safe,baseline2_matched,2.357,1.792,0.5650000000000002,1.3152901785714286,-0.09416666666666673,-0.0006997500000004431,0.998739467982531,-0.0012411111111088058,0.061,1.0,-140.08333333333337
0.45,0.45,8,21,1.0,left_if_safe,noop,2.357,1.237,1.12,1.9054163298302345,-0.18666666666666665,0.002378500000000394,1.0043085294754326,0.005907777777779177,-0.07350000000000001,2.0,-409.25
0.45,0.45,8,21,1.0,graph_ppo,baseline1_hdv,2.357,1.237,1.12,1.9054163298302345,-0.18666666666666665,0.002007750000000863,1.0036344941599655,0.005083888888889332,-0.0645,2.0,-402.25
0.45,0.45,8,21,1.0,graph_ppo,baseline2_matched,2.357,1.792,0.5650000000000002,1.3152901785714286,-0.09416666666666673,-0.0006997500000004431,0.998739467982531,-0.0012411111111088058,0.061,1.0,-140.08333333333337
0.45,0.45,8,21,1.0,graph_ppo,noop,2.357,1.237,1.12,1.9054163298302345,-0.18666666666666665,0.002378500000000394,1.0043085294754326,0.005907777777779177,-0.07350000000000001,2.0,-409.25
0.45,0.45,8,21,1.0,graph_ppo,left_if_safe,2.357,2.357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.45,0.45,8,21,1.0,node_mlp_ppo,baseline1_hdv,2.4995,1.237,1.2624999999999997,2.0206143896523847,-0.21041666666666659,0.0026335000000012876,1.0047672471026121,0.006553611111108859,-0.09750000000000003,2.0,-411.75
0.45,0.45,8,21,1.0,node_mlp_ppo,baseline2_matched,2.4995,1.792,0.7074999999999998,1.3948102678571428,-0.11791666666666667,-7.40000000000185e-05,0.9998666961496353,0.0002286111111107214,0.02799999999999997,1.0,-149.58333333333337
0.45,0.45,8,21,1.0,node_mlp_ppo,noop,2.4995,1.237,1.2624999999999997,2.0206143896523847,-0.21041666666666659,0.0030042500000008188,1.0054420431686228,0.0073774999999987045,-0.10650000000000004,2.0,-418.75
0.45,0.45,8,21,1.0,node_mlp_ppo,left_if_safe,2.4995,2.357,0.14249999999999963,1.0604582095884598,-0.023749999999999938,0.0006257500000004246,1.0011286508676596,0.0014697222222195272,-0.03300000000000003,0.0,-9.5
0.45,0.45,8,21,1.0,grid_cnn_ppo,baseline1_hdv,2.3465,1.237,1.1094999999999997,1.8969280517380758,-0.1849166666666665,0.0033053749999998328,1.005983497016058,0.007961666666664646,-0.067,2.0,-396.5
0.45,0.45,8,21,1.0,grid_cnn_ppo,baseline2_matched,2.3465,1.792,0.5544999999999998,1.3094308035714284,-0.09241666666666659,0.0005978749999985267,1.0010770140477914,0.0016366666666665086,0.058499999999999996,1.0,-134.33333333333337
0.45,0.45,8,21,1.0,grid_cnn_ppo,noop,2.3465,1.237,1.1094999999999997,1.8969280517380758,-0.1849166666666665,0.003676124999999364,1.006659109908711,0.008785555555554492,-0.07600000000000001,2.0,-403.5
0.45,0.45,8,21,1.0,grid_cnn_ppo,left_if_safe,2.3465,2.357,-0.010500000000000398,0.9955451845566397,0.0017500000000001403,0.0012976249999989697,1.0023404963358284,0.0028777777777753144,-0.0025000000000000022,0.0,5.75
0.45,0.45,8,21,1.0,graph_ppo,node_mlp_ppo,2.357,2.4995,-0.14249999999999963,0.942988597719544,0.023749999999999938,-0.0006257500000004246,0.9988726215490074,-0.0014697222222195272,0.03300000000000003,0.0,9.5
0.45,0.45,8,21,1.0,graph_ppo,grid_cnn_ppo,2.357,2.3465,0.010500000000000398,1.0044747496271043,-0.0017500000000001403,-0.0012976249999989697,0.9976649687961483,-0.0028777777777753144,0.0025000000000000022,0.0,-5.75
0.45,0.45,8,21,1.0,node_mlp_ppo,grid_cnn_ppo,2.4995,2.3465,0.15300000000000002,1.0652034945663755,-0.025500000000000078,-0.0006718749999985452,0.9987909842288136,-0.0014080555555557872,-0.030500000000000027,0.0,-15.25
0.45,0.45,8,22,0.9,baseline2_matched,baseline1_hdv,1.5905,1.201,0.38949999999999996,1.3243130724396335,-0.06491666666666662,0.0013503749999985715,1.0024449152868398,0.0032172222222175417,-0.07899999999999996,1.0,-200.33333333333337
0.45,0.45,8,22,0.9,noop,baseline1_hdv,1.2545,1.201,0.05349999999999988,1.0445462114904245,-0.008916666666666573,-0.00046600000000096564,0.999156285828995,-0.0010058333333355929,0.018000000000000016,0.0,-4.5
0.45,0.45,8,22,0.9,noop,baseline2_matched,1.2545,1.5905,-0.3360000000000001,0.7887456774599182,0.05600000000000005,-0.0018163749999995371,0.9967193913523877,-0.004223055555553135,0.09699999999999998,-1.0,195.83333333333337
0.45,0.45,8,22,0.9,left_if_safe,baseline1_hdv,1.5665,1.201,0.36549999999999994,1.3043297252289758,-0.06091666666666662,0.003971874999998404,1.007191260135091,0.009029444444443424,-0.055499999999999994,1.0,-190.66666666666663
0.45,0.45,8,22,0.9,left_if_safe,baseline2_matched,1.5665,1.5905,-0.02400000000000002,0.9849104055328513,0.0040000000000000036,0.0026214999999998323,1.0047347687397796,0.005812222222225882,0.023499999999999965,0.0,9.666666666666742
0.45,0.45,8,22,0.9,left_if_safe,noop,1.5665,1.2545,0.31200000000000006,1.2487046632124352,-0.052000000000000046,0.004437874999999369,1.008041759252337,0.010035277777779017,-0.07350000000000001,1.0,-186.16666666666663
0.45,0.45,8,22,0.9,graph_ppo,baseline1_hdv,1.5635,1.201,0.3624999999999998,1.3018318068276435,-0.060416666666666674,0.003393999999998454,1.0061449911939568,0.007743611111110438,-0.016000000000000014,1.0,-189.0
0.45,0.45,8,22,0.9,graph_ppo,baseline2_matched,1.5635,1.5905,-0.027000000000000135,0.9830242062244576,0.0044999999999999485,0.0020436249999998823,1.003691051598639,0.004526388888892896,0.06299999999999994,0.0,11.333333333333371
0.45,0.45,8,22,0.9,graph_ppo,noop,1.5635,1.2545,0.30899999999999994,1.2463132722200079,-0.0515000000000001,0.0038599999999994195,1.0069946068138513,0.00874944444444603,-0.03400000000000003,1.0,-184.5
0.45,0.45,8,22,0.9,graph_ppo,left_if_safe,1.5635,1.5665,-0.0030000000000001137,0.9980849026492179,0.0004999999999999449,-0.00057787499999995,0.9989612013303275,-0.0012858333333329863,0.03949999999999998,0.0,1.6666666666666288
0.45,0.45,8,22,0.9,node_mlp_ppo,baseline1_hdv,1.586,1.201,0.385,1.3205661948376353,-0.0641666666666666,0.0028861249999987404,1.0052254604330169,0.006627500000001563,-0.02400000000000002,1.0,-207.66666666666663
0.45,0.45,8,22,0.9,node_mlp_ppo,baseline2_matched,1.586,1.5905,-0.0044999999999999485,0.9971707010374097,0.0007500000000000284,0.001535750000000169,1.0027737635293221,0.003410277777784021,0.05499999999999994,0.0,-7.3333333333332575
0.45,0.45,8,22,0.9,node_mlp_ppo,noop,1.586,1.2545,0.33150000000000013,1.2642487046632125,-0.05525000000000002,0.003352124999999706,1.0060742995766536,0.007633333333337156,-0.04200000000000004,1.0,-203.16666666666663
0.45,0.45,8,22,0.9,node_mlp_ppo,left_if_safe,1.586,1.5665,0.019500000000000073,1.012448132780083,-0.003249999999999975,-0.0010857499999996634,0.9980482359409965,-0.0024019444444418614,0.03149999999999997,0.0,-17.0
0.45,0.45,8,22,0.9,grid_cnn_ppo,baseline1_hdv,1.5705,1.201,0.36949999999999994,1.3076602830974187,-0.06158333333333321,0.003344999999998932,1.006056274467822,0.007638611111108196,-0.05499999999999999,1.0,-185.0
0.45,0.45,8,22,0.9,grid_cnn_ppo,baseline2_matched,1.5705,1.5905,-0.020000000000000018,0.9874253379440427,0.0033333333333334103,0.0019946250000003607,1.0036025512483635,0.004421388888890654,0.023999999999999966,0.0,15.333333333333371
0.45,0.45,8,22,0.9,grid_cnn_ppo,noop,1.5705,1.2545,0.31600000000000006,1.2518931845356716,-0.05266666666666664,0.003810999999999898,1.006905815172951,0.008644444444443788,-0.07300000000000001,1.0,-180.5
0.45,0.45,8,22,0.9,grid_cnn_ppo,left_if_safe,1.5705,1.5665,0.0040000000000000036,1.002553463134376,-0.0006666666666665932,-0.0006268749999994716,0.9988731180340896,-0.0013908333333352285,0.0005000000000000004,0.0,5.666666666666629
0.45,0.45,8,22,0.9,graph_ppo,node_mlp_ppo,1.5635,1.586,-0.022500000000000187,0.9858133669609078,0.00374999999999992,0.0005078749999997134,1.000914750767001,0.001116111111108875,0.008000000000000007,0.0,18.66666666666663
0.45,0.45,8,22,0.9,graph_ppo,grid_cnn_ppo,1.5635,1.5705,-0.007000000000000117,0.9955428207577204,0.0011666666666665382,4.899999999952165e-05,1.0000881826676957,0.00010500000000224219,0.03899999999999998,0.0,-4.0
0.45,0.45,8,22,0.9,node_mlp_ppo,grid_cnn_ppo,1.586,1.5705,0.01550000000000007,1.0098694683221905,-0.002583333333333382,-0.00045887500000019177,0.9991741873134832,-0.0010111111111066329,0.030999999999999972,0.0,-22.66666666666663
0.45,0.45,8,22,0.95,baseline2_matched,baseline1_hdv,1.6205,1.201,0.4195,1.349292256452956,-0.06991666666666663,0.0011439999999997008,1.0020712639734497,0.002775277777774532,-0.08699999999999997,1.0,-207.66666666666663
0.45,0.45,8,22,0.95,noop,baseline1_hdv,1.261,1.201,0.05999999999999983,1.0499583680266442,-0.009999999999999898,-0.00013250000000086803,0.9997601027303462,-0.00026111111111148944,0.017000000000000015,0.0,-18.0
0.45,0.45,8,22,0.95,noop,baseline2_matched,1.261,1.6205,-0.35950000000000015,0.7781548904659055,0.05991666666666673,-0.0012765000000005688,0.9976936158872183,-0.0030363888888860213,0.10399999999999998,-1.0,189.66666666666663
0.45,0.45,8,22,0.95,left_if_safe,baseline1_hdv,1.5965,1.201,0.39549999999999996,1.329308909242298,-0.06591666666666662,0.0008163749999978709,1.0014780840265043,0.002033888888890223,-0.015499999999999958,1.0,-214.0
0.45,0.45,8,22,0.95,left_if_safe,baseline2_matched,1.5965,1.6205,-0.02400000000000002,0.9851897562480716,0.0040000000000000036,-0.0003276250000018299,0.999408046145747,-0.000741388888884309,0.07150000000000001,0.0,-6.333333333333371
0.45,0.45,8,22,0.95,left_if_safe,noop,1.5965,1.261,0.33550000000000013,1.266058683584457,-0.055916666666666726,0.0009488749999987389,1.0017183935340752,0.0022950000000017123,-0.03249999999999997,1.0,-196.0
0.45,0.45,8,22,0.95,graph_ppo,baseline1_hdv,1.638,1.201,0.43699999999999983,1.3638634471273936,-0.0728333333333332,-0.014203000000001409,0.9742848232387102,-0.031319444444447564,-0.06949999999999995,1.0,-181.66666666666663
0.45,0.45,8,22,0.95,graph_ppo,baseline2_matched,1.638,1.6205,0.01749999999999985,1.0107991360691144,-0.0029166666666665675,-0.01534700000000111,0.9722709933577383,-0.034094722222222096,0.017500000000000016,0.0,26.0
0.45,0.45,8,22,0.95,graph_ppo,noop,1.638,1.261,0.377,1.2989690721649485,-0.0628333333333333,-0.014070500000000541,0.9745186075918983,-0.031058333333336074,-0.08649999999999997,1.0,-163.66666666666663
0.45,0.45,8,22,0.95,graph_ppo,left_if_safe,1.638,1.5965,0.04149999999999987,1.025994362668337,-0.006916666666666571,-0.01501937499999928,0.9728468738142906,-0.03335333333333779,-0.05399999999999999,0.0,32.33333333333337
0.45,0.45,8,22,0.95,node_mlp_ppo,baseline1_hdv,1.752,1.201,0.5509999999999999,1.4587843463780183,-0.09183333333333332,0.0034522499999996015,1.0062504554653344,0.007977777777776307,-0.06849999999999995,1.0,-245.66666666666663
0.45,0.45,8,22,0.95,node_mlp_ppo,baseline2_matched,1.752,1.6205,0.13149999999999995,1.0811477938907743,-0.021916666666666695,0.0023082499999999007,1.0041705531753433,0.005202500000001775,0.018500000000000016,0.0,-38.0
0.45,0.45,8,22,0.95,node_mlp_ppo,noop,1.752,1.261,0.4910000000000001,1.3893735130848535,-0.08183333333333342,0.0035847500000004695,1.0064919101265024,0.008238888888887796,-0.08549999999999996,1.0,-227.66666666666663
0.45,0.45,8,22,0.95,node_mlp_ppo,left_if_safe,1.752,1.5965,0.15549999999999997,1.0974005637331663,-0.0259166666666667,0.0026358750000017306,1.0047653278838038,0.005943888888886084,-0.05299999999999999,0.0,-31.66666666666663
0.45,0.45,8,22,0.95,grid_cnn_ppo,baseline1_hdv,1.687,1.201,0.486,1.40466278101582,-0.08099999999999996,0.002180624999998604,1.003948120631208,0.0051158333333334305,-0.05499999999999999,1.0,-250.33333333333337
0.45,0.45,8,22,0.95,grid_cnn_ppo,baseline2_matched,1.687,1.6205,0.0665,1.041036717062635,-0.011083333333333334,0.001036624999998903,1.001872977227504,0.0023405555555588986,0.03199999999999997,0.0,-42.66666666666674
0.45,0.45,8,22,0.95,grid_cnn_ppo,noop,1.687,1.261,0.42600000000000016,1.337827121332276,-0.07100000000000006,0.002313124999999472,1.0041890228360026,0.00537694444444492,-0.07200000000000001,1.0,-232.33333333333337
0.45,0.45,8,22,0.95,grid_cnn_ppo,left_if_safe,1.687,1.5965,0.09050000000000002,1.056686501722518,-0.015083333333333337,0.001364250000000733,1.0024663910714577,0.0030819444444432076,-0.039500000000000035,0.0,-36.33333333333337
0.45,0.45,8,22,0.95,graph_ppo,node_mlp_ppo,1.638,1.752,-0.1140000000000001,0.934931506849315,0.019000000000000128,-0.01765525000000101,0.9682329264518525,-0.03929722222222387,-0.0010000000000000009,0.0,64.0
0.45,0.45,8,22,0.95,graph_ppo,grid_cnn_ppo,1.638,1.687,-0.049000000000000155,0.9709543568464729,0.008166666666666766,-0.016383625000000013,0.9704533563209943,-0.036435277777780994,-0.014499999999999957,0.0,68.66666666666674
0.45,0.45,8,22,0.95,node_mlp_ppo,grid_cnn_ppo,1.752,1.687,0.06499999999999995,1.0385299347954948,-0.010833333333333361,0.0012716250000009977,1.0022932806853395,0.0028619444444428765,-0.013499999999999956,0.0,4.6666666666667425
0.45,0.45,8,22,1.0,baseline2_matched,baseline1_hdv,1.674,1.201,0.47299999999999986,1.3938384679433804,-0.0788333333333332,0.0007241249999987431,1.001311061210465,0.0018719444444450506,-0.09599999999999997,1.0,-233.0
0.45,0.45,8,22,1.0,noop,baseline1_hdv,1.2495,1.201,0.04849999999999999,1.0403830141548709,-0.008083333333333331,-0.0003373750000024156,0.9993891672350981,-0.0007227777777778499,0.031000000000000028,0.0,-4.0
0.45,0.45,8,22,1.0,noop,baseline2_matched,1.2495,1.674,-0.4244999999999999,0.7464157706093191,0.07074999999999987,-0.0010615000000011587,0.9980806224460923,-0.0025947222222229005,0.127,-1.0,229.0
0.45,0.45,8,22,1.0,left_if_safe,baseline1_hdv,2.2555,1.201,1.0545,1.8780183180682763,-0.17574999999999996,0.0026028750000003376,1.0047126234395933,0.00636999999999821,-0.03049999999999997,2.0,-376.75
0.45,0.45,8,22,1.0,left_if_safe,baseline2_matched,2.2555,1.674,0.5815000000000001,1.3473715651135008,-0.09691666666666676,0.0018787500000015944,1.0033971084120614,0.00449805555555316,0.0655,1.0,-143.75
