requested_density,effective_density,density_index,run_index,mode,mode_category,model_preset,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,baseline1_reused_across_av_fractions,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.55,0.55,10,10,left_if_safe,control,,1796,0.95,2089,10610012,10610098,10611001,10612001,10610194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4564419999999996,0.45609962499999995,0.0003423749999999941,0.8298945454545457,0.8296491587085042,1.3695,1.3695,0.77175,0.77175,0.5685602272727377,0.5685970895861754,0.4875,0.01978159090909091,0.019777171441564347,0.0295,2,724.5,0,4471,4471,0,0,0,"{""1796"":{""completed_laps"":2,""distance"":2739.0,""mean_lap_time"":724.5,""mean_speed"":1.3695,""time_loss"":0.77175}}",77.548,131,4471,0,150625
0.55,0.55,10,10,graph_ppo,learned,edge-graph,1796,0.95,2089,10610012,10610098,10611001,10612001,10610194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4552829999999994,0.45497224999999974,0.0003107499999999947,0.8277872727272755,0.8275984538426543,1.243,1.243,0.7928333333333333,0.7928333333333333,0.578691136363645,0.5787171441564332,0.5215,0.019297045454545456,0.01928967712596635,0.0355,2,755.0,0,4061,4061,0,0,0,"{""1796"":{""completed_laps"":2,""distance"":2486.0,""mean_lap_time"":755.0,""mean_speed"":1.243,""time_loss"":0.7928333333333333}}",76.0955,127,4061,0,148130
0.55,0.55,10,10,node_mlp_ppo,learned,node-mlp-matched,1796,0.95,2089,10610012,10610098,10611001,10612001,10610194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4546730000000003,0.45436525000000055,0.0003077499999999946,0.8266781818181821,0.8264943155979971,1.231,1.231,0.7948333333333333,0.7948333333333333,0.5742797727272796,0.5743155979990898,0.4955,0.019094545454545454,0.019091859936334696,0.025,2,772.5,0,4221,4221,0,0,0,"{""1796"":{""completed_laps"":2,""distance"":2462.0,""mean_lap_time"":772.5,""mean_speed"":1.231,""time_loss"":0.7948333333333333}}",68.372,118,0,4221,132523
0.55,0.55,10,10,grid_cnn_ppo,learned,grid-cnn-matched,1796,0.95,2089,10610012,10610098,10611001,10612001,10610194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4557278750000009,0.4553763750000006,0.00035149999999999304,0.8285961363636362,0.8283335607094117,1.406,1.406,0.7656666666666667,0.7656666666666667,0.5679313636363692,0.567987039563438,0.4455,0.020029772727272726,0.020026148249204182,0.028,2,686.5,0,4911,4777,134,0,0,"{""1796"":{""completed_laps"":2,""distance"":2812.0,""mean_lap_time"":686.5,""mean_speed"":1.406,""time_loss"":0.7656666666666667}}",74.4935,126,358,4553,144076
0.55,0.55,10,11,baseline1_hdv,control,,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,2200,1,0.5499999999999794,0.452350000000001,0.45214550000000114,0.00020449999999999746,0.8224545454545488,0.8224565711687123,0.818,0.818,0.8636666666666667,0.8636666666666667,0.6029281818181896,0.6029331514324693,0.592,0.01693409090909091,0.016933833560709412,0.0175,1,1236.0,0,0,0,0,0,0,"{""466"":{""completed_laps"":1,""distance"":1636.0,""mean_lap_time"":1236.0,""mean_speed"":0.818,""time_loss"":0.8636666666666667}}",0.0,0,,,
0.55,0.55,10,11,baseline2_matched,control,,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45430224999999985,0.4540170000000003,0.0002852499999999949,0.8260040909090949,0.8258608458390178,1.141,1.141,0.8098333333333333,0.8098333333333333,0.6072754545454584,0.6073362892223741,0.4735,0.018095454545454547,0.018098908594815825,0.0105,2,871.0,21706,2287,2287,0,19389,30,"{""466"":{""completed_laps"":2,""distance"":2282.0,""mean_lap_time"":871.0,""mean_speed"":1.141,""time_loss"":0.8098333333333333}}",0.0,0,,,
0.55,0.55,10,11,noop,control,,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45203037500000076,0.45182900000000076,0.00020137499999999786,0.8218734090909113,0.8218808549340608,0.8055,0.8055,0.86575,0.86575,0.6068479545454579,0.6068335607094114,0.6385,0.016314772727272726,0.016313778990450205,0.0185,1,1235.0,0,0,0,0,0,0,"{""466"":{""completed_laps"":1,""distance"":1611.0,""mean_lap_time"":1235.0,""mean_speed"":0.8055,""time_loss"":0.86575}}",92.3555,149,0,0,184711
0.55,0.55,10,11,left_if_safe,control,,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45473649999999927,0.45443525000000035,0.0003012499999999954,0.8267936363636371,0.8266216462028186,1.205,1.205,0.7991666666666667,0.7991666666666667,0.5927895454545489,0.5928051386994081,0.5585,0.0185525,0.01854956798544793,0.025,2,819.5,0,3874,3874,0,0,0,"{""466"":{""completed_laps"":2,""distance"":2410.0,""mean_lap_time"":819.5,""mean_speed"":1.205,""time_loss"":0.7991666666666667}}",77.3345,136,3874,0,150795
0.55,0.55,10,11,graph_ppo,learned,edge-graph,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4064495000000009,0.40625112500000077,0.00019837499999999803,0.7389990909090942,0.7389743065029551,0.7935,0.7935,0.86775,0.86775,0.6165756818181777,0.6165463847203272,0.681,0.016824772727272726,0.016820827648931332,0.0255,1,674.0,0,4677,4677,0,0,0,"{""466"":{""completed_laps"":1,""distance"":1587.0,""mean_lap_time"":674.0,""mean_speed"":0.7935,""time_loss"":0.86775}}",73.2205,127,4677,0,141764
0.55,0.55,10,11,node_mlp_ppo,learned,node-mlp-matched,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.3715217499999994,0.37134824999999966,0.0001734999999999991,0.6754940909090912,0.6754856753069579,0.694,0.694,0.8843333333333333,0.8843333333333333,0.6367550000000053,0.6367110050022734,0.7335,0.014692954545454546,0.014691905411550705,0.017,1,1803.0,0,4816,4816,0,0,0,"{""466"":{""completed_laps"":1,""distance"":1388.0,""mean_lap_time"":1803.0,""mean_speed"":0.694,""time_loss"":0.8843333333333333}}",69.5155,127,0,4816,134215
0.55,0.55,10,11,grid_cnn_ppo,learned,grid-cnn-matched,466,0.95,2089,10620012,10620098,10621001,10622001,10620194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45424724999999966,0.45395000000000046,0.0002972499999999953,0.8259040909090865,0.8257389722601158,1.189,1.189,0.8018333333333333,0.8018333333333333,0.5877413636363674,0.5877623919963609,0.5415,0.01897931818181818,0.01897680763983629,0.0245,2,842.5,0,4563,4465,98,0,0,"{""466"":{""completed_laps"":2,""distance"":2378.0,""mean_lap_time"":842.5,""mean_speed"":1.189,""time_loss"":0.8018333333333333}}",75.437,131,362,4201,146311
0.55,0.55,10,12,baseline1_hdv,control,,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,2200,1,0.5499999999999794,0.4522748750000003,0.45206950000000035,0.0002053749999999975,0.822317954545456,0.8223183265120512,0.8215,0.8215,0.8630833333333333,0.8630833333333333,0.5994704545454603,0.5994733969986378,0.593,0.01731909090909091,0.01731855388813097,0.0185,1,1198.0,0,0,0,0,0,0,"{""1355"":{""completed_laps"":1,""distance"":1643.0,""mean_lap_time"":1198.0,""mean_speed"":0.8215,""time_loss"":0.8630833333333333}}",0.0,0,,,
0.55,0.55,10,12,baseline2_matched,control,,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4541217499999994,0.4538098749999998,0.0003118749999999931,0.8256759090909103,0.825484083674396,1.2475,1.2475,0.7920833333333334,0.7920833333333334,0.585950909090917,0.5860386539336063,0.393,0.019044318181818183,0.01904661209640746,0.014,2,788.5,21996,3005,3005,0,18963,28,"{""1355"":{""completed_laps"":2,""distance"":2495.0,""mean_lap_time"":788.5,""mean_speed"":1.2475,""time_loss"":0.7920833333333334}}",0.0,0,,,
0.55,0.55,10,12,noop,control,,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45234537499999905,0.4521423749999997,0.0002029999999999978,0.8224461363636377,0.8224508867667117,0.812,0.812,0.8646666666666667,0.8646666666666667,0.6082363636363621,0.6082273760800361,0.628,0.01598159090909091,0.01598362892223738,0.0115,1,1205.0,0,0,0,0,0,0,"{""1355"":{""completed_laps"":1,""distance"":1624.0,""mean_lap_time"":1205.0,""mean_speed"":0.812,""time_loss"":0.8646666666666667}}",94.558,147,0,0,189116
0.55,0.55,10,12,left_if_safe,control,,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4442137499999999,0.44393225,0.0002814999999999949,0.8076613636363656,0.80751659845384,1.126,1.126,0.8123333333333334,0.8123333333333334,0.595829772727277,0.5958640291041379,0.5205,0.017275227272727272,0.017271487039563438,0.0255,2,875.0,0,4062,4062,0,0,0,"{""1355"":{""completed_laps"":2,""distance"":2252.0,""mean_lap_time"":875.0,""mean_speed"":1.126,""time_loss"":0.8123333333333334}}",73.7445,119,4062,0,143427
0.55,0.55,10,12,graph_ppo,learned,edge-graph,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.44319087500000065,0.44291300000000017,0.0002778749999999951,0.8058015909090936,0.8056625738972252,1.1115,1.1115,0.81475,0.81475,0.5953322727272757,0.5953681218735762,0.5165,0.017427727272727272,0.017424283765347885,0.025,2,882.0,0,4126,4126,0,0,0,"{""1355"":{""completed_laps"":2,""distance"":2223.0,""mean_lap_time"":882.0,""mean_speed"":1.1115,""time_loss"":0.81475}}",70.241,114,4126,0,136356
0.55,0.55,10,12,node_mlp_ppo,learned,node-mlp-matched,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4446231250000001,0.4443708750000007,0.0002522499999999966,0.8084056818181863,0.808314461118689,1.009,1.009,0.8318333333333333,0.8318333333333333,0.5845838636363757,0.5845848112778534,0.5825,0.018550227272727274,0.01854706684856753,0.0255,2,760.0,0,4368,4368,0,0,0,"{""1355"":{""completed_laps"":2,""distance"":2018.0,""mean_lap_time"":760.0,""mean_speed"":1.009,""time_loss"":0.8318333333333333}}",72.726,121,0,4368,141084
0.55,0.55,10,12,grid_cnn_ppo,learned,grid-cnn-matched,1355,0.95,2089,10630012,10630098,10631001,10632001,10630194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45674137499999945,0.45642999999999895,0.00031137499999999487,0.8304388636363638,0.8302501136880378,1.2455,1.2455,0.7924166666666667,0.7924166666666667,0.5869900000000119,0.5870234197362441,0.5135,0.018940454545454545,0.018932469304229194,0.0365,2,769.0,0,4033,3923,110,0,0,"{""1355"":{""completed_laps"":2,""distance"":2491.0,""mean_lap_time"":769.0,""mean_speed"":1.2455,""time_loss"":0.7924166666666667}}",76.991,132,301,3732,149949
0.55,0.55,10,13,baseline1_hdv,control,,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,2200,1,0.5499999999999794,0.45203425000000086,0.45182550000000016,0.00020874999999999727,0.8218804545454568,0.8218744884038186,0.835,0.835,0.8608333333333333,0.8608333333333333,0.5896670454545558,0.5896703046839465,0.5825,0.017662272727272728,0.017665757162346522,0.01,1,1230.0,0,0,0,0,0,0,"{""27"":{""completed_laps"":1,""distance"":1670.0,""mean_lap_time"":1230.0,""mean_speed"":0.835,""time_loss"":0.8608333333333333}}",0.0,0,,,
0.55,0.55,10,13,baseline2_matched,control,,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45384699999999994,0.45352987500000086,0.0003171249999999934,0.825176363636364,0.8249747612551155,1.2685,1.2685,0.7885833333333333,0.7885833333333333,0.5796915909090993,0.5797712596634826,0.4045,0.019337954545454547,0.01934174624829468,0.011,2,772.5,20598,2833,2833,0,17744,21,"{""27"":{""completed_laps"":2,""distance"":2537.0,""mean_lap_time"":772.5,""mean_speed"":1.2685,""time_loss"":0.7885833333333333}}",0.0,0,,,
0.55,0.55,10,13,noop,control,,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45244062500000065,0.452230875,0.00020974999999999748,0.8226193181818208,0.8226118690313755,0.839,0.839,0.8601666666666666,0.8601666666666666,0.5931686363636435,0.5931555252387457,0.622,0.017305681818181817,0.01730718508412915,0.014,1,1175.0,0,0,0,0,0,0,"{""27"":{""completed_laps"":1,""distance"":1678.0,""mean_lap_time"":1175.0,""mean_speed"":0.839,""time_loss"":0.8601666666666666}}",91.231,147,0,0,182462
0.55,0.55,10,13,left_if_safe,control,,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.42452650000000036,0.42427837500000004,0.0002481249999999968,0.7718663636363676,0.7717660300136406,0.9925,0.9925,0.8345833333333333,0.8345833333333333,0.6220627272727347,0.6220666211914503,0.6135,0.0149875,0.014987039563437927,0.016,1,1282.0,0,3808,3808,0,0,0,"{""27"":{""completed_laps"":1,""distance"":1985.0,""mean_lap_time"":1282.0,""mean_speed"":0.9925,""time_loss"":0.8345833333333333}}",73.372,118,3808,0,142936
0.55,0.55,10,13,graph_ppo,learned,edge-graph,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4290483749999995,0.42876924999999944,0.00027912499999999525,0.7800879545454572,0.7799349704411087,1.1165,1.1165,0.8139166666666666,0.8139166666666666,0.6153509090909111,0.6153833560709415,0.544,0.01576159090909091,0.015760800363801727,0.0175,2,904.0,0,4088,4088,0,0,0,"{""27"":{""completed_laps"":2,""distance"":2233.0,""mean_lap_time"":904.0,""mean_speed"":1.1165,""time_loss"":0.8139166666666666}}",75.013,120,4088,0,145938
0.55,0.55,10,13,node_mlp_ppo,learned,node-mlp-matched,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4456103750000004,0.4453036250000004,0.0003067499999999951,0.810200681818183,0.8100111414279199,1.227,1.227,0.7955,0.7955,0.57973772727273,0.5797655752614816,0.5185,0.018792727272727273,0.01878717598908595,0.031,2,822.5,0,4622,4622,0,0,0,"{""27"":{""completed_laps"":2,""distance"":2454.0,""mean_lap_time"":822.5,""mean_speed"":1.227,""time_loss"":0.7955}}",72.407,123,0,4622,140192
0.55,0.55,10,13,grid_cnn_ppo,learned,grid-cnn-matched,27,0.95,2089,10640012,10640098,10641001,10642001,10640194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45667337500000044,0.4563658750000011,0.0003074999999999953,0.8303152272727291,0.83013346975898,1.23,1.23,0.795,0.795,0.5795293181818242,0.5795595725329684,0.513,0.019256136363636364,0.019252842201000455,0.0265,2,781.5,0,4432,4332,100,0,0,"{""27"":{""completed_laps"":2,""distance"":2460.0,""mean_lap_time"":781.5,""mean_speed"":1.23,""time_loss"":0.795}}",76.4785,139,454,3978,148525
0.55,0.55,10,14,baseline1_hdv,control,,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,2200,1,0.5499999999999794,0.4521817499999996,0.45197262499999985,0.00020912499999999762,0.8221486363636391,0.8221421100500211,0.8365,0.8365,0.8605833333333334,0.8605833333333334,0.6028863636363677,0.6028935879945427,0.587,0.017053181818181818,0.017051841746248294,0.02,1,1226.0,0,0,0,0,0,0,"{""378"":{""completed_laps"":1,""distance"":1673.0,""mean_lap_time"":1226.0,""mean_speed"":0.8365,""time_loss"":0.8605833333333334}}",0.0,0,,,
0.55,0.55,10,14,baseline2_matched,control,,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45344087500000074,0.45313700000000007,0.00030387499999999333,0.8244379545454571,0.8242601182355604,1.2155,1.2155,0.7974166666666667,0.7974166666666667,0.5966256818181854,0.5967121418826729,0.4065,0.018452272727272727,0.018454752160072762,0.013,2,808.5,20579,2805,2805,0,17754,20,"{""378"":{""completed_laps"":2,""distance"":2431.0,""mean_lap_time"":808.5,""mean_speed"":1.2155,""time_loss"":0.7974166666666667}}",0.0,0,,,
0.55,0.55,10,14,noop,control,,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45177037499999956,0.4515647499999995,0.0002056249999999976,0.8214006818181847,0.8214001819008631,0.8225,0.8225,0.8629166666666667,0.8629166666666667,0.5999561363636394,0.5999438381082312,0.627,0.016800227272727272,0.01680150068212824,0.014,1,1227.0,0,0,0,0,0,0,"{""378"":{""completed_laps"":1,""distance"":1645.0,""mean_lap_time"":1227.0,""mean_speed"":0.8225,""time_loss"":0.8629166666666667}}",96.367,156,0,0,192734
0.55,0.55,10,14,left_if_safe,control,,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4555728750000003,0.45526112500000027,0.00031174999999999465,0.8283143181818182,0.8281239199636179,1.247,1.247,0.7921666666666667,0.7921666666666667,0.5814663636363716,0.581510004547521,0.4855,0.019027954545454546,0.01902432924056389,0.027,2,745.0,0,3940,3940,0,0,0,"{""378"":{""completed_laps"":2,""distance"":2494.0,""mean_lap_time"":745.0,""mean_speed"":1.247,""time_loss"":0.7921666666666667}}",67.5565,119,3940,0,131173
0.55,0.55,10,14,graph_ppo,learned,edge-graph,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4547095000000003,0.4543841250000005,0.0003253749999999946,0.8267445454545465,0.8265286493860828,1.3015,1.3015,0.7830833333333334,0.7830833333333334,0.5740740909091014,0.5741230104593007,0.4665,0.019725227272727273,0.01972169167803547,0.0275,2,736.0,0,4404,4404,0,0,0,"{""378"":{""completed_laps"":2,""distance"":2603.0,""mean_lap_time"":736.0,""mean_speed"":1.3015,""time_loss"":0.7830833333333334}}",70.6025,131,4404,0,136801
0.55,0.55,10,14,node_mlp_ppo,learned,node-mlp-matched,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.44779149999999945,0.4475018750000001,0.00028962499999999496,0.8141663636363685,0.81400977717144,1.1585,1.1585,0.8069166666666666,0.8069166666666666,0.5815463636363777,0.5815738972260119,0.521,0.018982727272727273,0.018976580263756253,0.0325,2,779.0,0,4600,4600,0,0,0,"{""378"":{""completed_laps"":2,""distance"":2317.0,""mean_lap_time"":779.0,""mean_speed"":1.1585,""time_loss"":0.8069166666666666}}",68.606,120,0,4600,132612
0.55,0.55,10,14,grid_cnn_ppo,learned,grid-cnn-matched,378,0.95,2089,10650012,10650098,10651001,10652001,10650194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45538899999999954,0.45506562499999964,0.00032337499999999435,0.8279799999999997,0.8277683037744421,1.2935,1.2935,0.7844166666666667,0.7844166666666667,0.584607954545459,0.5846427921782623,0.508,0.018949318181818182,0.01894474761255116,0.029,2,735.5,0,4463,4369,94,0,0,"{""378"":{""completed_laps"":2,""distance"":2587.0,""mean_lap_time"":735.5,""mean_speed"":1.2935,""time_loss"":0.7844166666666667}}",78.015,138,337,4126,151567
0.55,0.55,10,15,baseline1_hdv,control,,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,2200,1,0.5499999999999794,0.4521798749999999,0.45197599999999954,0.0002038749999999974,0.8221452272727288,0.8221482492041834,0.8155,0.8155,0.8640833333333333,0.8640833333333333,0.6066490909090964,0.6066530241018642,0.598,0.017348636363636365,0.017346293769895407,0.0225,1,1223.0,0,0,0,0,0,0,"{""411"":{""completed_laps"":1,""distance"":1631.0,""mean_lap_time"":1223.0,""mean_speed"":0.8155,""time_loss"":0.8640833333333333}}",0.0,0,,,
0.55,0.55,10,15,baseline2_matched,control,,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45351287500000026,0.453218499999999,0.0002943749999999944,0.8245688636363656,0.824408367439744,1.1775,1.1775,0.80375,0.80375,0.5961888636363724,0.5962646657571611,0.4295,0.018579545454545456,0.018584356525693495,0.008,2,833.5,20524,2733,2733,0,17770,21,"{""411"":{""completed_laps"":2,""distance"":2355.0,""mean_lap_time"":833.5,""mean_speed"":1.1775,""time_loss"":0.80375}}",0.0,0,,,
0.55,0.55,10,15,noop,control,,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4522567500000006,0.4520486250000006,0.00020812499999999773,0.8222850000000033,0.8222803547066818,0.8325,0.8325,0.86125,0.86125,0.6135788636363647,0.6135729877216896,0.6265,0.015972954545454547,0.01597157798999545,0.019,1,1217.0,0,0,0,0,0,0,"{""411"":{""completed_laps"":1,""distance"":1665.0,""mean_lap_time"":1217.0,""mean_speed"":0.8325,""time_loss"":0.86125}}",95.593,149,0,0,191186
0.55,0.55,10,15,left_if_safe,control,,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45388399999999984,0.4535587500000002,0.00032524999999999454,0.8252436363636385,0.8250272851296038,1.301,1.301,0.7831666666666667,0.7831666666666667,0.5916868181818197,0.5917212369258753,0.516,0.018921818181818182,0.01891905411550705,0.025,2,752.5,0,4159,4159,0,0,0,"{""411"":{""completed_laps"":2,""distance"":2602.0,""mean_lap_time"":752.5,""mean_speed"":1.301,""time_loss"":0.7831666666666667}}",73.5625,136,4159,0,142966
0.55,0.55,10,15,graph_ppo,learned,edge-graph,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4554652500000001,0.4551381250000005,0.00032712499999999447,0.8281186363636369,0.8279001819008611,1.3085,1.3085,0.7819166666666667,0.7819166666666667,0.5878559090909088,0.5878835834470205,0.527,0.018850227272727272,0.018846975898135516,0.026,2,744.5,0,4039,4039,0,0,0,"{""411"":{""completed_laps"":2,""distance"":2617.0,""mean_lap_time"":744.5,""mean_speed"":1.3085,""time_loss"":0.7819166666666667}}",79.901,137,4039,0,155763
0.55,0.55,10,15,node_mlp_ppo,learned,node-mlp-matched,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.4502674999999997,0.44998587499999987,0.0002816249999999954,0.8186681818181792,0.8185281946339251,1.1265,1.1265,0.81225,0.81225,0.585722954545461,0.5857332878581171,0.563,0.018266818181818183,0.018265347885402454,0.0215,2,861.5,0,4200,4200,0,0,0,"{""411"":{""completed_laps"":2,""distance"":2253.0,""mean_lap_time"":861.5,""mean_speed"":1.1265,""time_loss"":0.81225}}",78.1455,133,0,4200,152091
0.55,0.55,10,15,grid_cnn_ppo,learned,grid-cnn-matched,411,0.95,2089,10660012,10660098,10661001,10662001,10660194,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45367287500000003,0.45338012500000036,0.0002927499999999951,0.8248597727272738,0.8247023647112312,1.171,1.171,0.8048333333333333,0.8048333333333333,0.5809497727272847,0.5809733969986356,0.529,0.018967045454545455,0.01896043656207367,0.0335,2,862.5,0,4602,4458,144,0,0,"{""411"":{""completed_laps"":2,""distance"":2342.0,""mean_lap_time"":862.5,""mean_speed"":1.171,""time_loss"":0.8048333333333333}}",72.5185,124,421,4181,140435
0.55,0.55,10,16,baseline1_hdv,control,,657,0.95,2089,10670012,10670098,10671001,10672001,10670194,optimized,optimized,optimized,4,1000,1000,2000,True,2000,2200,1,0.5499999999999794,0.45197487500000044,0.4517737500000004,0.00020112499999999753,0.8217725000000021,0.8217803547066813,0.8045,0.8045,0.8659166666666667,0.8659166666666667,0.6089690909090926,0.6089745338790359,0.597,0.016695454545454545,0.016693724420190997,0.0205,1,1227.0,0,0,0,0,0,0,"{""657"":{""completed_laps"":1,""distance"":1609.0,""mean_lap_time"":1227.0,""mean_speed"":0.8045,""time_loss"":0.8659166666666667}}",0.0,0,,,
0.55,0.55,10,16,baseline2_matched,control,,657,0.95,2089,10670012,10670098,10671001,10672001,10670194,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,False,2000,2200,1,0.5499999999999794,0.45407049999999904,0.4537730000000006,0.0002974999999999947,0.8255827272727296,0.8254170077307864,1.19,1.19,0.8016666666666666,0.8016666666666666,0.5944131818181876,0.5944774897680765,0.453,0.018892954545454546,0.018897226011823556,0.0095,2,838.5,21421,2694,2694,0,18710,17,"{""657"":{""completed_laps"":2,""distance"":2380.0,""mean_lap_time"":838.5,""mean_speed"":1.19,""time_loss"":0.8016666666666666}}",0.0,0,,,
